family,regime,scorer,seed,N,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low,state_idx,K,conditioning,image_size
B_learned_diffusion_policy_lite,id,calibrated_critic,1,16,-0.5154388927330081,-0.5160568179720898,-0.5147115018251125,-0.5154388927330081,0.9999999999999998,0.9999999999999999,-0.587529514263671,0.0,0.3277468956163333,0.3271754906715172,0,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,32,-0.45915012372189057,-0.45978632622503923,-0.4717527158755959,-0.45915012372189057,0.9999999999999998,0.9999999999999999,-0.587529514263671,0.0,0.3277468956163333,0.3271754906715172,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,1,-0.7868970193382239,-0.7868970193382239,-0.769201278473737,-0.7868970193382239,0.9999999999999998,0.9999999999999999,-0.587529514263671,0.0,0.3277468956163333,0.3277468956163333,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,2,-0.7010317838405957,-0.7010317838405957,-0.7541035063626544,-0.7010317838405957,0.9999999999999998,0.9999999999999999,-0.587529514263671,0.0,0.3277468956163333,0.3277468956163333,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,4,-0.6331836708314112,-0.6331836708314112,-0.6382850322745017,-0.6331836708314112,0.9999999999999998,0.9999999999999999,-0.587529514263671,0.0,0.3277468956163333,0.3277468956163333,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,8,-0.573526262178627,-0.573526262178627,-0.5865447362487053,-0.573526262178627,0.9999999999999998,0.9999999999999999,-0.587529514263671,0.0,0.3277468956163333,0.3277468956163333,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,16,-0.5154388927330081,-0.5154388927330081,-0.5147115018251125,-0.5154388927330081,0.9999999999999998,0.9999999999999999,-0.587529514263671,0.0,0.3277468956163333,0.3277468956163333,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,32,-0.45915012372189057,-0.45915012372189057,-0.4717527158755959,-0.45915012372189057,0.9999999999999998,0.9999999999999999,-0.587529514263671,0.0,0.3277468956163333,0.3277468956163333,0,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,1,-0.8514947281378713,-0.49353064777222516,-0.8433006133299845,-0.8514947281378713,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.08929522810886731,0,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,2,-0.8118499099927023,-0.4696949945762253,-0.8040126409286843,-0.8118499099927023,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.08929522810886731,0,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,4,-0.7826274925669457,-0.4511918120714131,-0.7776833617110176,-0.7826274925669457,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.08929522810886731,0,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,8,-0.7590480932015291,-0.43468837423507883,-0.7659911987983123,-0.7590480932015291,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.08929522810886731,0,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,16,-0.7406086245909023,-0.41927786793839983,-0.7425265344896752,-0.7406086245909023,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.08929522810886731,0,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,32,-0.725955332265469,-0.40423541966335785,-0.7279260148663916,-0.725955332265469,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.08929522810886731,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,1,-0.8514947281378713,-0.722670223584596,-0.8433006133299845,-0.8514947281378713,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.1309222401847011,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,2,-0.8118499099927023,-0.6877548022165038,-0.8040126409286843,-0.8118499099927023,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.1309222401847011,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,4,-0.7826274925669457,-0.660616928976201,-0.7776833617110176,-0.7826274925669457,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.1309222401847011,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,8,-0.7590480932015291,-0.6363913674040144,-0.7659911987983123,-0.7590480932015291,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.1309222401847011,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,16,-0.7406086245909023,-0.6137777706426821,-0.7425265344896752,-0.7406086245909023,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.1309222401847011,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,32,-0.725955332265469,-0.5917479833998949,-0.7279260148663916,-0.725955332265469,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.1309222401847011,0,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,1,-0.8514947281378713,-0.8505457521084856,-0.8433006133299845,-0.8514947281378713,0.9956011730205276,0.8928571428571428,-0.7619505389673257,4.702836546977007e-05,0.1254923675069325,0.13574712093716124,0,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,2,-0.8119039632310232,-0.8115248388459894,-0.8041295856276687,-0.8118499099927023,0.9956011730205276,0.8928571428571428,-0.7619505389673257,4.702836546977007e-05,0.1254923675069325,0.13574712093716124,0,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,4,-0.7827840573679102,-0.7828647595327807,-0.777811436939593,-0.7826274925669457,0.9956011730205276,0.8928571428571428,-0.7619505389673257,4.702836546977007e-05,0.1254923675069325,0.13574712093716124,0,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,8,-0.7593286801425834,-0.7586167253198279,-0.766114269023006,-0.7590480932015291,0.9956011730205276,0.8928571428571428,-0.7619505389673257,4.702836546977007e-05,0.1254923675069325,0.13574712093716124,0,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,16,-0.7408447967865748,-0.7366480645446756,-0.7429417201251918,-0.7406086245909023,0.9956011730205276,0.8928571428571428,-0.7619505389673257,4.702836546977007e-05,0.1254923675069325,0.13574712093716124,0,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,32,-0.7260023606309388,-0.7147986311713244,-0.7279260148663916,-0.725955332265469,0.9956011730205276,0.8928571428571428,-0.7619505389673257,4.702836546977007e-05,0.1254923675069325,0.13574712093716124,0,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,1,-0.8514947281378713,-0.8514947281378713,-0.8433006133299845,-0.8514947281378713,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.12553939587240226,0,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,2,-0.8118499099927023,-0.8118499099927023,-0.8040126409286843,-0.8118499099927023,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.12553939587240226,0,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,4,-0.7826274925669457,-0.7826274925669457,-0.7776833617110176,-0.7826274925669457,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.12553939587240226,0,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,8,-0.7590480932015291,-0.7590480932015291,-0.7659911987983123,-0.7590480932015291,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.12553939587240226,0,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,16,-0.7406086245909023,-0.7406086245909023,-0.7425265344896752,-0.7406086245909023,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.12553939587240226,0,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,32,-0.725955332265469,-0.725955332265469,-0.7279260148663916,-0.725955332265469,0.9999999999999998,0.9999999999999999,-0.7619098911233302,0.0,0.12553939587240226,0.12553939587240226,0,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,1,-0.9846266917755644,-0.5730254183925704,-0.9856223296700265,-0.9846266917755644,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,2,-0.9497025039630155,-0.5528538013471211,-0.9561773585013074,-0.9497015218019148,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,4,-0.9209925712311002,-0.536247925039493,-0.9327138982565274,-0.9209907057004938,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,8,-0.8986899419658796,-0.5233536216333344,-0.8974778529996911,-0.8986890641201459,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,16,-0.8814069482806257,-0.5133424037610494,-0.8826921594297862,-0.8814069090872682,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,32,-0.8679527270132117,-0.5055302856575846,-0.8695447627216584,-0.867952726993919,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,1,-0.9846266917755644,-0.8374655496031287,-0.9856223296700265,-0.9846266917755644,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,2,-0.9497015218019148,-0.8078097287339988,-0.9561773585013074,-0.9497015218019148,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,4,-0.9209907057004938,-0.7834222351883758,-0.9327138982565274,-0.9209907057004938,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,8,-0.8986890641201459,-0.7644797002385746,-0.8974778529996911,-0.8986890641201459,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,16,-0.8814069090872682,-0.7497882243924852,-0.8826921594297862,-0.8814069090872682,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,32,-0.867952726993919,-0.7383350632377428,-0.8695447627216584,-0.867952726993919,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,1,-0.9846266917755644,-0.9846136148990295,-0.9856223296700265,-0.9846266917755644,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,2,-0.9497015218019148,-0.949750317703606,-0.9561773585013074,-0.9497015218019148,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,4,-0.9209907057004938,-0.9211090803561319,-0.9327138982565274,-0.9209907057004938,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,8,-0.8986890641201459,-0.8988643384293075,-0.8974778529996911,-0.8986890641201459,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,16,-0.8814069090872682,-0.8816435545314742,-0.8826921594297862,-0.8814069090872682,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,32,-0.867952726993919,-0.8682623847598339,-0.8695447627216584,-0.867952726993919,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,1,-0.9846266917755644,-0.9846266917755644,-0.9856223296700265,-0.9846266917755644,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,2,-0.9497015218019148,-0.9497015218019148,-0.9561773585013074,-0.9497015218019148,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,4,-0.9209907057004938,-0.9209907057004938,-0.9327138982565274,-0.9209907057004938,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,8,-0.8986890641201459,-0.8986890641201459,-0.8974778529996911,-0.8986890641201459,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,16,-0.8814069090872682,-0.8814069090872682,-0.8826921594297862,-0.8814069090872682,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,32,-0.867952726993919,-0.867952726993919,-0.8695447627216584,-0.867952726993919,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,1,-1.178626581147906,-0.6841693486819147,-1.1925734364592597,-1.178626581147906,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.10233039640370722,1,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,2,-1.1328242618196418,-0.657508713826356,-1.131019011423139,-1.1328242372554236,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.10233039640370722,1,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,4,-1.0949975185345535,-0.6355154307312956,-1.0753483787581064,-1.0949974356063286,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.10233039640370722,1,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,8,-1.0637887594914255,-0.6173962047138871,-1.0668575917380811,-1.0637886365464622,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.10233039640370722,1,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,16,-1.0338338426341487,-0.6000173226139743,-1.0203625466101376,-1.0338337887185196,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.10233039640370722,1,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,32,-1.0024571779017282,-0.5818389522782075,-1.0031493580052089,-1.0024571754398186,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.10233039640370722,1,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,1,-1.178626581147906,-1.0020040076788899,-1.1925734364592597,-1.178626581147906,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.14981577246946043,1,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,2,-1.1328242618196418,-0.9630361959341748,-1.131019011423139,-1.1328242372554236,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.14981577246946043,1,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,4,-1.0949975185345535,-0.9308634094293071,-1.0753483787581064,-1.0949974356063286,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.14981577246946043,1,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,8,-1.0637887594914255,-0.9043270876292626,-1.0668575917380811,-1.0637886365464622,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.14981577246946043,1,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,16,-1.0338338426341487,-0.8788590352676098,-1.0203625466101376,-1.0338337887185196,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.14981577246946043,1,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,32,-1.0024571779017282,-0.8521882352094294,-1.0031493580052089,-1.0024571754398186,0.9996334310850438,0.9999999999999999,-1.07153149909755,2.461909565099063e-09,0.1761694032461778,0.14981577246946043,1,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,1,-1.178626581147906,-1.1786410495789894,-1.1925734364592597,-1.178626581147906,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.1760193103437655,1,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,2,-1.1328242372554236,-1.1328814178430646,-1.131019011423139,-1.1328242372554236,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.1760193103437655,1,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,4,-1.0949974356063286,-1.0950851773502137,-1.0753483787581064,-1.0949974356063286,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.1760193103437655,1,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,8,-1.0637886365464622,-1.0638966549156494,-1.0668575917380811,-1.0637886365464622,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.1760193103437655,1,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,16,-1.0338337887185196,-1.0339669431201977,-1.0203625466101376,-1.0338337887185196,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.1760193103437655,1,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,32,-1.0024571754398186,-1.002621739235224,-1.0031493580052089,-1.0024571754398186,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.1760193103437655,1,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,1,-1.178626581147906,-1.178626581147906,-1.1925734364592597,-1.178626581147906,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.17616940570808737,1,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,2,-1.1328242372554236,-1.1328242372554236,-1.131019011423139,-1.1328242372554236,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.17616940570808737,1,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,4,-1.0949974356063286,-1.0949974356063286,-1.0753483787581064,-1.0949974356063286,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.17616940570808737,1,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,8,-1.0637886365464622,-1.0637886365464622,-1.0668575917380811,-1.0637886365464622,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.17616940570808737,1,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,16,-1.0338337887185196,-1.0338337887185196,-1.0203625466101376,-1.0338337887185196,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.17616940570808737,1,4,image,32
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,32,-1.0024571754398186,-1.0024571754398186,-1.0031493580052089,-1.0024571754398186,0.9999999999999998,0.9999999999999999,-1.07153149909755,0.0,0.17616940570808737,0.17616940570808737,1,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,1,-0.7030088370372731,-0.05459395320511829,-0.7393191877134524,-0.703008837037273,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,2,-0.6965920737491939,-0.040028156985555445,-0.6997111238770989,-0.6452795218794611,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,4,-0.7079804895790763,-0.031067757670112096,-0.7086602613584818,-0.6092882840413452,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,8,-0.7226799954212193,-0.02534350084576035,-0.7344874395908572,-0.5849280747243522,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,16,-0.7306995167048104,-0.021588607240269404,-0.7460434035102793,-0.566719799402607,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,32,-0.7362166357646577,-0.01927536904176629,-0.736219124071445,-0.5508594722821221,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
