regime,scorer,N,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_score,exact_selected_score_se,exact_selected_score_ci_low,exact_selected_score_ci_high,mc_selected_real,mc_selected_real_se,mc_selected_real_ci_low,mc_selected_real_ci_high,oracle_selected_real,oracle_selected_real_se,oracle_selected_real_ci_low,oracle_selected_real_ci_high,score_utility_correlation,score_utility_correlation_se,score_utility_correlation_ci_low,score_utility_correlation_ci_high,tail_rank_correlation,tail_rank_correlation_se,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,top_score_tail_real_utility,top_score_tail_real_utility_se,top_score_tail_real_utility_ci_low,top_score_tail_real_utility_ci_high,high_n_regret,high_n_regret_se,high_n_regret_ci_low,high_n_regret_ci_high,real_change_high_minus_low,real_change_high_minus_low_se,real_change_high_minus_low_ci_low,real_change_high_minus_low_ci_high,score_change_high_minus_low,score_change_high_minus_low_se,score_change_high_minus_low_ci_low,score_change_high_minus_low_ci_high
hidden_obstacle_high_diversity,calibrated_critic,1,5,-1.1800850723376666,0.0385886816619829,-1.2557174986060342,-1.104452646069299,-1.2164685567670985,0.027980572294668167,-1.2713094707314674,-1.1616276428027297,-1.182438722473298,0.035606837253887656,-1.2522268410942967,-1.1126506038522992,-1.1800850723376666,0.03858868166198285,-1.2557174986060342,-1.104452646069299,0.9734340659340658,0.010843824941436351,0.9521805595941933,0.9946875722739382,0.6802197802197802,0.176999846834666,0.3333064551547291,1.0271331052848314,-0.7085635446220409,0.03694601916770876,-0.7809764115628766,-0.6361506776812051,0.051999492712942186,0.030505006152772036,-0.007789220694663743,0.11178820612054811,0.6636955834785258,0.07864778966706484,0.5095487482673973,0.8178424186896542,0.6909671932428527,0.05439825559685097,0.5843485714512204,0.797585815034485
hidden_obstacle_high_diversity,calibrated_critic,2,5,-0.9825467889331853,0.03845960448831099,-1.0579262285899298,-0.9071673492764407,-1.0277524394386135,0.021819346496459904,-1.070517572737875,-0.9849873061393519,-0.9847035332354244,0.033897486213471974,-1.0511413853802725,-0.9182656810905763,-0.9779703542545247,0.03964122560361775,-1.0556657287406426,-0.9002749797684069,0.9734340659340658,0.010843824941436351,0.9521805595941933,0.9946875722739382,0.6802197802197802,0.176999846834666,0.3333064551547291,1.0271331052848314,-0.7085635446220409,0.03694601916770876,-0.7809764115628766,-0.6361506776812051,0.051999492712942186,0.030505006152772036,-0.007789220694663743,0.11178820612054811,0.6636955834785258,0.07864778966706484,0.5095487482673973,0.8178424186896542,0.6909671932428527,0.05439825559685097,0.5843485714512204,0.797585815034485
hidden_obstacle_high_diversity,calibrated_critic,4,5,-0.826195898242523,0.03772280324618247,-0.9001312340009313,-0.7522605624841148,-0.8730516322304347,0.018951565586876773,-0.9101960182313619,-0.8359072462295075,-0.833899329659131,0.03315527846007443,-0.8988824813382735,-0.7689161779799886,-0.8145306873171598,0.041168105458989156,-0.8952186913285254,-0.7338426833057943,0.9734340659340658,0.010843824941436351,0.9521805595941933,0.9946875722739382,0.6802197802197802,0.176999846834666,0.3333064551547291,1.0271331052848314,-0.7085635446220409,0.03694601916770876,-0.7809764115628766,-0.6361506776812051,0.051999492712942186,0.030505006152772036,-0.007789220694663743,0.11178820612054811,0.6636955834785258,0.07864778966706484,0.5095487482673973,0.8178424186896542,0.6909671932428527,0.05439825559685097,0.5843485714512204,0.797585815034485
hidden_obstacle_high_diversity,calibrated_critic,8,5,-0.7092943577440151,0.03311595147463828,-0.7742004299480821,-0.644388285539948,-0.7476154226350167,0.01767537129331991,-0.7822585137832968,-0.7129723314867366,-0.7212729251760959,0.03683158815916412,-0.7934615114614694,-0.6490843388907224,-0.6861976506792976,0.041700284522719504,-0.7679287064889009,-0.6044665948696943,0.9734340659340658,0.010843824941436351,0.9521805595941933,0.9946875722739382,0.6802197802197802,0.176999846834666,0.3333064551547291,1.0271331052848314,-0.7085635446220409,0.03694601916770876,-0.7809764115628766,-0.6361506776812051,0.051999492712942186,0.030505006152772036,-0.007789220694663743,0.11178820612054811,0.6636955834785258,0.07864778966706484,0.5095487482673973,0.8178424186896542,0.6909671932428527,0.05439825559685097,0.5843485714512204,0.797585815034485
hidden_obstacle_high_diversity,calibrated_critic,16,5,-0.623340388811893,0.03404370416012797,-0.6900648228660802,-0.5566159547577059,-0.6478328271341403,0.02217384242564828,-0.6912927596872771,-0.6043728945810034,-0.6091330470576031,0.03803992069033186,-0.6836899215854135,-0.5345761725297926,-0.586395005100904,0.04508555635461379,-0.674761071778898,-0.4980289384229101,0.9734340659340658,0.010843824941436351,0.9521805595941933,0.9946875722739382,0.6802197802197802,0.176999846834666,0.3333064551547291,1.0271331052848314,-0.7085635446220409,0.03694601916770876,-0.7809764115628766,-0.6361506776812051,0.051999492712942186,0.030505006152772036,-0.007789220694663743,0.11178820612054811,0.6636955834785258,0.07864778966706484,0.5095487482673973,0.8178424186896542,0.6909671932428527,0.05439825559685097,0.5843485714512204,0.797585815034485
hidden_obstacle_high_diversity,calibrated_critic,32,5,-0.5602659464770583,0.04833889182769969,-0.6550084335119272,-0.46552345944218937,-0.5733141295469416,0.032590064084932965,-0.6371894814072625,-0.5094387776866207,-0.5619201253269746,0.05220633383362857,-0.6642426594057614,-0.45959759124818766,-0.5121024117940095,0.054419765890208104,-0.6187631929859186,-0.40544163060210037,0.9734340659340658,0.010843824941436351,0.9521805595941933,0.9946875722739382,0.6802197802197802,0.176999846834666,0.3333064551547291,1.0271331052848314,-0.7085635446220409,0.03694601916770876,-0.7809764115628766,-0.6361506776812051,0.051999492712942186,0.030505006152772036,-0.007789220694663743,0.11178820612054811,0.6636955834785258,0.07864778966706484,0.5095487482673973,0.8178424186896542,0.6909671932428527,0.05439825559685097,0.5843485714512204,0.797585815034485
hidden_obstacle_high_diversity,calibrated_critic,64,5,-0.5163894888591407,0.06527526380055754,-0.6443266549895845,-0.38845232272869684,-0.5255013635242457,0.04248840364335196,-0.6087771044258159,-0.44222562262267545,-0.5130368034722796,0.06604389810950917,-0.6424804651655506,-0.3835931417790087,-0.46438999614619847,0.0646482214682819,-0.5910981818886001,-0.33768181040379686,0.9734340659340658,0.010843824941436351,0.9521805595941933,0.9946875722739382,0.6802197802197802,0.176999846834666,0.3333064551547291,1.0271331052848314,-0.7085635446220409,0.03694601916770876,-0.7809764115628766,-0.6361506776812051,0.051999492712942186,0.030505006152772036,-0.007789220694663743,0.11178820612054811,0.6636955834785258,0.07864778966706484,0.5095487482673973,0.8178424186896542,0.6909671932428527,0.05439825559685097,0.5843485714512204,0.797585815034485
hidden_obstacle_high_diversity,diffusion_likelihood_proxy,1,5,-1.1800850723376666,0.03858868166198294,-1.2557174986060344,-1.1044526460692987,-0.34032779085828385,0.007645007807196555,-0.35531173082191664,-0.32534385089465107,-1.182438722473298,0.035606837253887656,-1.2522268410942967,-1.1126506038522992,-1.1800850723376666,0.03858868166198285,-1.2557174986060342,-1.104452646069299,0.27642857142857136,0.07643630516054059,0.12661616620259875,0.42624097665454397,-0.03736263736263736,0.09362289112854677,-0.22086013210310354,0.1461348573778288,-1.026921221644629,0.02326259850879553,-1.0725150769086835,-0.9813273663805747,0.5997174344238376,0.06777207454151579,0.46688660916490277,0.7325482596827725,0.11597764176763041,0.04941823628495684,0.01911967846962455,0.21283560506563626,0.2827957895226717,0.01387527377265739,0.25560075265263005,0.30999082639271336
hidden_obstacle_high_diversity,diffusion_likelihood_proxy,2,5,-1.1162187520949232,0.02304882963591896,-1.1613936280671238,-1.0710438761227226,-0.24572747484318028,0.005892912269500908,-0.25727737065545625,-0.2341775790309043,-1.095147917538097,0.025801145871730005,-1.145717234206552,-1.0445786008696418,-0.9779703542545247,0.03964122560361775,-1.0556657287406426,-0.9002749797684069,0.27642857142857136,0.07643630516054059,0.12661616620259875,0.42624097665454397,-0.03736263736263736,0.09362289112854677,-0.22086013210310354,0.1461348573778288,-1.026921221644629,0.02326259850879553,-1.0725150769086835,-0.9813273663805747,0.5997174344238376,0.06777207454151579,0.46688660916490277,0.7325482596827725,0.11597764176763041,0.04941823628495684,0.01911967846962455,0.21283560506563626,0.2827957895226717,0.01387527377265739,0.25560075265263005,0.30999082639271336
hidden_obstacle_high_diversity,diffusion_likelihood_proxy,4,5,-1.0790353682851008,0.007381927903285647,-1.093503681112012,-1.0645670554581896,-0.1783921975097612,0.004893251678949925,-0.1879827945677932,-0.1688016004517292,-1.1056871561063997,0.010683491001084316,-1.1266264136976827,-1.0847478985151167,-0.8145306873171598,0.041168105458989156,-0.8952186913285254,-0.7338426833057943,0.27642857142857136,0.07643630516054059,0.12661616620259875,0.42624097665454397,-0.03736263736263736,0.09362289112854677,-0.22086013210310354,0.1461348573778288,-1.026921221644629,0.02326259850879553,-1.0725150769086835,-0.9813273663805747,0.5997174344238376,0.06777207454151579,0.46688660916490277,0.7325482596827725,0.11597764176763041,0.04941823628495684,0.01911967846962455,0.21283560506563626,0.2827957895226717,0.01387527377265739,0.25560075265263005,0.30999082639271336
