conditioning,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_score,exact_selected_score_se,exact_selected_score_ci_low,exact_selected_score_ci_high,mc_selected_real,mc_selected_real_se,mc_selected_real_ci_low,mc_selected_real_ci_high,oracle_selected_real,oracle_selected_real_se,oracle_selected_real_ci_low,oracle_selected_real_ci_high,score_utility_correlation,score_utility_correlation_se,score_utility_correlation_ci_low,score_utility_correlation_ci_high,tail_rank_correlation,tail_rank_correlation_se,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,top_score_tail_real_utility,top_score_tail_real_utility_se,top_score_tail_real_utility_ci_low,top_score_tail_real_utility_ci_high,high_n_regret,high_n_regret_se,high_n_regret_ci_low,high_n_regret_ci_high,real_change_high_minus_low,real_change_high_minus_low_se,real_change_high_minus_low_ci_low,real_change_high_minus_low_ci_high,score_change_high_minus_low,score_change_high_minus_low_se,score_change_high_minus_low_ci_low,score_change_high_minus_low_ci_high
image,distractors,diffusion_likelihood_proxy,16,4,3,-0.8951847200897363,0.08488923991715441,-1.0615645730023389,-0.7288048671771337,-0.3716295361399646,0.14739049636889817,-0.6605096006864866,-0.08274947159344259,-0.8904955456645274,0.08060560829118556,-1.0484796348671943,-0.7325114564618606,-0.886429280231169,0.0845087276121782,-1.0520633427303439,-0.7207952177319941,0.8969941348973606,0.10282263509685734,0.6954654733120161,1.0985227964827051,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9331613839288487,0.09083921263524262,-1.1112029690779002,-0.7551197987797974,0.009577425869682687,0.009577418449504287,-0.009193969356215158,0.028348821095580533,0.190236681103396,0.042279814970977665,0.1073697664872624,0.2731035957195296,0.09642980196954964,0.0037984172980610334,0.08898504086709608,0.10387456307200321
image,distractors,diffusion_likelihood_proxy,32,4,3,-0.8643415060541443,0.07961137590728319,-1.020376935592099,-0.7083060765161895,-0.3565391752437926,0.14564526564728514,-0.6419986504312402,-0.07107970005634501,-0.8635100795258959,0.07928836176622353,-1.0189124129808766,-0.7081077460709151,-0.8547640801844616,0.08017091517783131,-1.0118961865406266,-0.6976319738282967,0.8969941348973606,0.10282263509685734,0.6954654733120161,1.0985227964827051,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9331613839288487,0.09083921263524262,-1.1112029690779002,-0.7551197987797974,0.009577425869682687,0.009577418449504287,-0.009193969356215158,0.028348821095580533,0.190236681103396,0.042279814970977665,0.1073697664872624,0.2731035957195296,0.09642980196954964,0.0037984172980610334,0.08898504086709608,0.10387456307200321
image,distractors,learned_behavior_cloning_critic,1,4,3,-1.0545781871575401,0.102403242433776,-1.255284854227865,-0.8538715200872155,-0.6632180846654143,0.21462587333442676,-1.0838770665513462,-0.2425591027794824,-1.0544265495751821,0.1072609078968771,-1.264654066002129,-0.8441990331482352,-1.0545781871575401,0.102403242433776,-1.255284854227865,-0.8538715200872155,0.8971163245356791,0.10288367546432062,0.6954680260285035,1.0987646230428547,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9331613839288487,0.09083921263524262,-1.1112029690779002,-0.7551197987797974,0.009577420922896448,0.009577420922896448,-0.009193979150760952,0.02834882099655385,0.19023668605018226,0.042279814149653046,0.10736977304381534,0.2731035990565492,0.1412850475809156,0.005509143693711783,0.13048732435558452,0.15208277080624666
image,distractors,learned_behavior_cloning_critic,2,4,3,-1.0102920550169794,0.1001547050663353,-1.2065916698292278,-0.8139924402047309,-0.6245399432947206,0.21579761139855946,-1.0474954895856672,-0.20158439700377395,-1.0045404293802396,0.10141961213703386,-1.2033192164948472,-0.805761642265632,-1.007805925348413,0.0992338485842245,-1.2023006946207941,-0.813311156076032,0.8971163245356791,0.10288367546432062,0.6954680260285035,1.0987646230428547,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9331613839288487,0.09083921263524262,-1.1112029690779002,-0.7551197987797974,0.009577420922896448,0.009577420922896448,-0.009193979150760952,0.02834882099655385,0.19023668605018226,0.042279814149653046,0.10736977304381534,0.2731035990565492,0.1412850475809156,0.005509143693711783,0.13048732435558452,0.15208277080624666
image,distractors,learned_behavior_cloning_critic,4,4,3,-0.9675943493935666,0.09464746902651644,-1.1530999799134092,-0.7820887188737241,-0.5934861116478127,0.21656122181816367,-1.0179383068594032,-0.1690339164362223,-0.9543622005802902,0.09033227755361292,-1.1314102112268474,-0.777314189933733,-0.9644455143739723,0.09373117512555307,-1.148155241848673,-0.7807357868992717,0.8971163245356791,0.10288367546432062,0.6954680260285035,1.0987646230428547,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9331613839288487,0.09083921263524262,-1.1112029690779002,-0.7551197987797974,0.009577420922896448,0.009577420922896448,-0.009193979150760952,0.02834882099655385,0.19023668605018226,0.042279814149653046,0.10736977304381534,0.2731035990565492,0.1412850475809156,0.005509143693711783,0.13048732435558452,0.15208277080624666
image,distractors,learned_behavior_cloning_critic,8,4,3,-0.928269923209449,0.08950665480596319,-1.1036997430057958,-0.7528401034131023,-0.5674724828882035,0.21690180727912764,-0.9925922133369414,-0.1423527524394657,-0.9337092622462108,0.08848565529250524,-1.107137959767947,-0.7602805647244745,-0.9233269642430502,0.08869967794366759,-1.0971751384529405,-0.7494787900331599,0.8971163245356791,0.10288367546432062,0.6954680260285035,1.0987646230428547,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9331613839288487,0.09083921263524262,-1.1112029690779002,-0.7551197987797974,0.009577420922896448,0.009577420922896448,-0.009193979150760952,0.02834882099655385,0.19023668605018226,0.042279814149653046,0.10736977304381534,0.2731035990565492,0.1412850475809156,0.005509143693711783,0.13048732435558452,0.15208277080624666
image,distractors,learned_behavior_cloning_critic,16,4,3,-0.8951846117554925,0.0848891516622259,-1.0615642916916137,-0.7288049318193712,-0.5440640363065422,0.21601026101211113,-0.9674363681813765,-0.1206917044317079,-0.8904955456645274,0.08060560829118556,-1.0484796348671943,-0.7325114564618606,-0.886429280231169,0.0845087276121782,-1.0520633427303439,-0.7207952177319941,0.8971163245356791,0.10288367546432062,0.6954680260285035,1.0987646230428547,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9331613839288487,0.09083921263524262,-1.1112029690779002,-0.7551197987797974,0.009577420922896448,0.009577420922896448,-0.009193979150760952,0.02834882099655385,0.19023668605018226,0.042279814149653046,0.10736977304381534,0.2731035990565492,0.1412850475809156,0.005509143693711783,0.13048732435558452,0.15208277080624666
image,distractors,learned_behavior_cloning_critic,32,4,3,-0.864341501107358,0.07961137162701151,-1.0203769222561343,-0.7083060799585815,-0.5219330370844987,0.21345556545661717,-0.9402982576791004,-0.10356781648989705,-0.8635100795258959,0.07928836176622353,-1.0189124129808766,-0.7081077460709151,-0.8547640801844616,0.08017091517783131,-1.0118961865406266,-0.6976319738282967,0.8971163245356791,0.10288367546432062,0.6954680260285035,1.0987646230428547,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9331613839288487,0.09083921263524262,-1.1112029690779002,-0.7551197987797974,0.009577420922896448,0.009577420922896448,-0.009193979150760952,0.02834882099655385,0.19023668605018226,0.042279814149653046,0.10736977304381534,0.2731035990565492,0.1412850475809156,0.005509143693711783,0.13048732435558452,0.15208277080624666
image,distractors,oracle_real_utility_selector,1,4,3,-1.0545781871575401,0.102403242433776,-1.255284854227865,-0.8538715200872155,-1.0545781871575401,0.102403242433776,-1.255284854227865,-0.8538715200872155,-1.0544265495751821,0.1072609078968771,-1.264654066002129,-0.8441990331482352,-1.0545781871575401,0.102403242433776,-1.255284854227865,-0.8538715200872155,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9308421269132681,0.09044294386907908,-1.1081070395524408,-0.7535772142740954,0.0,0.0,0.0,0.0,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569
image,distractors,oracle_real_utility_selector,2,4,3,-1.007805925348413,0.0992338485842245,-1.2023006946207941,-0.813311156076032,-1.007805925348413,0.0992338485842245,-1.2023006946207941,-0.813311156076032,-1.0029423940029139,0.10084374535318721,-1.2005925029612892,-0.8052922850445385,-1.007805925348413,0.0992338485842245,-1.2023006946207941,-0.813311156076032,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9308421269132681,0.09044294386907908,-1.1081070395524408,-0.7535772142740954,0.0,0.0,0.0,0.0,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569
image,distractors,oracle_real_utility_selector,4,4,3,-0.9644455143739723,0.09373117512555307,-1.148155241848673,-0.7807357868992717,-0.9644455143739723,0.09373117512555307,-1.148155241848673,-0.7807357868992717,-0.9499108845188949,0.08905000627497381,-1.1244456896409094,-0.7753760793968805,-0.9644455143739723,0.09373117512555307,-1.148155241848673,-0.7807357868992717,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9308421269132681,0.09044294386907908,-1.1081070395524408,-0.7535772142740954,0.0,0.0,0.0,0.0,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569
image,distractors,oracle_real_utility_selector,8,4,3,-0.9233269642430502,0.08869967794366759,-1.0971751384529405,-0.7494787900331599,-0.9233269642430502,0.08869967794366759,-1.0971751384529405,-0.7494787900331599,-0.926909715835393,0.08739969243335685,-1.0982099652646502,-0.7556094664061358,-0.9233269642430502,0.08869967794366759,-1.0971751384529405,-0.7494787900331599,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9308421269132681,0.09044294386907908,-1.1081070395524408,-0.7535772142740954,0.0,0.0,0.0,0.0,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569
image,distractors,oracle_real_utility_selector,16,4,3,-0.886429280231169,0.0845087276121782,-1.0520633427303439,-0.7207952177319941,-0.886429280231169,0.0845087276121782,-1.0520633427303439,-0.7207952177319941,-0.8818515615336562,0.08008292224300148,-1.0388112049066607,-0.7248919181606517,-0.886429280231169,0.0845087276121782,-1.0520633427303439,-0.7207952177319941,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9308421269132681,0.09044294386907908,-1.1081070395524408,-0.7535772142740954,0.0,0.0,0.0,0.0,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569
image,distractors,oracle_real_utility_selector,32,4,3,-0.8547640801844616,0.08017091517783131,-1.0118961865406266,-0.6976319738282967,-0.8547640801844616,0.08017091517783131,-1.0118961865406266,-0.6976319738282967,-0.8525663593669209,0.0803138508925243,-1.0099786145759886,-0.6951541041578533,-0.8547640801844616,0.08017091517783131,-1.0118961865406266,-0.6976319738282967,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9308421269132681,0.09044294386907908,-1.1081070395524408,-0.7535772142740954,0.0,0.0,0.0,0.0,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569,0.1998141069730787,0.05136310605130966,0.09914426897840048,0.3004839449677569
image,hidden_obstacle,calibrated_critic,1,4,3,-1.183534187517347,0.1675267863359908,-1.5118806551816257,-0.8551877198530684,-1.1831254041149124,0.16786798619791946,-1.5121406112201012,-0.8541101970097235,-1.1755934702354311,0.17500352050063678,-1.518594067584396,-0.8325928728864661,-1.183534187517347,0.16752678633599075,-1.5118806551816257,-0.8551877198530684,0.964687194525904,0.034946877408010196,0.8961925734340676,1.0331818156177404,0.9047619047619047,0.09523809523809525,0.7180986681390424,1.0914251413847669,-1.0678740441700811,0.13664512679732804,-1.335693571355753,-0.8000545169844092,0.0010886953905486403,0.0010886951481486604,-0.001045107889966232,0.0032224986710635128,0.18945101863644098,0.05870551720151047,0.07439031922768387,0.3045117180451981,0.1901321547443292,0.05714117255687638,0.07813751449846301,0.3021267949901954
image,hidden_obstacle,calibrated_critic,2,4,3,-1.139083085259404,0.1613217883043983,-1.4552679802576196,-0.8228981902611885,-1.137855990039114,0.16252670619820328,-1.4564024807135152,-0.819309499364713,-1.1380471252069733,0.15884202837073896,-1.449371780044911,-0.8267224703690355,-1.1384718713976933,0.16184317136749257,-1.4556786584217227,-0.821265084373664,0.964687194525904,0.034946877408010196,0.8961925734340676,1.0331818156177404,0.9047619047619047,0.09523809523809525,0.7180986681390424,1.0914251413847669,-1.0678740441700811,0.13664512679732804,-1.335693571355753,-0.8000545169844092,0.0010886953905486403,0.0010886951481486604,-0.001045107889966232,0.0032224986710635128,0.18945101863644098,0.05870551720151047,0.07439031922768387,0.3045117180451981,0.1901321547443292,0.05714117255687638,0.07813751449846301,0.3021267949901954
image,hidden_obstacle,calibrated_critic,4,4,3,-1.0993256153590094,0.14862150503460483,-1.3906184125549732,-0.8080328181630456,-1.0963263432672947,0.15153647574888485,-1.3933323780792364,-0.7993203084553532,-1.0863698515781177,0.14331760003603156,-1.3672671859994558,-0.8054725171567796,-1.0978291448567294,0.14990520473241736,-1.3916379472273706,-0.8040203424860882,0.964687194525904,0.034946877408010196,0.8961925734340676,1.0331818156177404,0.9047619047619047,0.09523809523809525,0.7180986681390424,1.0914251413847669,-1.0678740441700811,0.13664512679732804,-1.335693571355753,-0.8000545169844092,0.0010886953905486403,0.0010886951481486604,-0.001045107889966232,0.0032224986710635128,0.18945101863644098,0.05870551720151047,0.07439031922768387,0.3045117180451981,0.1901321547443292,0.05714117255687638,0.07813751449846301,0.3021267949901954
image,hidden_obstacle,calibrated_critic,8,4,3,-1.0608661987534533,0.13343263426052096,-1.3223893562663798,-0.799343041240527,-1.057071974911027,0.13731078765164242,-1.326196173397073,-0.7879477764249806,-1.063669255897553,0.13220043769440298,-1.322777352519014,-0.8045611592760917,-1.058936929392636,0.13511605741434238,-1.3237595356577931,-0.794114323127479,0.964687194525904,0.034946877408010196,0.8961925734340676,1.0331818156177404,0.9047619047619047,0.09523809523809525,0.7180986681390424,1.0914251413847669,-1.0678740441700811,0.13664512679732804,-1.335693571355753,-0.8000545169844092,0.0010886953905486403,0.0010886951481486604,-0.001045107889966232,0.0032224986710635128,0.18945101863644098,0.05870551720151047,0.07439031922768387,0.3045117180451981,0.1901321547443292,0.05714117255687638,0.07813751449846301,0.3021267949901954
image,hidden_obstacle,calibrated_critic,16,4,3,-1.0250152589348003,0.1199028143319574,-1.2600204566704298,-0.7900100611991708,-1.0221009346103436,0.12330375590756905,-1.2637718553476969,-0.7804300138729904,-1.0221073369790974,0.11716907835463415,-1.2517545106559318,-0.7924601633022629,-1.0232961066255837,0.12142502345565204,-1.2612847794205928,-0.7853074338305744,0.964687194525904,0.034946877408010196,0.8961925734340676,1.0331818156177404,0.9047619047619047,0.09523809523809525,0.7180986681390424,1.0914251413847669,-1.0678740441700811,0.13664512679732804,-1.335693571355753,-0.8000545169844092,0.0010886953905486403,0.0010886951481486604,-0.001045107889966232,0.0032224986710635128,0.18945101863644098,0.05870551720151047,0.07439031922768387,0.3045117180451981,0.1901321547443292,0.05714117255687638,0.07813751449846301,0.3021267949901954
image,hidden_obstacle,calibrated_critic,32,4,3,-0.9940831688809061,0.10926230858936851,-1.2082333585837697,-0.7799329791780425,-0.9929932493705834,0.11125549472134491,-1.2110500121066055,-0.7749364866345614,-0.9909675667706598,0.10695924360980238,-1.2006038320595183,-0.7813313014818013,-0.9929944734903575,0.11022664034714177,-1.209034718707605,-0.7769542282731101,0.964687194525904,0.034946877408010196,0.8961925734340676,1.0331818156177404,0.9047619047619047,0.09523809523809525,0.7180986681390424,1.0914251413847669,-1.0678740441700811,0.13664512679732804,-1.335693571355753,-0.8000545169844092,0.0010886953905486403,0.0010886951481486604,-0.001045107889966232,0.0032224986710635128,0.18945101863644098,0.05870551720151047,0.07439031922768387,0.3045117180451981,0.1901321547443292,0.05714117255687638,0.07813751449846301,0.3021267949901954
image,hidden_obstacle,diffusion_likelihood_proxy,1,4,3,-1.1835341875173473,0.16752678633599086,-1.5118806551816262,-0.8551877198530684,-0.45309633410539435,0.1465123395749208,-0.7402552429629414,-0.16593742524784721,-1.1755934702354311,0.17500352050063678,-1.518594067584396,-0.8325928728864661,-1.183534187517347,0.16752678633599075,-1.5118806551816257,-0.8551877198530684,0.6412512218963831,0.21571891132996898,0.21844992490545456,1.0640525188873116,0.26190476190476186,0.5847892424197684,-0.8842610917844467,1.4080706155939704,-1.1034910420564945,0.11093488596876618,-1.320919423184334,-0.886062660928655,0.08570768655471221,0.07168600731444985,-0.05479430597708436,0.2262096790865088,0.10483202747227749,0.12026328184505056,-0.1308796736066113,0.34054372855116627,0.09645592882381816,0.0038171302834613943,0.08897449094393667,0.10393736670369966
image,hidden_obstacle,diffusion_likelihood_proxy,2,4,3,-1.150257189395031,0.15626132045592603,-1.456523749665318,-0.8439906291247441,-0.42664892993824827,0.14732244747607978,-0.7153956211056584,-0.13790223877083818,-1.1489587291721584,0.15236770055239246,-1.4475939346620312,-0.8503235236822855,-1.1384718713976933,0.16184317136749257,-1.4556786584217227,-0.821265084373664,0.6412512218963831,0.21571891132996898,0.21844992490545456,1.0640525188873116,0.26190476190476186,0.5847892424197684,-0.8842610917844467,1.4080706155939704,-1.1034910420564945,0.11093488596876618,-1.320919423184334,-0.886062660928655,0.08570768655471221,0.07168600731444985,-0.05479430597708436,0.2262096790865088,0.10483202747227749,0.12026328184505056,-0.1308796736066113,0.34054372855116627,0.09645592882381816,0.0038171302834613943,0.08897449094393667,0.10393736670369966
