sampler,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_score,exact_selected_score_se,exact_selected_score_ci_low,exact_selected_score_ci_high,mc_selected_real,mc_selected_real_se,mc_selected_real_ci_low,mc_selected_real_ci_high,oracle_selected_real,oracle_selected_real_se,oracle_selected_real_ci_low,oracle_selected_real_ci_high,score_utility_correlation,score_utility_correlation_se,score_utility_correlation_ci_low,score_utility_correlation_ci_high,tail_rank_correlation,tail_rank_correlation_se,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,top_score_tail_real_utility,top_score_tail_real_utility_se,top_score_tail_real_utility_ci_low,top_score_tail_real_utility_ci_high,high_n_regret,high_n_regret_se,high_n_regret_ci_low,high_n_regret_ci_high,real_change_high_minus_low,real_change_high_minus_low_se,real_change_high_minus_low_ci_low,real_change_high_minus_low_ci_high,score_change_high_minus_low,score_change_high_minus_low_se,score_change_high_minus_low_ci_low,score_change_high_minus_low_ci_high,runtime_seconds,runtime_seconds_se,runtime_seconds_ci_low,runtime_seconds_ci_high,runtime_per_candidate_ms,runtime_per_candidate_ms_se,runtime_per_candidate_ms_ci_low,runtime_per_candidate_ms_ci_high,mean_pairwise_distance,mean_pairwise_distance_se,mean_pairwise_distance_ci_low,mean_pairwise_distance_ci_high,effective_sample_diversity,effective_sample_diversity_se,effective_sample_diversity_ci_low,effective_sample_diversity_ci_high,duplicate_collapse_rate,duplicate_collapse_rate_se,duplicate_collapse_rate_ci_low,duplicate_collapse_rate_ci_high,trajectory_cluster_count,trajectory_cluster_count_se,trajectory_cluster_count_ci_low,trajectory_cluster_count_ci_high,trajectory_cluster_entropy,trajectory_cluster_entropy_se,trajectory_cluster_entropy_ci_low,trajectory_cluster_entropy_ci_high,new_modes_at_high_n,new_modes_at_high_n_se,new_modes_at_high_n_ci_low,new_modes_at_high_n_ci_high
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,1,1,1,-0.9894523798072914,0.0,-0.9894523798072914,-0.9894523798072914,-0.7173853365039065,0.0,-0.7173853365039065,-0.7173853365039065,-0.953821220374478,0.0,-0.953821220374478,-0.953821220374478,-0.9894523798072914,0.0,-0.9894523798072914,-0.9894523798072914,-0.041176470588235294,0.0,-0.041176470588235294,-0.041176470588235294,-0.3999999999999999,0.0,-0.3999999999999999,-0.3999999999999999,-1.094424487587179,0.0,-1.094424487587179,-1.094424487587179,0.3786460458801133,0.0,0.3786460458801133,0.3786460458801133,-0.19175433344938142,0.0,-0.19175433344938142,-0.19175433344938142,0.3391979377992244,0.0,0.3391979377992244,0.3391979377992244,0.005979899999147165,0.0,0.005979899999147165,0.005979899999147165,0.3737437499466978,0.0,0.3737437499466978,0.3737437499466978,0.37245169102738634,0.0,0.37245169102738634,0.37245169102738634,1.624621882626161,0.0,1.624621882626161,1.624621882626161,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.7737056144657345,0.0,0.7737056144657345,0.7737056144657345,2.0,0.0,2.0,2.0
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,1,8,1,-0.8551412730537493,0.0,-0.8551412730537493,-0.8551412730537493,-0.690099479706379,0.0,-0.690099479706379,-0.690099479706379,-0.8526707165229984,0.0,-0.8526707165229984,-0.8526707165229984,-0.8551412730537493,0.0,-0.8551412730537493,-0.8551412730537493,0.12352941176470589,0.0,0.12352941176470589,0.12352941176470589,-0.3999999999999999,0.0,-0.3999999999999999,-0.3999999999999999,-0.8938124466657436,0.0,-0.8938124466657436,-0.8938124466657436,0.1545747637172219,0.0,0.1545747637172219,0.1545747637172219,-0.09106505768786022,0.0,-0.09106505768786022,-0.09106505768786022,0.0563595385654303,0.0,0.0563595385654303,0.0563595385654303,0.03486429999975371,0.0,0.03486429999975371,0.03486429999975371,2.179018749984607,0.0,2.179018749984607,2.179018749984607,0.06797155419506543,0.0,0.06797155419506543,0.06797155419506543,1.667974080653494,0.0,1.667974080653494,1.667974080653494,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.8038103185351642,0.0,0.8038103185351642,0.8038103185351642,2.0,0.0,2.0,2.0
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,2,1,1,-1.002718730371029,0.0,-1.002718730371029,-1.002718730371029,-0.6316354929134456,0.0,-0.6316354929134456,-0.6316354929134456,-1.0274266353981625,0.0,-1.0274266353981625,-1.0274266353981625,-0.9118349087506222,0.0,-0.9118349087506222,-0.9118349087506222,-0.041176470588235294,0.0,-0.041176470588235294,-0.041176470588235294,-0.3999999999999999,0.0,-0.3999999999999999,-0.3999999999999999,-1.094424487587179,0.0,-1.094424487587179,-1.094424487587179,0.3786460458801133,0.0,0.3786460458801133,0.3786460458801133,-0.19175433344938142,0.0,-0.19175433344938142,-0.19175433344938142,0.3391979377992244,0.0,0.3391979377992244,0.3391979377992244,0.005979899999147165,0.0,0.005979899999147165,0.005979899999147165,0.3737437499466978,0.0,0.3737437499466978,0.3737437499466978,0.37245169102738634,0.0,0.37245169102738634,0.37245169102738634,1.624621882626161,0.0,1.624621882626161,1.624621882626161,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.7737056144657345,0.0,0.7737056144657345,0.7737056144657345,2.0,0.0,2.0,2.0
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,2,8,1,-0.8590259163397573,0.0,-0.8590259163397573,-0.8590259163397573,-0.6677895704521445,0.0,-0.6677895704521445,-0.6677895704521445,-0.8355432444178563,0.0,-0.8355432444178563,-0.8355432444178563,-0.8282764722540439,0.0,-0.8282764722540439,-0.8282764722540439,0.12352941176470589,0.0,0.12352941176470589,0.12352941176470589,-0.3999999999999999,0.0,-0.3999999999999999,-0.3999999999999999,-0.8938124466657436,0.0,-0.8938124466657436,-0.8938124466657436,0.1545747637172219,0.0,0.1545747637172219,0.1545747637172219,-0.09106505768786022,0.0,-0.09106505768786022,-0.09106505768786022,0.0563595385654303,0.0,0.0563595385654303,0.0563595385654303,0.03486429999975371,0.0,0.03486429999975371,0.03486429999975371,2.179018749984607,0.0,2.179018749984607,2.179018749984607,0.06797155419506543,0.0,0.06797155419506543,0.06797155419506543,1.667974080653494,0.0,1.667974080653494,1.667974080653494,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.8038103185351642,0.0,0.8038103185351642,0.8038103185351642,2.0,0.0,2.0,2.0
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,4,1,1,-1.0588085810277335,0.0,-1.0588085810277335,-1.0588085810277335,-0.54124902471403,0.0,-0.54124902471403,-0.54124902471403,-1.1645821632503073,0.0,-1.1645821632503073,-1.1645821632503073,-0.8591348210948828,0.0,-0.8591348210948828,-0.8591348210948828,-0.041176470588235294,0.0,-0.041176470588235294,-0.041176470588235294,-0.3999999999999999,0.0,-0.3999999999999999,-0.3999999999999999,-1.094424487587179,0.0,-1.094424487587179,-1.094424487587179,0.3786460458801133,0.0,0.3786460458801133,0.3786460458801133,-0.19175433344938142,0.0,-0.19175433344938142,-0.19175433344938142,0.3391979377992244,0.0,0.3391979377992244,0.3391979377992244,0.005979899999147165,0.0,0.005979899999147165,0.005979899999147165,0.3737437499466978,0.0,0.3737437499466978,0.3737437499466978,0.37245169102738634,0.0,0.37245169102738634,0.37245169102738634,1.624621882626161,0.0,1.624621882626161,1.624621882626161,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.7737056144657345,0.0,0.7737056144657345,0.7737056144657345,2.0,0.0,2.0,2.0
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,4,8,1,-0.8794338593986651,0.0,-0.8794338593986651,-0.8794338593986651,-0.652043939118762,0.0,-0.652043939118762,-0.652043939118762,-0.8770756903267142,0.0,-0.8770756903267142,-0.8770756903267142,-0.8105984154398371,0.0,-0.8105984154398371,-0.8105984154398371,0.12352941176470589,0.0,0.12352941176470589,0.12352941176470589,-0.3999999999999999,0.0,-0.3999999999999999,-0.3999999999999999,-0.8938124466657436,0.0,-0.8938124466657436,-0.8938124466657436,0.1545747637172219,0.0,0.1545747637172219,0.1545747637172219,-0.09106505768786022,0.0,-0.09106505768786022,-0.09106505768786022,0.0563595385654303,0.0,0.0563595385654303,0.0563595385654303,0.03486429999975371,0.0,0.03486429999975371,0.03486429999975371,2.179018749984607,0.0,2.179018749984607,2.179018749984607,0.06797155419506543,0.0,0.06797155419506543,0.06797155419506543,1.667974080653494,0.0,1.667974080653494,1.667974080653494,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.8038103185351642,0.0,0.8038103185351642,0.8038103185351642,2.0,0.0,2.0,2.0
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,8,1,1,-1.13057803473213,0.0,-1.13057803473213,-1.13057803473213,-0.4508125899269195,0.0,-0.4508125899269195,-0.4508125899269195,-1.1182974181687697,0.0,-1.1182974181687697,-1.1182974181687697,-0.8240646828855069,0.0,-0.8240646828855069,-0.8240646828855069,-0.041176470588235294,0.0,-0.041176470588235294,-0.041176470588235294,-0.3999999999999999,0.0,-0.3999999999999999,-0.3999999999999999,-1.094424487587179,0.0,-1.094424487587179,-1.094424487587179,0.3786460458801133,0.0,0.3786460458801133,0.3786460458801133,-0.19175433344938142,0.0,-0.19175433344938142,-0.19175433344938142,0.3391979377992244,0.0,0.3391979377992244,0.3391979377992244,0.005979899999147165,0.0,0.005979899999147165,0.005979899999147165,0.3737437499466978,0.0,0.3737437499466978,0.3737437499466978,0.37245169102738634,0.0,0.37245169102738634,0.37245169102738634,1.624621882626161,0.0,1.624621882626161,1.624621882626161,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.7737056144657345,0.0,0.7737056144657345,0.7737056144657345,2.0,0.0,2.0,2.0
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,8,8,1,-0.9095542420928471,0.0,-0.9095542420928471,-0.9095542420928471,-0.6411952822407367,0.0,-0.6411952822407367,-0.6411952822407367,-0.904785921148014,0.0,-0.904785921148014,-0.904785921148014,-0.7988214138897616,0.0,-0.7988214138897616,-0.7988214138897616,0.12352941176470589,0.0,0.12352941176470589,0.12352941176470589,-0.3999999999999999,0.0,-0.3999999999999999,-0.3999999999999999,-0.8938124466657436,0.0,-0.8938124466657436,-0.8938124466657436,0.1545747637172219,0.0,0.1545747637172219,0.1545747637172219,-0.09106505768786022,0.0,-0.09106505768786022,-0.09106505768786022,0.0563595385654303,0.0,0.0563595385654303,0.0563595385654303,0.03486429999975371,0.0,0.03486429999975371,0.03486429999975371,2.179018749984607,0.0,2.179018749984607,2.179018749984607,0.06797155419506543,0.0,0.06797155419506543,0.06797155419506543,1.667974080653494,0.0,1.667974080653494,1.667974080653494,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.8038103185351642,0.0,0.8038103185351642,0.8038103185351642,2.0,0.0,2.0,2.0
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,16,1,1,-1.1812067132566728,0.0,-1.1812067132566728,-1.1812067132566728,-0.37818739870468204,0.0,-0.37818739870468204,-0.37818739870468204,-1.2023730974639608,0.0,-1.2023730974639608,-1.2023730974639608,-0.8025606673765595,0.0,-0.8025606673765595,-0.8025606673765595,-0.041176470588235294,0.0,-0.041176470588235294,-0.041176470588235294,-0.3999999999999999,0.0,-0.3999999999999999,-0.3999999999999999,-1.094424487587179,0.0,-1.094424487587179,-1.094424487587179,0.3786460458801133,0.0,0.3786460458801133,0.3786460458801133,-0.19175433344938142,0.0,-0.19175433344938142,-0.19175433344938142,0.3391979377992244,0.0,0.3391979377992244,0.3391979377992244,0.005979899999147165,0.0,0.005979899999147165,0.005979899999147165,0.3737437499466978,0.0,0.3737437499466978,0.3737437499466978,0.37245169102738634,0.0,0.37245169102738634,0.37245169102738634,1.624621882626161,0.0,1.624621882626161,1.624621882626161,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.7737056144657345,0.0,0.7737056144657345,0.7737056144657345,2.0,0.0,2.0,2.0
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,16,8,1,-0.9462063307416095,0.0,-0.9462063307416095,-0.9462063307416095,-0.6337399411409487,0.0,-0.6337399411409487,-0.6337399411409487,-0.9102709632475122,0.0,-0.9102709632475122,-0.9102709632475122,-0.7916315670243876,0.0,-0.7916315670243876,-0.7916315670243876,0.12352941176470589,0.0,0.12352941176470589,0.12352941176470589,-0.3999999999999999,0.0,-0.3999999999999999,-0.3999999999999999,-0.8938124466657436,0.0,-0.8938124466657436,-0.8938124466657436,0.1545747637172219,0.0,0.1545747637172219,0.1545747637172219,-0.09106505768786022,0.0,-0.09106505768786022,-0.09106505768786022,0.0563595385654303,0.0,0.0563595385654303,0.0563595385654303,0.03486429999975371,0.0,0.03486429999975371,0.03486429999975371,2.179018749984607,0.0,2.179018749984607,2.179018749984607,0.06797155419506543,0.0,0.06797155419506543,0.06797155419506543,1.667974080653494,0.0,1.667974080653494,1.667974080653494,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.8038103185351642,0.0,0.8038103185351642,0.8038103185351642,2.0,0.0,2.0,2.0
clean_target_ablation,hidden_obstacle,calibrated_critic,1,1,1,-0.9894523798072914,0.0,-0.9894523798072914,-0.9894523798072914,-1.019110624527736,0.0,-1.019110624527736,-1.019110624527736,-0.9883304971432325,0.0,-0.9883304971432325,-0.9883304971432325,-0.9894523798072914,0.0,-0.9894523798072914,-0.9894523798072914,0.5852941176470589,0.0,0.5852941176470589,0.5852941176470589,0.7999999999999998,0.0,0.7999999999999998,0.7999999999999998,-0.8949474173125072,0.0,-0.8949474173125072,-0.8949474173125072,0.040166330775336156,0.0,0.040166330775336156,0.040166330775336156,0.14672538165539573,0.0,0.14672538165539573,0.14672538165539573,0.1725955800041976,0.0,0.1725955800041976,0.1725955800041976,0.005979899999147165,0.0,0.005979899999147165,0.005979899999147165,0.3737437499466978,0.0,0.3737437499466978,0.3737437499466978,0.37245169102738634,0.0,0.37245169102738634,0.37245169102738634,1.624621882626161,0.0,1.624621882626161,1.624621882626161,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.7737056144657345,0.0,0.7737056144657345,0.7737056144657345,2.0,0.0,2.0,2.0
