seed,conditioning,regime,scorer,N,K,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low
1,image,hidden_obstacle,calibrated_critic,2,4,-1.139083085259404,-1.137855990039114,-1.1380471252069733,-1.1384718713976933,0.964687194525904,0.9047619047619047,-1.0678740441700814,0.0010886953905486403,0.18945101863644098,0.1901321547443292
1,image,hidden_obstacle,calibrated_critic,4,4,-1.0993256153590094,-1.0963263432672947,-1.0863698515781177,-1.0978291448567294,0.964687194525904,0.9047619047619047,-1.0678740441700814,0.0010886953905486403,0.18945101863644098,0.1901321547443292
1,image,hidden_obstacle,calibrated_critic,8,4,-1.0608661987534533,-1.057071974911027,-1.0636692558975531,-1.058936929392636,0.964687194525904,0.9047619047619047,-1.0678740441700814,0.0010886953905486403,0.18945101863644098,0.1901321547443292
1,image,hidden_obstacle,calibrated_critic,16,4,-1.0250152589348003,-1.0221009346103436,-1.0221073369790974,-1.0232961066255837,0.964687194525904,0.9047619047619047,-1.0678740441700814,0.0010886953905486403,0.18945101863644098,0.1901321547443292
1,image,hidden_obstacle,calibrated_critic,32,4,-0.9940831688809061,-0.9929932493705834,-0.9909675667706598,-0.9929944734903575,0.964687194525904,0.9047619047619047,-1.0678740441700814,0.0010886953905486403,0.18945101863644098,0.1901321547443292
1,image,hidden_obstacle,diffusion_likelihood_proxy,1,4,-1.1835341875173473,-0.45309633410539435,-1.1755934702354311,-1.183534187517347,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.09645592882381816
1,image,hidden_obstacle,diffusion_likelihood_proxy,2,4,-1.150257189395031,-0.42664892993824827,-1.1489587291721584,-1.1384718713976933,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.09645592882381816
1,image,hidden_obstacle,diffusion_likelihood_proxy,4,4,-1.1237511306025707,-0.40543854772051074,-1.1134588205551381,-1.0978291448567294,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.09645592882381816
1,image,hidden_obstacle,diffusion_likelihood_proxy,8,4,-1.1049116417069254,-0.3876941655453286,-1.1041601354674522,-1.058936929392636,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.09645592882381816
1,image,hidden_obstacle,diffusion_likelihood_proxy,16,4,-1.0927549948816346,-0.37173561510202763,-1.0882575727242623,-1.0232961066255837,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.09645592882381816
1,image,hidden_obstacle,diffusion_likelihood_proxy,32,4,-1.0787021600450697,-0.35664040528157614,-1.0754274741367837,-0.9929944734903575,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.09645592882381816
1,image,hidden_obstacle,learned_behavior_cloning_critic,1,4,-1.1835341875173473,-0.6634064982439726,-1.1755934702354311,-1.183534187517347,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.14132333865844585
1,image,hidden_obstacle,learned_behavior_cloning_critic,2,4,-1.150257189395031,-0.6247119371406469,-1.1489587291721584,-1.1384718713976933,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.14132333865844585
1,image,hidden_obstacle,learned_behavior_cloning_critic,4,4,-1.1237511306025707,-0.5936479916612504,-1.1134588205551381,-1.0978291448567294,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.14132333865844585
1,image,hidden_obstacle,learned_behavior_cloning_critic,8,4,-1.1049116417069254,-0.567630628746138,-1.1041601354674522,-1.058936929392636,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.14132333865844585
1,image,hidden_obstacle,learned_behavior_cloning_critic,16,4,-1.0927549948816346,-0.5442212447707023,-1.0882575727242623,-1.0232961066255837,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.14132333865844585
1,image,hidden_obstacle,learned_behavior_cloning_critic,32,4,-1.0787021600450697,-0.5220831595855268,-1.0754274741367837,-0.9929944734903575,0.6412512218963831,0.26190476190476186,-1.1034910420564947,0.08570768655471221,0.10483202747227749,0.14132333865844585
1,image,hidden_obstacle,oracle_real_utility_selector,1,4,-1.183534187517347,-1.183534187517347,-1.1755934702354311,-1.183534187517347,0.9999999999999997,0.9999999999999999,-1.0669304381699234,0.0,0.19053971402698966,0.19053971402698966
1,image,hidden_obstacle,oracle_real_utility_selector,2,4,-1.1384718713976933,-1.1384718713976933,-1.1375110415814056,-1.1384718713976933,0.9999999999999997,0.9999999999999999,-1.0669304381699234,0.0,0.19053971402698966,0.19053971402698966
1,image,hidden_obstacle,oracle_real_utility_selector,4,4,-1.0978291448567294,-1.0978291448567294,-1.0850543822249883,-1.0978291448567294,0.9999999999999997,0.9999999999999999,-1.0669304381699234,0.0,0.19053971402698966,0.19053971402698966
1,image,hidden_obstacle,oracle_real_utility_selector,8,4,-1.058936929392636,-1.058936929392636,-1.0610890908129107,-1.058936929392636,0.9999999999999997,0.9999999999999999,-1.0669304381699234,0.0,0.19053971402698966,0.19053971402698966
1,image,hidden_obstacle,oracle_real_utility_selector,16,4,-1.0232961066255837,-1.0232961066255837,-1.018796189242899,-1.0232961066255837,0.9999999999999997,0.9999999999999999,-1.0669304381699234,0.0,0.19053971402698966,0.19053971402698966
1,image,hidden_obstacle,oracle_real_utility_selector,32,4,-0.9929944734903575,-0.9929944734903575,-0.9901440235511775,-0.9929944734903575,0.9999999999999997,0.9999999999999999,-1.0669304381699234,0.0,0.19053971402698966,0.19053971402698966
1,image,id,calibrated_critic,1,4,-1.0547398859289598,-1.0544206984769682,-1.0545667326264068,-1.0547398859289598,0.9982893450635384,0.9642857142857141,-0.9313790810144966,1.5676269023434664e-05,0.19959984999832267,0.20239501809569857
1,image,id,calibrated_critic,2,4,-1.008093882442492,-1.008066488167332,-1.0032472917589894,-1.008074577976337,0.9982893450635384,0.9642857142857141,-0.9313790810144966,1.5676269023434664e-05,0.19959984999832267,0.20239501809569857
1,image,id,calibrated_critic,4,4,-0.9648774396331575,-0.9651116733401569,-0.9503515940663047,-0.9648233771786757,0.9982893450635384,0.9642857142857141,-0.9313790810144966,1.5676269023434664e-05,0.19959984999832267,0.20239501809569857
1,image,id,calibrated_critic,8,4,-0.9238603040179019,-0.9239641138750952,-0.927323982285985,-0.9237660296524165,0.9982893450635384,0.9642857142857141,-0.9313790810144966,1.5676269023434664e-05,0.19959984999832267,0.20239501809569857
1,image,id,calibrated_critic,16,4,-0.8869261992898148,-0.886021116595609,-0.8823933798799012,-0.8868474168864884,0.9982893450635384,0.9642857142857141,-0.9313790810144966,1.5676269023434664e-05,0.19959984999832267,0.20239501809569857
1,image,id,calibrated_critic,32,4,-0.855140035930637,-0.8520256803812695,-0.8529542167274459,-0.8551243596616137,0.9982893450635384,0.9642857142857141,-0.9313790810144966,1.5676269023434664e-05,0.19959984999832267,0.20239501809569857
1,image,id,diffusion_likelihood_proxy,1,4,-1.0547398859289598,-0.45307991063435926,-1.0545667326264068,-1.0547398859289598,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.09645438141977487
1,image,id,diffusion_likelihood_proxy,2,4,-1.0106165436526149,-0.4266330491074913,-1.004795837935429,-1.008074577976337,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.09645438141977487
1,image,id,diffusion_likelihood_proxy,4,4,-0.9680461793683096,-0.4054230974843358,-0.9547945872562412,-0.9648233771786757,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.09645438141977487
1,image,id,diffusion_likelihood_proxy,8,4,-0.9287749701818137,-0.38767897638685384,-0.9341646714996484,-0.9237660296524165,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.09645438141977487
1,image,id,diffusion_likelihood_proxy,16,4,-0.8956911767319271,-0.3717205707063893,-0.8909934066773905,-0.8868474168864884,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.09645438141977487
1,image,id,diffusion_likelihood_proxy,32,4,-0.8647987613038922,-0.35662552921458435,-0.8639908695853998,-0.8551243596616137,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.09645438141977487
1,image,id,learned_behavior_cloning_critic,1,4,-1.0547398859289598,-0.6633823997155263,-1.0545667326264068,-1.0547398859289598,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.14132109476733015
1,image,id,learned_behavior_cloning_critic,2,4,-1.0106165436526149,-0.6246886278184242,-1.004795837935429,-1.008074577976337,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.14132109476733015
1,image,id,learned_behavior_cloning_critic,4,4,-0.9680461793683096,-0.593625309237977,-0.9547945872562412,-0.9648233771786757,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.14132109476733015
1,image,id,learned_behavior_cloning_critic,8,4,-0.9287749701818137,-0.5676083294605833,-0.9341646714996484,-0.9237660296524165,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.14132109476733015
1,image,id,learned_behavior_cloning_critic,16,4,-0.8956911767319271,-0.5441991541983743,-0.8909934066773905,-0.8868474168864884,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.14132109476733015
1,image,id,learned_behavior_cloning_critic,32,4,-0.8647987613038922,-0.522061304948196,-0.8639908695853998,-0.8551243596616137,0.8899071358748776,0.8928571428571428,-0.9336746940761055,0.009674401642278544,0.18994112462506754,0.14132109476733015
1,image,id,oracle_real_utility_selector,1,4,-1.0547398859289598,-1.0547398859289598,-1.0545667326264068,-1.0547398859289598,0.9999999999999997,0.9999999999999999,-0.9313655317331649,0.0,0.1996155262673461,0.1996155262673461
1,image,id,oracle_real_utility_selector,2,4,-1.008074577976337,-1.008074577976337,-1.0032083101926614,-1.008074577976337,0.9999999999999997,0.9999999999999999,-0.9313655317331649,0.0,0.1996155262673461,0.1996155262673461
1,image,id,oracle_real_utility_selector,4,4,-0.9648233771786757,-0.9648233771786757,-0.9503089023234462,-0.9648233771786757,0.9999999999999997,0.9999999999999999,-0.9313655317331649,0.0,0.1996155262673461,0.1996155262673461
1,image,id,oracle_real_utility_selector,8,4,-0.9237660296524165,-0.9237660296524165,-0.9272829588777539,-0.9237660296524165,0.9999999999999997,0.9999999999999999,-0.9313655317331649,0.0,0.1996155262673461,0.1996155262673461
1,image,id,oracle_real_utility_selector,16,4,-0.8868474168864884,-0.8868474168864884,-0.8822549846680623,-0.8868474168864884,0.9999999999999997,0.9999999999999999,-0.9313655317331649,0.0,0.1996155262673461,0.1996155262673461
1,image,id,oracle_real_utility_selector,32,4,-0.8551243596616137,-0.8551243596616137,-0.8529542167274459,-0.8551243596616137,0.9999999999999997,0.9999999999999999,-0.9313655317331649,0.0,0.1996155262673461,0.1996155262673461
1,image,observation_noise,calibrated_critic,1,4,-1.054634001115818,-1.0542992947918555,-1.0545281219911573,-1.054634001115818,0.9982893450635384,0.9642857142857141,-0.9305914933065121,1.5923557062258453e-05,0.20005614986026854,0.20287981270575753
1,image,observation_noise,calibrated_critic,2,4,-1.0077647140860713,-1.0077213689918645,-1.002930020725164,-1.0077462542308524,0.9982893450635384,0.9642857142857141,-0.9305914933065121,1.5923557062258453e-05,0.20005614986026854,0.20287981270575753
1,image,observation_noise,calibrated_critic,4,4,-0.9643341636650838,-0.964557858092919,-0.9497835786682383,-0.9642809471020423,0.9982893450635384,0.9642857142857141,-0.9305914933065121,1.5923557062258453e-05,0.20005614986026854,0.20287981270575753
1,image,observation_noise,calibrated_critic,8,4,-0.9231941686758307,-0.923295365130893,-0.9267562970929054,-0.923099116193098,0.9982893450635384,0.9642857142857141,-0.9305914933065121,1.5923557062258453e-05,0.20005614986026854,0.20287981270575753
1,image,observation_noise,calibrated_critic,16,4,-0.8862789487244056,-0.8853620513512429,-0.8817891489564474,-0.8861990207874166,0.9982893450635384,0.9642857142857141,-0.9305914933065121,1.5923557062258453e-05,0.20005614986026854,0.20287981270575753
1,image,observation_noise,calibrated_critic,32,4,-0.8545778512555495,-0.8514194820860981,-0.8523788172154316,-0.8545619276984873,0.9982893450635384,0.9642857142857141,-0.9305914933065121,1.5923557062258453e-05,0.20005614986026854,0.20287981270575753
1,image,observation_noise,diffusion_likelihood_proxy,1,4,-1.054634001115818,-0.4529808840778203,-1.0545281219911573,-1.054634001115818,0.8995601173020527,0.8928571428571428,-0.9328738206585753,0.009518584376975059,0.19055348904035563,0.09644795557242147
1,image,observation_noise,diffusion_likelihood_proxy,2,4,-1.0101918434995731,-0.42654095784863316,-1.0044827986244504,-1.0077462542308524,0.8995601173020527,0.8928571428571428,-0.9328738206585753,0.009518584376975059,0.19055348904035563,0.09644795557242147
1,image,observation_noise,diffusion_likelihood_proxy,4,4,-0.9673671981877621,-0.4053329923661055,-0.9541828272454452,-0.9642809471020423,0.8995601173020527,0.8928571428571428,-0.9328738206585753,0.009518584376975059,0.19055348904035563,0.09644795557242147
1,image,observation_noise,diffusion_likelihood_proxy,8,4,-0.9279903168043383,-0.3875867814143277,-0.933437875579215,-0.923099116193098,0.8995601173020527,0.8928571428571428,-0.9328738206585753,0.009518584376975059,0.19055348904035563,0.09644795557242147
1,image,observation_noise,diffusion_likelihood_proxy,16,4,-0.8949008033378169,-0.37162553638016876,-0.8902237661034986,-0.8861990207874166,0.8995601173020527,0.8928571428571428,-0.9328738206585753,0.009518584376975059,0.19055348904035563,0.09644795557242147
1,image,observation_noise,diffusion_likelihood_proxy,32,4,-0.8640805120754623,-0.3565329285053988,-0.8632574030858774,-0.8545619276984873,0.8995601173020527,0.8928571428571428,-0.9328738206585753,0.009518584376975059,0.19055348904035563,0.09644795557242147
1,image,observation_noise,learned_behavior_cloning_critic,1,4,-1.054634001115818,-0.6632332790313383,-1.0545281219911573,-1.054634001115818,0.8996823069403712,0.8928571428571428,-0.9328738206585753,0.00951857846513308,0.19055349495219762,0.14131135344410076
1,image,observation_noise,learned_behavior_cloning_critic,2,4,-1.0101917845129291,-0.6245496458974288,-1.0044827986244504,-1.0077462542308524,0.8996823069403712,0.8928571428571428,-0.9328738206585753,0.00951857846513308,0.19055349495219762,0.14131135344410076
1,image,observation_noise,learned_behavior_cloning_critic,4,4,-0.9673669990502342,-0.5934893402886113,-0.9541828272454452,-0.9642809471020423,0.8996823069403712,0.8928571428571428,-0.9328738206585753,0.00951857846513308,0.19055349495219762,0.14131135344410076
1,image,observation_noise,learned_behavior_cloning_critic,8,4,-0.9279900215736605,-0.5674694290127316,-0.933437875579215,-0.923099116193098,0.8996823069403712,0.8928571428571428,-0.9328738206585753,0.00951857846513308,0.19055349495219762,0.14131135344410076
1,image,observation_noise,learned_behavior_cloning_critic,16,4,-0.8949006738689285,-0.5440561983836703,-0.8902237661034986,-0.8861990207874166,0.8996823069403712,0.8928571428571428,-0.9328738206585753,0.00951857846513308,0.19055349495219762,0.14131135344410076
1,image,observation_noise,learned_behavior_cloning_critic,32,4,-0.8640805061636203,-0.5219219255872375,-0.8632574030858774,-0.8545619276984873,0.8996823069403712,0.8928571428571428,-0.9328738206585753,0.00951857846513308,0.19055349495219762,0.14131135344410076
1,image,observation_noise,oracle_real_utility_selector,1,4,-1.054634001115818,-1.054634001115818,-1.0545281219911573,-1.054634001115818,0.9999999999999997,0.9999999999999999,-0.9305766862543784,0.0,0.20007207341733077,0.20007207341733077
1,image,observation_noise,oracle_real_utility_selector,2,4,-1.0077462542308524,-1.0077462542308524,-1.002889900116566,-1.0077462542308524,0.9999999999999997,0.9999999999999999,-0.9305766862543784,0.0,0.20007207341733077,0.20007207341733077
1,image,observation_noise,oracle_real_utility_selector,4,4,-0.9642809471020423,-0.9642809471020423,-0.9497405305039627,-0.9642809471020423,0.9999999999999997,0.9999999999999999,-0.9305766862543784,0.0,0.20007207341733077,0.20007207341733077
1,image,observation_noise,oracle_real_utility_selector,8,4,-0.923099116193098,-0.923099116193098,-0.9267140116122475,-0.923099116193098,0.9999999999999997,0.9999999999999999,-0.9305766862543784,0.0,0.20007207341733077,0.20007207341733077
1,image,observation_noise,oracle_real_utility_selector,16,4,-0.8861990207874166,-0.8861990207874166,-0.8816490372967124,-0.8861990207874166,0.9999999999999997,0.9999999999999999,-0.9305766862543784,0.0,0.20007207341733077,0.20007207341733077
1,image,observation_noise,oracle_real_utility_selector,32,4,-0.8545619276984873,-0.8545619276984873,-0.8523788172154316,-0.8545619276984873,0.9999999999999997,0.9999999999999999,-0.9305766862543784,0.0,0.20007207341733077,0.20007207341733077
1,image,shifted_colors,calibrated_critic,1,4,-1.054663411042991,-1.0543413524062073,-1.0544996129372552,-1.054663411042991,0.9980449657869009,0.9642857142857141,-0.9311892613957083,1.569311701410392e-05,0.19966791808094117,0.20247631695446003
1,image,shifted_colors,calibrated_critic,2,4,-1.0079807236998983,-1.007949753672297,-1.0031324197508835,-1.007960792101238,0.9980449657869009,0.9642857142857141,-0.9311892613957083,1.569311701410392e-05,0.19966791808094117,0.20247631695446003
1,image,shifted_colors,calibrated_critic,4,4,-0.9647311617736,-0.9649618857514897,-0.9501975988184866,-0.9646755020954206,0.9980449657869009,0.9642857142857141,-0.9311892613957083,1.569311701410392e-05,0.19966791808094117,0.20247631695446003
1,image,shifted_colors,calibrated_critic,8,4,-0.9236938691648963,-0.9237958761458311,-0.9271719783582508,-0.9235986131906468,0.9980449657869009,0.9642857142857141,-0.9311892613957083,1.569311701410392e-05,0.19966791808094117,0.20247631695446003
1,image,shifted_colors,calibrated_critic,16,4,-0.8867639847077887,-0.8858542183842731,-0.882235397391126,-0.886685077776046,0.9980449657869009,0.9642857142857141,-0.9311892613957083,1.569311701410392e-05,0.19966791808094117,0.20247631695446003
1,image,shifted_colors,calibrated_critic,32,4,-0.8549954929620499,-0.8518650354517471,-0.85280283404759,-0.8549797998450358,0.9980449657869009,0.9642857142857141,-0.9311892613957083,1.569311701410392e-05,0.19966791808094117,0.20247631695446003
1,image,shifted_colors,diffusion_likelihood_proxy,1,4,-1.054663411042991,-0.4530287876510118,-1.0544996129372552,-1.054663411042991,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.09645427515194509
1,image,shifted_colors,diffusion_likelihood_proxy,2,4,-1.010488414395858,-0.42658277104784265,-1.0046840576693938,-1.007960792101238,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.09645427515194509
1,image,shifted_colors,diffusion_likelihood_proxy,4,4,-0.967876210344253,-0.4053729486641549,-0.9546337757427633,-0.9646755020954206,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.09645427515194509
1,image,shifted_colors,diffusion_likelihood_proxy,8,4,-0.9285891648891716,-0.3876284131332752,-0.9339882007599032,-0.9235986131906468,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.09645427515194509
1,image,shifted_colors,diffusion_likelihood_proxy,16,4,-0.8955085655383236,-0.371669563677647,-0.8908109979362475,-0.886685077776046,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.09645427515194509
1,image,shifted_colors,diffusion_likelihood_proxy,32,4,-0.8646320860663935,-0.35657451249906674,-0.8638165967988742,-0.8549797998450358,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.09645427515194509
1,image,shifted_colors,learned_behavior_cloning_critic,1,4,-1.054663411042991,-0.6633067697762125,-1.0544996129372552,-1.054663411042991,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.1413208897663303
1,image,shifted_colors,learned_behavior_cloning_critic,2,4,-1.010488414395858,-0.6246142336302946,-1.0046840576693938,-1.007960792101238,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.1413208897663303
1,image,shifted_colors,learned_behavior_cloning_critic,4,4,-0.967876210344253,-0.5935511244980499,-0.9546337757427633,-0.9646755020954206,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.1413208897663303
1,image,shifted_colors,learned_behavior_cloning_critic,8,4,-0.9285891648891716,-0.5675335622297054,-0.9339882007599032,-0.9235986131906468,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.1413208897663303
1,image,shifted_colors,learned_behavior_cloning_critic,16,4,-0.8955085655383236,-0.5441237431801241,-0.8908109979362475,-0.886685077776046,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.1413208897663303
1,image,shifted_colors,learned_behavior_cloning_critic,32,4,-0.8646320860663935,-0.5219858800098822,-0.8638165967988742,-0.8549797998450358,0.8917399804496577,0.8928571428571428,-0.9334826543036111,0.009652286221357756,0.1900313249765975,0.1413208897663303
1,image,shifted_colors,oracle_real_utility_selector,1,4,-1.054663411042991,-1.054663411042991,-1.0544996129372552,-1.054663411042991,0.9999999999999997,0.9999999999999999,-0.9311754751414093,0.0,0.19968361119795527,0.19968361119795527
