seed,regime,scorer,N,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low
1,hidden_obstacle_high_diversity,calibrated_critic,1,-1.1800850723376666,-1.2164685567670983,-1.182438722473298,-1.1800850723376666,0.9734340659340658,0.6802197802197802,-0.7085635446220409,0.051999492712942186,0.6636955834785259,0.6909671932428527
1,hidden_obstacle_high_diversity,calibrated_critic,2,-0.9825467889331853,-1.0277524394386135,-0.9847035332354244,-0.9779703542545247,0.9734340659340658,0.6802197802197802,-0.7085635446220409,0.051999492712942186,0.6636955834785259,0.6909671932428527
1,hidden_obstacle_high_diversity,calibrated_critic,4,-0.826195898242523,-0.8730516322304347,-0.8338993296591308,-0.8145306873171598,0.9734340659340658,0.6802197802197802,-0.7085635446220409,0.051999492712942186,0.6636955834785259,0.6909671932428527
1,hidden_obstacle_high_diversity,calibrated_critic,8,-0.7092943577440151,-0.7476154226350167,-0.7212729251760959,-0.6861976506792976,0.9734340659340658,0.6802197802197802,-0.7085635446220409,0.051999492712942186,0.6636955834785259,0.6909671932428527
1,hidden_obstacle_high_diversity,calibrated_critic,16,-0.623340388811893,-0.6478328271341403,-0.6091330470576031,-0.5863950051009039,0.9734340659340658,0.6802197802197802,-0.7085635446220409,0.051999492712942186,0.6636955834785259,0.6909671932428527
1,hidden_obstacle_high_diversity,calibrated_critic,32,-0.5602659464770583,-0.5733141295469416,-0.5619201253269746,-0.5121024117940094,0.9734340659340658,0.6802197802197802,-0.7085635446220409,0.051999492712942186,0.6636955834785259,0.6909671932428527
1,hidden_obstacle_high_diversity,calibrated_critic,64,-0.5163894888591407,-0.5255013635242456,-0.5130368034722796,-0.46438999614619847,0.9734340659340658,0.6802197802197802,-0.7085635446220409,0.051999492712942186,0.6636955834785259,0.6909671932428527
1,hidden_obstacle_high_diversity,diffusion_likelihood_proxy,1,-1.1800850723376666,-0.34032779085828385,-1.182438722473298,-1.1800850723376666,0.27642857142857136,-0.03736263736263736,-1.026921221644629,0.5997174344238376,0.11597764176763041,0.2827957895226717
1,hidden_obstacle_high_diversity,diffusion_likelihood_proxy,2,-1.1162187520949232,-0.24572747484318028,-1.0951479175380967,-0.9779703542545247,0.27642857142857136,-0.03736263736263736,-1.026921221644629,0.5997174344238376,0.11597764176763041,0.2827957895226717
1,hidden_obstacle_high_diversity,diffusion_likelihood_proxy,4,-1.0790353682851008,-0.1783921975097612,-1.1056871561064,-0.8145306873171598,0.27642857142857136,-0.03736263736263736,-1.026921221644629,0.5997174344238376,0.11597764176763041,0.2827957895226717
1,hidden_obstacle_high_diversity,diffusion_likelihood_proxy,8,-1.050704221279127,-0.13134075587468744,-1.037896546254291,-0.6861976506792976,0.27642857142857136,-0.03736263736263736,-1.026921221644629,0.5997174344238376,0.11597764176763041,0.2827957895226717
1,hidden_obstacle_high_diversity,diffusion_likelihood_proxy,16,-1.0321330429845477,-0.09790984263586153,-1.0134570148509803,-0.5863950051009039,0.27642857142857136,-0.03736263736263736,-1.026921221644629,0.5997174344238376,0.11597764176763041,0.2827957895226717
1,hidden_obstacle_high_diversity,diffusion_likelihood_proxy,32,-1.0313872268729367,-0.07372576770549566,-1.0211077745895663,-0.5121024117940094,0.27642857142857136,-0.03736263736263736,-1.026921221644629,0.5997174344238376,0.11597764176763041,0.2827957895226717
1,hidden_obstacle_high_diversity,diffusion_likelihood_proxy,64,-1.064107430570036,-0.05753200133561206,-1.0580969187088596,-0.46438999614619847,0.27642857142857136,-0.03736263736263736,-1.026921221644629,0.5997174344238376,0.11597764176763041,0.2827957895226717
1,hidden_obstacle_high_diversity,learned_behavior_cloning_critic,1,-1.1800850723376664,-0.47040225871474634,-1.182438722473298,-1.1800850723376666,0.2723626373626373,0.16373626373626374,-1.0663140457530496,0.5445544857817219,0.17114059040974605,0.4067110486623201
1,hidden_obstacle_high_diversity,learned_behavior_cloning_critic,2,-1.1174174296313828,-0.33253551907528994,-1.0994009984318414,-0.9779703542545247,0.2723626373626373,0.16373626373626374,-1.0663140457530496,0.5445544857817219,0.17114059040974605,0.4067110486623201
1,hidden_obstacle_high_diversity,learned_behavior_cloning_critic,4,-1.0804896658143304,-0.23470815858435956,-1.1058636574986835,-0.8145306873171598,0.2723626373626373,0.16373626373626374,-1.0663140457530496,0.5445544857817219,0.17114059040974605,0.4067110486623201
1,hidden_obstacle_high_diversity,learned_behavior_cloning_critic,8,-1.0505313070184659,-0.16724531196381012,-1.0381683428314343,-0.6861976506792976,0.2723626373626373,0.16373626373626374,-1.0663140457530496,0.5445544857817219,0.17114059040974605,0.4067110486623201
1,hidden_obstacle_high_diversity,learned_behavior_cloning_critic,16,-1.024047746134757,-0.12012347095629387,-1.0107301333873029,-0.5863950051009039,0.2723626373626373,0.16373626373626374,-1.0663140457530496,0.5445544857817219,0.17114059040974605,0.4067110486623201
1,hidden_obstacle_high_diversity,learned_behavior_cloning_critic,32,-1.005165159424886,-0.08612834078589474,-0.9923906483404299,-0.5121024117940094,0.2723626373626373,0.16373626373626374,-1.0663140457530496,0.5445544857817219,0.17114059040974605,0.4067110486623201
1,hidden_obstacle_high_diversity,learned_behavior_cloning_critic,64,-1.0089444819279205,-0.06369121005242621,-1.0080919610508607,-0.46438999614619847,0.2723626373626373,0.16373626373626374,-1.0663140457530496,0.5445544857817219,0.17114059040974605,0.4067110486623201
1,hidden_obstacle_high_diversity,learned_value_critic_from_pilot_rollouts,1,-1.1800850723376664,-1.1832948563665575,-1.182438722473298,-1.1800850723376666,0.9763736263736262,0.5307692307692308,-0.7055611692119031,0.06733390554081975,0.6483611706506481,0.7788458166656532
1,hidden_obstacle_high_diversity,learned_value_critic_from_pilot_rollouts,2,-0.9824879302028624,-0.975926348772945,-0.98671238685025,-0.9779703542545247,0.9763736263736262,0.5307692307692308,-0.7055611692119031,0.06733390554081975,0.6483611706506481,0.7788458166656532
1,hidden_obstacle_high_diversity,learned_value_critic_from_pilot_rollouts,4,-0.8276839059726852,-0.8002056357507383,-0.8330543263541283,-0.8145306873171598,0.9763736263736262,0.5307692307692308,-0.7055611692119031,0.06733390554081975,0.6483611706506481,0.7788458166656532
1,hidden_obstacle_high_diversity,learned_value_critic_from_pilot_rollouts,8,-0.7156076039929307,-0.6562967081095755,-0.7270518818719194,-0.6861976506792976,0.9763736263736262,0.5307692307692308,-0.7055611692119031,0.06733390554081975,0.6483611706506481,0.7788458166656532
1,hidden_obstacle_high_diversity,learned_value_critic_from_pilot_rollouts,16,-0.6383149998223872,-0.5443220568653406,-0.6252484093629885,-0.5863950051009039,0.9763736263736262,0.5307692307692308,-0.7055611692119031,0.06733390554081975,0.6483611706506481,0.7788458166656532
1,hidden_obstacle_high_diversity,learned_value_critic_from_pilot_rollouts,32,-0.579715508223538,-0.4614993929534837,-0.581970497526318,-0.5121024117940094,0.9763736263736262,0.5307692307692308,-0.7055611692119031,0.06733390554081975,0.6483611706506481,0.7788458166656532
1,hidden_obstacle_high_diversity,learned_value_critic_from_pilot_rollouts,64,-0.5317239016870182,-0.4044490397009043,-0.5280006539352728,-0.46438999614619847,0.9763736263736262,0.5307692307692308,-0.7055611692119031,0.06733390554081975,0.6483611706506481,0.7788458166656532
1,hidden_obstacle_high_diversity,misaligned_tail_scorer,1,-1.1800850723376666,-0.3303310923225831,-1.182438722473298,-1.1800850723376666,-0.6450915750915749,-0.1263736263736264,-1.469537312049698,1.0759415176592102,-0.36024644146774204,0.5142671777320423
1,hidden_obstacle_high_diversity,misaligned_tail_scorer,2,-1.3096736904363397,-0.16659155355499528,-1.3254487654835205,-0.9779703542545247,-0.6450915750915749,-0.1263736263736264,-1.469537312049698,1.0759415176592102,-0.36024644146774204,0.5142671777320423
1,hidden_obstacle_high_diversity,misaligned_tail_scorer,4,-1.4089968863634166,-0.05046497520147939,-1.4185877239465634,-0.8145306873171598,-0.6450915750915749,-0.1263736263736264,-1.469537312049698,1.0759415176592102,-0.36024644146774204,0.5142671777320423
1,hidden_obstacle_high_diversity,misaligned_tail_scorer,8,-1.4637624179449111,0.0313541873435116,-1.4619073128578726,-0.6861976506792976,-0.6450915750915749,-0.1263736263736264,-1.469537312049698,1.0759415176592102,-0.36024644146774204,0.5142671777320423
1,hidden_obstacle_high_diversity,misaligned_tail_scorer,16,-1.4922124378771504,0.09342355359218396,-1.4902193979950709,-0.5863950051009039,-0.6450915750915749,-0.1263736263736264,-1.469537312049698,1.0759415176592102,-0.36024644146774204,0.5142671777320423
1,hidden_obstacle_high_diversity,misaligned_tail_scorer,32,-1.5134041377180665,0.14372738326720708,-1.5164316074959863,-0.5121024117940094,-0.6450915750915749,-0.1263736263736264,-1.469537312049698,1.0759415176592102,-0.36024644146774204,0.5142671777320423
1,hidden_obstacle_high_diversity,misaligned_tail_scorer,64,-1.5403315138054086,0.18393608540945922,-1.5399698778136035,-0.46438999614619847,-0.6450915750915749,-0.1263736263736264,-1.469537312049698,1.0759415176592102,-0.36024644146774204,0.5142671777320423
1,hidden_obstacle_high_diversity,oracle_real_utility_selector,1,-1.1800850723376666,-1.1800850723376666,-1.182438722473298,-1.1800850723376666,0.9999999999999998,1.0,-0.6909665834288303,0.0,0.7156950761914681,0.7156950761914681
1,hidden_obstacle_high_diversity,oracle_real_utility_selector,2,-0.9779703542545247,-0.9779703542545247,-0.9797399347586495,-0.9779703542545247,0.9999999999999998,1.0,-0.6909665834288303,0.0,0.7156950761914681,0.7156950761914681
1,hidden_obstacle_high_diversity,oracle_real_utility_selector,4,-0.8145306873171598,-0.8145306873171598,-0.8178287122522162,-0.8145306873171598,0.9999999999999998,1.0,-0.6909665834288303,0.0,0.7156950761914681,0.7156950761914681
1,hidden_obstacle_high_diversity,oracle_real_utility_selector,8,-0.6861976506792976,-0.6861976506792976,-0.6988365480465193,-0.6861976506792976,0.9999999999999998,1.0,-0.6909665834288303,0.0,0.7156950761914681,0.7156950761914681
1,hidden_obstacle_high_diversity,oracle_real_utility_selector,16,-0.5863950051009039,-0.5863950051009039,-0.5778960595664121,-0.5863950051009039,0.9999999999999998,1.0,-0.6909665834288303,0.0,0.7156950761914681,0.7156950761914681
1,hidden_obstacle_high_diversity,oracle_real_utility_selector,32,-0.5121024117940094,-0.5121024117940094,-0.5132808375492228,-0.5121024117940094,0.9999999999999998,1.0,-0.6909665834288303,0.0,0.7156950761914681,0.7156950761914681
1,hidden_obstacle_high_diversity,oracle_real_utility_selector,64,-0.46438999614619847,-0.46438999614619847,-0.46365663969265614,-0.46438999614619847,0.9999999999999998,1.0,-0.6909665834288303,0.0,0.7156950761914681,0.7156950761914681
1,hidden_obstacle_high_diversity,random_sample_selection,1,-1.1800850723376666,0.007032635920636135,-1.182438722473298,-1.1800850723376666,-0.046034798534798534,0.009890109890109893,-1.1742469997562224,0.738037957240685,-0.022342881049216733,1.8671024900584787
1,hidden_obstacle_high_diversity,random_sample_selection,2,-1.187008153519013,0.534917441812126,-1.1907121767335744,-0.9779703542545247,-0.046034798534798534,0.009890109890109893,-1.1742469997562224,0.738037957240685,-0.022342881049216733,1.8671024900584787
1,hidden_obstacle_high_diversity,random_sample_selection,4,-1.1892759616655204,0.9642773851687345,-1.1898962649614717,-0.8145306873171598,-0.046034798534798534,0.009890109890109893,-1.1742469997562224,0.738037957240685,-0.022342881049216733,1.8671024900584787
1,hidden_obstacle_high_diversity,random_sample_selection,8,-1.1872397512018236,1.3030720069767372,-1.2098668599012918,-0.6861976506792976,-0.046034798534798534,0.009890109890109893,-1.1742469997562224,0.738037957240685,-0.022342881049216733,1.8671024900584787
1,hidden_obstacle_high_diversity,random_sample_selection,16,-1.183197093610638,1.558271863989221,-1.1761088785670935,-0.5863950051009039,-0.046034798534798534,0.009890109890109893,-1.1742469997562224,0.738037957240685,-0.022342881049216733,1.8671024900584787
1,hidden_obstacle_high_diversity,random_sample_selection,32,-1.1849699271565721,1.7444220014044434,-1.2099756472292833,-0.5121024117940094,-0.046034798534798534,0.009890109890109893,-1.1742469997562224,0.738037957240685,-0.022342881049216733,1.8671024900584787
1,hidden_obstacle_high_diversity,random_sample_selection,64,-1.2024279533868834,1.8741351259791148,-1.2015935948316128,-0.46438999614619847,-0.046034798534798534,0.009890109890109893,-1.1742469997562224,0.738037957240685,-0.022342881049216733,1.8671024900584787
1,id_high_diversity,calibrated_critic,1,-0.8572942801452832,-0.9213277933539432,-0.854561905281068,-0.8572942801452832,0.8874358974358973,0.37252747252747254,-0.5407945591061615,0.15332115381509226,0.37588735293516795,0.46023794792759015
1,id_high_diversity,calibrated_critic,2,-0.720837583177361,-0.7917420113377563,-0.713975629951475,-0.7064153618421871,0.8874358974358973,0.37252747252747254,-0.5407945591061615,0.15332115381509226,0.37588735293516795,0.46023794792759015
1,id_high_diversity,calibrated_critic,4,-0.6171620511960535,-0.6899278316825721,-0.6312971344619995,-0.5856599508127195,0.8874358974358973,0.37252747252747254,-0.5407945591061615,0.15332115381509226,0.37588735293516795,0.46023794792759015
1,id_high_diversity,calibrated_critic,8,-0.5451248628544343,-0.6083942500162168,-0.5369059240026424,-0.4925817158102831,0.8874358974358973,0.37252747252747254,-0.5407945591061615,0.15332115381509226,0.37588735293516795,0.46023794792759015
