seed,conditioning,initial_loss,final_loss,loss_ratio,epochs,image_size
1,state,0.02690526843070984,0.006091603077948093,0.2264093032052823,18,0
1,image,0.019297365099191666,0.00763581832870841,0.3956922766118086,18,32
