seed,episode_idx,env_seed,regime,sampler,K,temperature,new_modes_at_high_n,mean_pairwise_distance,effective_sample_diversity,duplicate_collapse_rate,trajectory_cluster_count,trajectory_cluster_entropy
1,1,42101,fetch_low_diversity,ddpm_eps,8,0.12,2.0,1.0344742805941738,1.5375258954151765,0.0,5.0,0.9283832117664796
1,2,42102,fetch_low_diversity,ddim_eps,1,0.12,1.0,1.1894794924333902,1.5332983517378205,0.0,4.0,0.9528195311118978
1,2,42102,fetch_low_diversity,consistency_1step,1,0.12,1.0,1.073620895227892,1.5343458915146224,0.0,4.0,0.8749999999971146
1,2,42102,fetch_low_diversity,ddim_eps,8,0.12,2.0,1.0858839259928068,1.4886387801664893,0.0,4.0,0.905639062226681
1,2,42102,fetch_low_diversity,ddpm_eps,8,0.12,2.0,1.0987571306629975,1.4909773923858625,0.0,4.0,0.905639062226681
1,0,43100,fetch_high_temp_misaligned,ddim_eps,1,1.35,1.0,6.782121065445404,1.5422335749422764,0.0,3.0,0.6695919455330485
1,0,43100,fetch_high_temp_misaligned,consistency_1step,1,1.35,2.0,6.583415467499238,1.5018859589057816,0.0,4.0,0.8749999999971146
1,0,43100,fetch_high_temp_misaligned,ddim_eps,8,1.35,1.0,6.702759388044105,1.5289753982256005,0.0,3.0,0.8194483718700727
1,0,43100,fetch_high_temp_misaligned,ddpm_eps,8,1.35,2.0,6.738493571333635,1.5205341290056065,0.0,4.0,0.8749999999971146
1,1,43101,fetch_high_temp_misaligned,ddim_eps,1,1.35,1.0,6.953312894577742,1.504470173915964,0.0,4.0,0.8749999999971146
1,1,43101,fetch_high_temp_misaligned,consistency_1step,1,1.35,0.0,6.678631792833302,1.5186121702008348,0.0,3.0,0.9463946303544555
1,1,43101,fetch_high_temp_misaligned,ddim_eps,8,1.35,2.0,6.552467682401,1.5296490952279624,0.0,3.0,0.8194483718700727
1,1,43101,fetch_high_temp_misaligned,ddpm_eps,8,1.35,2.0,6.583232046453474,1.517177434055754,0.0,3.0,0.8194483718700727
1,2,43102,fetch_high_temp_misaligned,ddim_eps,1,1.35,2.0,6.858861834054524,1.5335964207950408,0.0,4.0,0.905639062226681
1,2,43102,fetch_high_temp_misaligned,consistency_1step,1,1.35,2.0,6.893984120809202,1.5489036147771202,0.0,5.0,0.9690222556620277
1,2,43102,fetch_high_temp_misaligned,ddim_eps,8,1.35,0.0,6.476562470372898,1.5062971598733275,0.0,2.0,0.9999999999971146
1,2,43102,fetch_high_temp_misaligned,ddpm_eps,8,1.35,1.0,6.457995422770859,1.51692508800777,0.0,3.0,0.886859507140184
2,0,41200,fetch_aligned,ddim_eps,1,0.9,0.0,6.178095140931637,1.5144565579205997,0.0,3.0,0.8194483718700727
2,0,41200,fetch_aligned,consistency_1step,1,0.9,2.0,5.897024124862942,1.5235473435827218,0.0,4.0,0.8749999999971146
2,0,41200,fetch_aligned,ddim_eps,8,0.9,1.0,6.009391907020747,1.495575001591031,0.0,4.0,0.8749999999971146
2,0,41200,fetch_aligned,ddpm_eps,8,0.9,1.0,6.042478421281365,1.4886969939975803,0.0,4.0,0.7743974703448139
2,1,41201,fetch_aligned,ddim_eps,1,0.9,1.0,6.0060244510390834,1.5216198571901864,0.0,3.0,0.8194483718700727
2,1,41201,fetch_aligned,consistency_1step,1,0.9,1.0,5.941574873670442,1.5458669132534866,0.0,5.0,0.9283832117664798
2,1,41201,fetch_aligned,ddim_eps,8,0.9,2.0,5.991761953133201,1.5143386321323786,0.0,4.0,0.8749999999971146
2,1,41201,fetch_aligned,ddpm_eps,8,0.9,1.0,6.048982109441248,1.5169526792667654,0.0,3.0,0.886859507140184
2,2,41202,fetch_aligned,ddim_eps,1,0.9,0.0,6.02402580769742,1.5245930640143803,0.0,3.0,0.8194483718700727
2,2,41202,fetch_aligned,consistency_1step,1,0.9,2.0,6.186797766532952,1.5186085721341547,0.0,3.0,0.8194483718700727
2,2,41202,fetch_aligned,ddim_eps,8,0.9,2.0,5.978479621390712,1.5347414989967587,0.0,5.0,0.9690222556620277
2,2,41202,fetch_aligned,ddpm_eps,8,0.9,2.0,5.977473830532588,1.531816223371813,0.0,5.0,0.9690222556620277
2,0,42200,fetch_low_diversity,ddim_eps,1,0.12,0.0,1.065012125281337,1.5374678767453258,0.0,3.0,0.9463946303544555
2,0,42200,fetch_low_diversity,consistency_1step,1,0.12,1.0,1.0833262573044178,1.5371325859587144,0.0,4.0,0.905639062226681
2,0,42200,fetch_low_diversity,ddim_eps,8,0.12,1.0,1.0537726978560442,1.5559971261168999,0.0,4.0,0.8749999999971146
2,0,42200,fetch_low_diversity,ddpm_eps,8,0.12,1.0,1.0558300908632015,1.5659132003271161,0.0,4.0,0.8749999999971146
2,1,42201,fetch_low_diversity,ddim_eps,1,0.12,2.0,1.11988245051603,1.5275098799108322,0.0,5.0,0.9283832117664796
2,1,42201,fetch_low_diversity,consistency_1step,1,0.12,2.0,1.060645864954371,1.498685744310423,0.0,4.0,0.9528195311118978
2,1,42201,fetch_low_diversity,ddim_eps,8,0.12,2.0,1.0719223565384595,1.5449585065419318,0.0,5.0,0.9283832117664796
2,1,42201,fetch_low_diversity,ddpm_eps,8,0.12,2.0,1.0705919337081764,1.544791925416013,0.0,5.0,0.9283832117664796
2,2,42202,fetch_low_diversity,ddim_eps,1,0.12,0.0,1.0869170295236754,1.519329626560522,0.0,3.0,0.8194483718700727
2,2,42202,fetch_low_diversity,consistency_1step,1,0.12,0.0,1.0945300486158485,1.548207177830399,0.0,3.0,0.8194483718700727
2,2,42202,fetch_low_diversity,ddim_eps,8,0.12,0.0,1.0862317336364455,1.5686935869859997,0.0,3.0,0.6695919455330485
2,2,42202,fetch_low_diversity,ddpm_eps,8,0.12,2.0,1.0910372995438629,1.5613412940495424,0.0,5.0,0.9283832117664796
2,0,43200,fetch_high_temp_misaligned,ddim_eps,1,1.35,3.0,7.243318954792899,1.5213000989745824,0.0,5.0,0.9283832117664796
2,0,43200,fetch_high_temp_misaligned,consistency_1step,1,1.35,0.0,7.031397150816551,1.52153824790377,0.0,2.0,0.8112781244562475
2,0,43200,fetch_high_temp_misaligned,ddim_eps,8,1.35,1.0,7.078007623414764,1.5140308656683354,0.0,3.0,0.8194483718700727
2,0,43200,fetch_high_temp_misaligned,ddpm_eps,8,1.35,2.0,7.05903207271323,1.5162763776576167,0.0,4.0,0.8749999999971146
2,1,43201,fetch_high_temp_misaligned,ddim_eps,1,1.35,0.0,7.145110018082538,1.5171190622119728,0.0,3.0,0.886859507140184
2,1,43201,fetch_high_temp_misaligned,consistency_1step,1,1.35,0.0,7.2526049689209975,1.5209817165677053,0.0,3.0,0.8194483718700727
2,1,43201,fetch_high_temp_misaligned,ddim_eps,8,1.35,2.0,7.361515267111044,1.5285832351127813,0.0,4.0,0.9528195311118978
2,1,43201,fetch_high_temp_misaligned,ddpm_eps,8,1.35,1.0,7.301601535372492,1.5208274418604133,0.0,4.0,0.9528195311118979
2,2,43202,fetch_high_temp_misaligned,ddim_eps,1,1.35,0.0,7.120251886476135,1.5346495561538607,0.0,4.0,0.8749999999971146
2,2,43202,fetch_high_temp_misaligned,consistency_1step,1,1.35,1.0,7.155200430734703,1.5112945917342204,0.0,4.0,0.9528195311118979
2,2,43202,fetch_high_temp_misaligned,ddim_eps,8,1.35,1.0,6.965778419545736,1.5310184370352744,0.0,4.0,0.8749999999971146
2,2,43202,fetch_high_temp_misaligned,ddpm_eps,8,1.35,1.0,6.9625758776003455,1.5303926242146233,0.0,3.0,0.6695919455330485
3,0,41300,fetch_aligned,ddim_eps,1,0.9,2.0,6.3881199798747685,1.4986948356608187,0.0,4.0,0.8749999999971146
3,0,41300,fetch_aligned,consistency_1step,1,0.9,1.0,6.244864336523263,1.5015013822335153,0.0,4.0,0.8749999999971146
3,0,41300,fetch_aligned,ddim_eps,8,0.9,2.0,5.934105952210066,1.5121779396225468,0.0,3.0,0.6695919455330485
3,0,41300,fetch_aligned,ddpm_eps,8,0.9,1.0,5.919539965778996,1.5056217593060495,0.0,3.0,0.8194483718700727
3,1,41301,fetch_aligned,ddim_eps,1,0.9,0.0,6.493903507351258,1.51619006050794,0.0,4.0,0.8749999999971146
3,1,41301,fetch_aligned,consistency_1step,1,0.9,1.0,6.143059156447627,1.5358646313199233,0.0,3.0,0.8194483718700727
3,1,41301,fetch_aligned,ddim_eps,8,0.9,1.0,6.0902133169412025,1.5090193413972486,0.0,3.0,0.9463946303544555
3,1,41301,fetch_aligned,ddpm_eps,8,0.9,2.0,6.14850411477918,1.4945525259913837,0.0,4.0,0.9528195311118978
3,2,41302,fetch_aligned,ddim_eps,1,0.9,1.0,6.244744918757278,1.543206627683087,0.0,4.0,0.9999999999971146
3,2,41302,fetch_aligned,consistency_1step,1,0.9,2.0,5.947232559401312,1.5282517124889494,0.0,4.0,0.8749999999971146
3,2,41302,fetch_aligned,ddim_eps,8,0.9,0.0,6.141781095681615,1.5164373360402192,0.0,3.0,0.9850568223187771
3,2,41302,fetch_aligned,ddpm_eps,8,0.9,0.0,6.220410262145445,1.5279090289881667,0.0,3.0,0.9850568223187771
3,0,42300,fetch_low_diversity,ddim_eps,1,0.12,0.0,1.0878086307029182,1.5114628858465176,0.0,4.0,0.8749999999971146
3,0,42300,fetch_low_diversity,consistency_1step,1,0.12,1.0,1.0258376479453504,1.5541745746808542,0.0,5.0,0.9283832117664798
3,0,42300,fetch_low_diversity,ddim_eps,8,0.12,2.0,1.186466178872548,1.5188652830238398,0.0,4.0,0.7743974703448139
3,0,42300,fetch_low_diversity,ddpm_eps,8,0.12,2.0,1.2114222472391685,1.5251282785587048,0.0,5.0,0.8613531161436795
3,1,42301,fetch_low_diversity,ddim_eps,1,0.12,1.0,1.1320837405647632,1.5280529119788269,0.0,3.0,0.8194483718700727
3,1,42301,fetch_low_diversity,consistency_1step,1,0.12,1.0,1.020679372277142,1.510035320170261,0.0,3.0,0.6695919455330485
3,1,42301,fetch_low_diversity,ddim_eps,8,0.12,0.0,1.1464507791569931,1.509944167491932,0.0,3.0,0.886859507140184
3,1,42301,fetch_low_diversity,ddpm_eps,8,0.12,0.0,1.1519236823699994,1.5179986982533644,0.0,3.0,0.886859507140184
3,2,42302,fetch_low_diversity,ddim_eps,1,0.12,1.0,1.1186649392564267,1.5687871538831355,0.0,4.0,0.8749999999971146
3,2,42302,fetch_low_diversity,consistency_1step,1,0.12,1.0,1.033066700188512,1.5315285271147783,0.0,4.0,0.7743974703448139
3,2,42302,fetch_low_diversity,ddim_eps,8,0.12,1.0,1.171705218603883,1.5101793232923124,0.0,4.0,0.905639062226681
3,2,42302,fetch_low_diversity,ddpm_eps,8,0.12,2.0,1.163006581436505,1.507016635075338,0.0,5.0,0.9283832117664796
3,0,43300,fetch_high_temp_misaligned,ddim_eps,1,1.35,1.0,7.603808761867596,1.5153647517550226,0.0,5.0,0.9283832117664796
3,0,43300,fetch_high_temp_misaligned,consistency_1step,1,1.35,1.0,7.328590584172036,1.529254153557703,0.0,4.0,0.8749999999971146
3,0,43300,fetch_high_temp_misaligned,ddim_eps,8,1.35,1.0,7.430200669509003,1.5095997247008057,0.0,5.0,0.9690222556620277
3,0,43300,fetch_high_temp_misaligned,ddpm_eps,8,1.35,1.0,7.469103839820664,1.5069334502777343,0.0,5.0,0.9690222556620277
3,1,43301,fetch_high_temp_misaligned,ddim_eps,1,1.35,0.0,7.436076721195365,1.5196615349728977,0.0,4.0,0.8749999999971146
3,1,43301,fetch_high_temp_misaligned,consistency_1step,1,1.35,2.0,7.414499416285403,1.5221669081081517,0.0,4.0,0.9999999999971146
3,1,43301,fetch_high_temp_misaligned,ddim_eps,8,1.35,1.0,6.863125950643672,1.5086524891814885,0.0,4.0,0.7743974703448139
3,1,43301,fetch_high_temp_misaligned,ddpm_eps,8,1.35,1.0,6.939062521807591,1.501376739213048,0.0,4.0,0.7743974703448139
3,2,43302,fetch_high_temp_misaligned,ddim_eps,1,1.35,1.0,7.364220905554153,1.5180325031950814,0.0,4.0,0.8749999999971146
3,2,43302,fetch_high_temp_misaligned,consistency_1step,1,1.35,0.0,7.366870005181971,1.5145960086840458,0.0,3.0,0.886859507140184
3,2,43302,fetch_high_temp_misaligned,ddim_eps,8,1.35,1.0,7.544535852257645,1.5310045043999156,0.0,5.0,0.9283832117664796
3,2,43302,fetch_high_temp_misaligned,ddpm_eps,8,1.35,1.0,7.529344933591211,1.533999014038886,0.0,4.0,0.9528195311118978
4,0,41400,fetch_aligned,ddim_eps,1,0.9,0.0,6.721329683736363,1.5083890231341466,0.0,2.0,0.8112781244562475
4,0,41400,fetch_aligned,consistency_1step,1,0.9,2.0,6.729656936918993,1.5275462816554497,0.0,4.0,0.905639062226681
4,0,41400,fetch_aligned,ddim_eps,8,0.9,2.0,6.7559524767251675,1.527700750326419,0.0,4.0,0.8749999999971146
4,0,41400,fetch_aligned,ddpm_eps,8,0.9,2.0,6.87308751437441,1.5290462996916985,0.0,4.0,0.8749999999971146
4,1,41401,fetch_aligned,ddim_eps,1,0.9,2.0,6.721502245659148,1.513881921455265,0.0,5.0,0.9690222556620277
4,1,41401,fetch_aligned,consistency_1step,1,0.9,1.0,6.670497099453229,1.537366919671066,0.0,4.0,0.905639062226681
4,1,41401,fetch_aligned,ddim_eps,8,0.9,0.0,6.088796137320621,1.5127372143552666,0.0,3.0,0.6695919455330485
4,1,41401,fetch_aligned,ddpm_eps,8,0.9,1.0,6.085355818458079,1.5248748915936587,0.0,4.0,0.7743974703448139
4,2,41402,fetch_aligned,ddim_eps,1,0.9,0.0,6.486557516750069,1.5347325885955594,0.0,3.0,0.9850568223187771
4,2,41402,fetch_aligned,consistency_1step,1,0.9,2.0,6.415869061603352,1.5165904248959212,0.0,4.0,0.7743974703448139
4,2,41402,fetch_aligned,ddim_eps,8,0.9,1.0,6.6221118309894775,1.5126855990713506,0.0,4.0,0.9528195311118979
4,2,41402,fetch_aligned,ddpm_eps,8,0.9,1.0,6.637791770742383,1.508893952371572,0.0,4.0,0.8749999999971146
4,0,42400,fetch_low_diversity,ddim_eps,1,0.12,2.0,1.166544926703688,1.5237352437310825,0.0,4.0,0.8749999999971146
4,0,42400,fetch_low_diversity,consistency_1step,1,0.12,1.0,1.294211418046395,1.5405156327619756,0.0,4.0,0.9528195311118978
4,0,42400,fetch_low_diversity,ddim_eps,8,0.12,1.0,1.1624689577416802,1.539320195984421,0.0,3.0,0.886859507140184
4,0,42400,fetch_low_diversity,ddpm_eps,8,0.12,2.0,1.1737075588281436,1.543480005336307,0.0,4.0,0.905639062226681
4,1,42401,fetch_low_diversity,ddim_eps,1,0.12,1.0,1.166214361296483,1.5304577000107453,0.0,4.0,0.7743974703448139
4,1,42401,fetch_low_diversity,consistency_1step,1,0.12,2.0,1.1820814520182044,1.5287631763330214,0.0,4.0,0.8749999999971146
4,1,42401,fetch_low_diversity,ddim_eps,8,0.12,1.0,1.1382267942869395,1.517885018729768,0.0,4.0,0.9528195311118978
4,1,42401,fetch_low_diversity,ddpm_eps,8,0.12,1.0,1.1359906477337423,1.5249581832833576,0.0,4.0,0.9528195311118978
4,2,42402,fetch_low_diversity,ddim_eps,1,0.12,2.0,1.160111728931062,1.5058047484343475,0.0,4.0,0.9528195311118978
4,2,42402,fetch_low_diversity,consistency_1step,1,0.12,1.0,1.188624763522348,1.5075971089117657,0.0,3.0,0.886859507140184
4,2,42402,fetch_low_diversity,ddim_eps,8,0.12,2.0,1.2062909870382772,1.499971251849849,0.0,5.0,0.9690222556620277
4,2,42402,fetch_low_diversity,ddpm_eps,8,0.12,2.0,1.2415712391591776,1.4921876573763018,0.0,5.0,0.9690222556620277
4,0,43400,fetch_high_temp_misaligned,ddim_eps,1,1.35,3.0,7.462608218116175,1.5379869859794866,0.0,5.0,0.9283832117664796
4,0,43400,fetch_high_temp_misaligned,consistency_1step,1,1.35,2.0,7.733840501449883,1.5206939746953294,0.0,4.0,0.9528195311118978
4,0,43400,fetch_high_temp_misaligned,ddim_eps,8,1.35,0.0,7.519422651997393,1.5187010140820687,0.0,3.0,0.9463946303544555
4,0,43400,fetch_high_temp_misaligned,ddpm_eps,8,1.35,2.0,7.520229865798799,1.5268834361743286,0.0,4.0,0.905639062226681
4,1,43401,fetch_high_temp_misaligned,ddim_eps,1,1.35,2.0,7.298260357799443,1.531405252113775,0.0,4.0,0.8749999999971146
4,1,43401,fetch_high_temp_misaligned,consistency_1step,1,1.35,1.0,7.677420797009815,1.5252113656371684,0.0,3.0,0.9850568223187771
4,1,43401,fetch_high_temp_misaligned,ddim_eps,8,1.35,0.0,7.743451789415623,1.5518057164371597,0.0,3.0,0.9850568223187771
4,1,43401,fetch_high_temp_misaligned,ddpm_eps,8,1.35,1.0,7.823049994350335,1.549963025204058,0.0,5.0,0.9690222556620277
4,2,43402,fetch_high_temp_misaligned,ddim_eps,1,1.35,1.0,7.429100015090529,1.527068328568695,0.0,4.0,0.8749999999971146
4,2,43402,fetch_high_temp_misaligned,consistency_1step,1,1.35,1.0,7.911589904766182,1.523761768495689,0.0,3.0,0.9463946303544555
4,2,43402,fetch_high_temp_misaligned,ddim_eps,8,1.35,2.0,7.687449808246712,1.5207443436860342,0.0,5.0,0.9283832117664796
4,2,43402,fetch_high_temp_misaligned,ddpm_eps,8,1.35,1.0,7.743121618094379,1.5161124366356573,0.0,4.0,0.9528195311118978
