sampler,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_score,exact_selected_score_se,exact_selected_score_ci_low,exact_selected_score_ci_high,mc_selected_real,mc_selected_real_se,mc_selected_real_ci_low,mc_selected_real_ci_high,oracle_selected_real,oracle_selected_real_se,oracle_selected_real_ci_low,oracle_selected_real_ci_high,score_utility_correlation,score_utility_correlation_se,score_utility_correlation_ci_low,score_utility_correlation_ci_high,tail_rank_correlation,tail_rank_correlation_se,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,top_score_tail_real_utility,top_score_tail_real_utility_se,top_score_tail_real_utility_ci_low,top_score_tail_real_utility_ci_high,high_n_regret,high_n_regret_se,high_n_regret_ci_low,high_n_regret_ci_high,real_change_high_minus_low,real_change_high_minus_low_se,real_change_high_minus_low_ci_low,real_change_high_minus_low_ci_high,score_change_high_minus_low,score_change_high_minus_low_se,score_change_high_minus_low_ci_low,score_change_high_minus_low_ci_high,sample_runtime_seconds,sample_runtime_seconds_se,sample_runtime_seconds_ci_low,sample_runtime_seconds_ci_high,rollout_runtime_seconds,rollout_runtime_seconds_se,rollout_runtime_seconds_ci_low,rollout_runtime_seconds_ci_high,runtime_per_candidate_ms,runtime_per_candidate_ms_se,runtime_per_candidate_ms_ci_low,runtime_per_candidate_ms_ci_high,mean_pairwise_distance,mean_pairwise_distance_se,mean_pairwise_distance_ci_low,mean_pairwise_distance_ci_high,effective_sample_diversity,effective_sample_diversity_se,effective_sample_diversity_ci_low,effective_sample_diversity_ci_high,duplicate_collapse_rate,duplicate_collapse_rate_se,duplicate_collapse_rate_ci_low,duplicate_collapse_rate_ci_high,trajectory_cluster_count,trajectory_cluster_count_se,trajectory_cluster_count_ci_low,trajectory_cluster_count_ci_high,trajectory_cluster_entropy,trajectory_cluster_entropy_se,trajectory_cluster_entropy_ci_low,trajectory_cluster_entropy_ci_high,new_modes_at_high_n,new_modes_at_high_n_se,new_modes_at_high_n_ci_low,new_modes_at_high_n_ci_high
consistency_1step,pusht_aligned,behavior_cloning_critic,1,1,2,0.1664093098788624,0.07251569928975324,0.024281150957209313,0.30853746880051547,-0.08178949782079678,0.011654761679879028,-0.10463241096175721,-0.05894658467983635,0.19242057073577157,0.10371025929063564,-0.010847802301184761,0.3956889437727279,0.16640930987886238,0.07251569928975322,0.024281150957209313,0.30853746880051547,0.6083916083916083,0.09090909090909087,0.4302130643425126,0.786570152440704,0.0,0.49999999999999983,-0.9799819922700265,0.9799819922700265,0.1998408156216137,0.06356931282826346,0.07524725195625731,0.3244343792869701,0.05608822372927781,0.044742071200786535,-0.03160462441799054,0.14378107187654615,0.03890194276176597,0.0008971717251319636,0.03714351849255965,0.04066036703097229,0.033505079560527784,0.012812179676869557,0.00839366883040743,0.05861649029064814,0.00846929999988788,0.0019096000005447422,0.004726552773942519,0.012212047225833241,1.0544732999996995,0.007822800001122232,1.0391408937392401,1.069805706260159,88.57854999996562,0.49276666671478603,87.61274508042278,89.54435491950845,552.9804697960446,72.26424707185154,411.34514816531157,694.6157914267777,1.5867660470046263,0.030485531395431753,1.527015503420015,1.6465165905892376,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.841216125900289,0.07432238210412094,0.6955469337309879,0.9868853180695902,1.5,0.5,0.5200180077299732,2.4799819922700266
consistency_1step,pusht_aligned,behavior_cloning_critic,2,1,2,0.1872349125701954,0.07646167664858995,0.03737278014141185,0.33709704499897897,-0.06683091862606491,0.005404638783413296,-0.07742381599100334,-0.05623802126112648,0.20233576721361415,0.10403226442026393,-0.0015637242802507834,0.4062352587074791,0.20771719593607982,0.09078716520699671,0.029777621871878407,0.3856567700002812,0.6083916083916083,0.09090909090909087,0.4302130643425126,0.786570152440704,0.0,0.49999999999999983,-0.9799819922700265,0.9799819922700265,0.1998408156216137,0.06356931282826346,0.07524725195625731,0.3244343792869701,0.05608822372927781,0.044742071200786535,-0.03160462441799054,0.14378107187654615,0.03890194276176597,0.0008971717251319636,0.03714351849255965,0.04066036703097229,0.033505079560527784,0.012812179676869557,0.00839366883040743,0.05861649029064814,0.00846929999988788,0.0019096000005447422,0.004726552773942519,0.012212047225833241,1.0544732999996995,0.007822800001122232,1.0391408937392401,1.069805706260159,88.57854999996562,0.49276666671478603,87.61274508042278,89.54435491950845,552.9804697960446,72.26424707185154,411.34514816531157,694.6157914267777,1.5867660470046263,0.030485531395431753,1.527015503420015,1.6465165905892376,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.841216125900289,0.07432238210412094,0.6955469337309879,0.9868853180695902,1.5,0.5,0.5200180077299732,2.4799819922700266
consistency_1step,pusht_aligned,behavior_cloning_critic,4,1,2,0.1960951255367692,0.07326444162441849,0.05249945860547178,0.3396907924680666,-0.05601181851878394,0.0014551753141418369,-0.0588639097256937,-0.053159727311874176,0.1876460097507885,0.07418028000431326,0.0422553325792378,0.3330366869223392,0.23909756165491786,0.10580957934867014,0.03171459691219136,0.44648052639764435,0.6083916083916083,0.09090909090909087,0.4302130643425126,0.786570152440704,0.0,0.49999999999999983,-0.9799819922700265,0.9799819922700265,0.1998408156216137,0.06356931282826346,0.07524725195625731,0.3244343792869701,0.05608822372927781,0.044742071200786535,-0.03160462441799054,0.14378107187654615,0.03890194276176597,0.0008971717251319636,0.03714351849255965,0.04066036703097229,0.033505079560527784,0.012812179676869557,0.00839366883040743,0.05861649029064814,0.00846929999988788,0.0019096000005447422,0.004726552773942519,0.012212047225833241,1.0544732999996995,0.007822800001122232,1.0391408937392401,1.069805706260159,88.57854999996562,0.49276666671478603,87.61274508042278,89.54435491950845,552.9804697960446,72.26424707185154,411.34514816531157,694.6157914267777,1.5867660470046263,0.030485531395431753,1.527015503420015,1.6465165905892376,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.841216125900289,0.07432238210412094,0.6955469337309879,0.9868853180695902,1.5,0.5,0.5200180077299732,2.4799819922700266
consistency_1step,pusht_aligned,behavior_cloning_critic,8,1,2,0.20531125264062838,0.07341287101488521,0.06142466944976896,0.3491978358314878,-0.048284418260268996,0.0011574179969905292,-0.05055291584942892,-0.04601592067110907,0.20228839764350587,0.07767259094390565,0.05005291680753887,0.35452387847947286,0.2613994763699062,0.11815494221567173,0.02982004503177843,0.49297890770803393,0.6083916083916083,0.09090909090909087,0.4302130643425126,0.786570152440704,0.0,0.49999999999999983,-0.9799819922700265,0.9799819922700265,0.1998408156216137,0.06356931282826346,0.07524725195625731,0.3244343792869701,0.05608822372927781,0.044742071200786535,-0.03160462441799054,0.14378107187654615,0.03890194276176597,0.0008971717251319636,0.03714351849255965,0.04066036703097229,0.033505079560527784,0.012812179676869557,0.00839366883040743,0.05861649029064814,0.00846929999988788,0.0019096000005447422,0.004726552773942519,0.012212047225833241,1.0544732999996995,0.007822800001122232,1.0391408937392401,1.069805706260159,88.57854999996562,0.49276666671478603,87.61274508042278,89.54435491950845,552.9804697960446,72.26424707185154,411.34514816531157,694.6157914267777,1.5867660470046263,0.030485531395431753,1.527015503420015,1.6465165905892376,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.841216125900289,0.07432238210412094,0.6955469337309879,0.9868853180695902,1.5,0.5,0.5200180077299732,2.4799819922700266
consistency_1step,pusht_aligned,diffusion_internal_score,1,1,2,0.16640930987886238,0.07251569928975322,0.024281150957209313,0.30853746880051547,-0.9877424190441768,0.04344594478607161,-1.0728949060991928,-0.9025899319891607,0.1981043999265532,0.11296713502382798,-0.023307116156822905,0.4195159160099293,0.16640930987886238,0.07251569928975322,0.024281150957209313,0.30853746880051547,-0.08741258741258745,0.520979020979021,-1.1085127052324057,0.9336875304072307,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.15418577894932406,0.03960192179585475,0.076567438510877,0.23180411938777112,0.09134062920965871,0.07045386414941204,-0.04674640709486655,0.22942766551418398,0.0036495372813850763,0.024814621223493524,-0.04498622660666547,0.052285301169435625,0.3821618162728194,0.10601738514887082,0.17437155964592105,0.5899520728997178,0.00846929999988788,0.0019096000005447422,0.004726552773942519,0.012212047225833241,1.0544732999996995,0.007822800001122232,1.0391408937392401,1.069805706260159,88.57854999996562,0.49276666671478603,87.61274508042278,89.54435491950845,552.9804697960446,72.26424707185154,411.34514816531157,694.6157914267777,1.5867660470046263,0.030485531395431753,1.527015503420015,1.6465165905892376,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.841216125900289,0.07432238210412094,0.6955469337309879,0.9868853180695902,1.5,0.5,0.5200180077299732,2.4799819922700266
consistency_1step,pusht_aligned,diffusion_internal_score,2,1,2,0.15431296877714384,0.04965931796900564,0.05698249406107006,0.25164344349321766,-0.8302823342382908,0.030098500351111057,-0.8892743109151346,-0.7712903575614469,0.14910945635343845,0.04862903553330249,0.05379829810524704,0.24442061460162984,0.20771719593607982,0.09078716520699671,0.029777621871878407,0.3856567700002812,-0.08741258741258745,0.520979020979021,-1.1085127052324057,0.9336875304072307,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.15418577894932406,0.03960192179585475,0.076567438510877,0.23180411938777112,0.09134062920965871,0.07045386414941204,-0.04674640709486655,0.22942766551418398,0.0036495372813850763,0.024814621223493524,-0.04498622660666547,0.052285301169435625,0.3821618162728194,0.10601738514887082,0.17437155964592105,0.5899520728997178,0.00846929999988788,0.0019096000005447422,0.004726552773942519,0.012212047225833241,1.0544732999996995,0.007822800001122232,1.0391408937392401,1.069805706260159,88.57854999996562,0.49276666671478603,87.61274508042278,89.54435491950845,552.9804697960446,72.26424707185154,411.34514816531157,694.6157914267777,1.5867660470046263,0.030485531395431753,1.527015503420015,1.6465165905892376,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.841216125900289,0.07432238210412094,0.6955469337309879,0.9868853180695902,1.5,0.5,0.5200180077299732,2.4799819922700266
consistency_1step,pusht_aligned,diffusion_internal_score,4,1,2,0.15315309057895501,0.039435194113642574,0.07586153039286965,0.2304446507650404,-0.7074805047207822,0.00870361291217031,-0.7245392725640137,-0.6904217368775506,0.16336039777008327,0.06212067304369732,0.04160611590904838,0.28511467963111814,0.23909756165491786,0.10580957934867014,0.03171459691219136,0.44648052639764435,-0.08741258741258745,0.520979020979021,-1.1085127052324057,0.9336875304072307,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.15418577894932406,0.03960192179585475,0.076567438510877,0.23180411938777112,0.09134062920965871,0.07045386414941204,-0.04674640709486655,0.22942766551418398,0.0036495372813850763,0.024814621223493524,-0.04498622660666547,0.052285301169435625,0.3821618162728194,0.10601738514887082,0.17437155964592105,0.5899520728997178,0.00846929999988788,0.0019096000005447422,0.004726552773942519,0.012212047225833241,1.0544732999996995,0.007822800001122232,1.0391408937392401,1.069805706260159,88.57854999996562,0.49276666671478603,87.61274508042278,89.54435491950845,552.9804697960446,72.26424707185154,411.34514816531157,694.6157914267777,1.5867660470046263,0.030485531395431753,1.527015503420015,1.6465165905892376,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.841216125900289,0.07432238210412094,0.6955469337309879,0.9868853180695902,1.5,0.5,0.5200180077299732,2.4799819922700266
consistency_1step,pusht_aligned,diffusion_internal_score,8,1,2,0.17005884716024747,0.0477010780662597,0.07656645212664495,0.26355124219384995,-0.6055806027713573,0.06257144036279921,-0.7282183723432396,-0.482942833199475,0.16742246307063263,0.046493445085318094,0.07629698518621841,0.25854794095504685,0.2613994763699062,0.11815494221567173,0.02982004503177843,0.49297890770803393,-0.08741258741258745,0.520979020979021,-1.1085127052324057,0.9336875304072307,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.15418577894932406,0.03960192179585475,0.076567438510877,0.23180411938777112,0.09134062920965871,0.07045386414941204,-0.04674640709486655,0.22942766551418398,0.0036495372813850763,0.024814621223493524,-0.04498622660666547,0.052285301169435625,0.3821618162728194,0.10601738514887082,0.17437155964592105,0.5899520728997178,0.00846929999988788,0.0019096000005447422,0.004726552773942519,0.012212047225833241,1.0544732999996995,0.007822800001122232,1.0391408937392401,1.069805706260159,88.57854999996562,0.49276666671478603,87.61274508042278,89.54435491950845,552.9804697960446,72.26424707185154,411.34514816531157,694.6157914267777,1.5867660470046263,0.030485531395431753,1.527015503420015,1.6465165905892376,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.841216125900289,0.07432238210412094,0.6955469337309879,0.9868853180695902,1.5,0.5,0.5200180077299732,2.4799819922700266
consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,1,2,0.1664093098788624,0.07251569928975324,0.024281150957209313,0.30853746880051547,0.14952495219853912,0.05549622393528946,0.040754352007402087,0.25829555238967616,0.1924938501553839,0.09004274306515865,0.016013316678479272,0.3689743836322885,0.16640930987886238,0.07251569928975322,0.024281150957209313,0.30853746880051547,0.7552447552447552,0.23076923076923075,0.30294537419705053,1.20754413629246,0.24999999999999994,0.7499999999999998,-1.2199729884050399,1.7199729884050399,0.22368647867154878,0.08036733115349617,0.06616940407709243,0.38120355326600514,0.04752862486427395,0.04746328917622083,-0.04549771250892862,0.14055496223747652,0.04746154162676983,0.0018240462503023372,0.04388647667004192,0.05103660658349775,0.10416911875368096,0.053313278579805834,-0.0003229871604891743,0.2086612246678511,0.00846929999988788,0.0019096000005447422,0.004726552773942519,0.012212047225833241,1.0544732999996995,0.007822800001122232,1.0391408937392401,1.069805706260159,88.57854999996562,0.49276666671478603,87.61274508042278,89.54435491950845,552.9804697960446,72.26424707185154,411.34514816531157,694.6157914267777,1.5867660470046263,0.030485531395431753,1.527015503420015,1.6465165905892376,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.841216125900289,0.07432238210412094,0.6955469337309879,0.9868853180695902,1.5,0.5,0.5200180077299732,2.4799819922700266
consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,2,1,2,0.19112107749170065,0.0742241026979474,0.045644509418921536,0.3365976455644798,0.2029843111778521,0.08641131900665776,0.0336212380682015,0.3723473842875027,0.21275977634345655,0.0980127864407313,0.020658244895207484,0.4048613077917056,0.20771719593607982,0.09078716520699671,0.029777621871878407,0.3856567700002812,0.7552447552447552,0.23076923076923075,0.30294537419705053,1.20754413629246,0.24999999999999994,0.7499999999999998,-1.2199729884050399,1.7199729884050399,0.22368647867154878,0.08036733115349617,0.06616940407709243,0.38120355326600514,0.04752862486427395,0.04746328917622083,-0.04549771250892862,0.14055496223747652,0.04746154162676983,0.0018240462503023372,0.04388647667004192,0.05103660658349775,0.10416911875368096,0.053313278579805834,-0.0003229871604891743,0.2086612246678511,0.00846929999988788,0.0019096000005447422,0.004726552773942519,0.012212047225833241,1.0544732999996995,0.007822800001122232,1.0391408937392401,1.069805706260159,88.57854999996562,0.49276666671478603,87.61274508042278,89.54435491950845,552.9804697960446,72.26424707185154,411.34514816531157,694.6157914267777,1.5867660470046263,0.030485531395431753,1.527015503420015,1.6465165905892376,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.841216125900289,0.07432238210412094,0.6955469337309879,0.9868853180695902,1.5,0.5,0.5200180077299732,2.4799819922700266
