family,regime,scorer,seed,N,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low,state_idx,K,conditioning,image_size
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,1,-0.6892293525693394,-0.14364653253320997,-0.6828495650722235,-0.6892293525693396,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.08701952495003087,0,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,2,-0.6570212446510921,-0.12068440456499135,-0.6668527525280922,-0.5821775358792418,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.08701952495003087,0,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,4,-0.6000235179042933,-0.10198596717094893,-0.6046695408065899,-0.49999876973638047,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.08701952495003087,0,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,8,-0.5531109725909634,-0.08645340099079579,-0.5369539271148438,-0.43439167020140645,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.08701952495003087,0,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,16,-0.49326953921857614,-0.07163903139977776,-0.5027295818135172,-0.3854360680832203,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.08701952495003087,0,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,32,-0.41278672677918155,-0.0566270075831791,-0.4176152386454838,-0.3512014448920462,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.08701952495003087,0,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,1,-0.6892293525693394,-0.20823093943125923,-0.6828495650722235,-0.6892293525693396,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.12808451092309758,0,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,2,-0.6570212446510921,-0.17444093056021567,-0.6668527525280922,-0.5821775358792418,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.12808451092309758,0,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,4,-0.6000235179042933,-0.14693453511934734,-0.6046695408065899,-0.49999876973638047,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.12808451092309758,0,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,8,-0.5531109725909634,-0.12407912828237108,-0.5369539271148438,-0.43439167020140645,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.12808451092309758,0,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,16,-0.49326953921857614,-0.1022687650301494,-0.5027295818135172,-0.3854360680832203,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.12808451092309758,0,4,state,0
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,32,-0.41278672677918155,-0.08014642850816164,-0.4176152386454838,-0.3512014448920462,0.24999999999999994,0.6428571428571428,-0.6021329734684626,0.06158528188713536,0.2764426257901578,0.12808451092309758,0,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,1,-0.6892293525693396,-0.6893165576436947,-0.6828495650722235,-0.6892293525693396,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3376198145326675,0,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,2,-0.5821775358792418,-0.5824468016836483,-0.5898864540095444,-0.5821775358792418,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3376198145326675,0,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,4,-0.49999876973638047,-0.5003831850199906,-0.49898714193708427,-0.49999876973638047,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3376198145326675,0,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,8,-0.43439167020140645,-0.4348435889616757,-0.44597637151960934,-0.43439167020140645,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3376198145326675,0,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,16,-0.3854360680832203,-0.38591309448044475,-0.38621940126862936,-0.3854360680832203,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3376198145326675,0,4,state,0
B_learned_diffusion_policy_lite,id,calibrated_critic,1,32,-0.3512014448920462,-0.3516967431110272,-0.35034340730811914,-0.3512014448920462,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3376198145326675,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,1,-0.6892293525693396,-0.6892293525693396,-0.6828495650722235,-0.6892293525693396,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3380279076772934,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,2,-0.5821775358792418,-0.5821775358792418,-0.5898864540095444,-0.5821775358792418,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3380279076772934,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,4,-0.49999876973638047,-0.49999876973638047,-0.49898714193708427,-0.49999876973638047,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3380279076772934,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,8,-0.43439167020140645,-0.43439167020140645,-0.44597637151960934,-0.43439167020140645,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3380279076772934,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,16,-0.3854360680832203,-0.3854360680832203,-0.38621940126862936,-0.3854360680832203,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3380279076772934,0,4,state,0
B_learned_diffusion_policy_lite,id,oracle_real_utility_selector,1,32,-0.3512014448920462,-0.3512014448920462,-0.35034340730811914,-0.3512014448920462,0.9999999999999998,0.9999999999999999,-0.43829244634181563,0.0,0.3380279076772934,0.3380279076772934,0,4,state,0
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,1,-0.9073184708101963,-0.5214677612976413,-0.8971225994528904,-0.9073184708101963,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.15186189865795774,0,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,2,-0.8415894297861714,-0.47837278662420674,-0.843415433368472,-0.8406188443047093,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.15186189865795774,0,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,4,-0.7899706910040416,-0.4395838346694869,-0.7880995623592281,-0.785407136423616,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.15186189865795774,0,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,8,-0.7584538144507491,-0.40705761324074635,-0.757814799913003,-0.7448310326580948,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.15186189865795774,0,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,16,-0.7507673979107727,-0.3841265301728324,-0.7507599128313297,-0.7233773462305348,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.15186189865795774,0,4,image,32
B_learned_diffusion_policy_lite,id,diffusion_likelihood_proxy,1,32,-0.7517788597724159,-0.36960586263968354,-0.7467395705305903,-0.7157191062507957,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.15186189865795774,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,1,-0.9073184708101963,-0.7636322356372128,-0.8971225994528904,-0.9073184708101963,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.22239391883422133,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,2,-0.8415894297861714,-0.7005455338325264,-0.843415433368472,-0.8406188443047093,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.22239391883422133,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,4,-0.7899706910040416,-0.6437355921123831,-0.7880995623592281,-0.785407136423616,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.22239391883422133,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,8,-0.7584538144507491,-0.5960892537584669,-0.757814799913003,-0.7448310326580948,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.22239391883422133,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,16,-0.7507673979107727,-0.5625001665680329,-0.7507599128313297,-0.7233773462305348,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.22239391883422133,0,4,image,32
B_learned_diffusion_policy_lite,id,learned_behavior_cloning_critic,1,32,-0.7517788597724159,-0.5412383168029915,-0.7467395705305903,-0.7157191062507957,0.9868035190615834,-0.07142857142857142,-0.7423956804064734,0.036059753521620164,0.15553961103778047,0.22239391883422133,0,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,1,-0.9073184708101963,-0.9054427715106232,-0.8971225994528904,-0.9073184708101963,0.9787390029325511,0.49999999999999994,-0.7488102420795152,0.01880614294365679,0.17279322161574384,0.17259319084027291,0,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,2,-0.8415121659821055,-0.8385082294673215,-0.8443548715701192,-0.8406188443047093,0.9787390029325511,0.49999999999999994,-0.7488102420795152,0.01880614294365679,0.17279322161574384,0.17259319084027291,0,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,4,-0.7883497669931975,-0.787812775579934,-0.7847879947172413,-0.785407136423616,0.9787390029325511,0.49999999999999994,-0.7488102420795152,0.01880614294365679,0.17279322161574384,0.17259319084027291,0,4,image,32
B_learned_diffusion_policy_lite,id,calibrated_critic,1,8,-0.7521841078113978,-0.7549614529335762,-0.7548309322337807,-0.7448310326580948,0.9787390029325511,0.49999999999999994,-0.7488102420795152,0.01880614294365679,0.17279322161574384,0.17259319084027291,0,4,image,32
