seed,conditioning,regime,scorer,N,K,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low
1,image,distractors,calibrated_critic,1,4,-1.026531590335064,-1.025946613355048,-1.0279617588294592,-1.026531590335064,0.9935239491691102,0.8809523809523808,-0.8529218834627567,0.005641567117680861,0.215828630962662,0.21499841185041366
1,image,distractors,calibrated_critic,2,4,-0.9568382794217984,-0.9560025490016187,-0.9556802608981106,-0.9565781664106433,0.9935239491691102,0.8809523809523808,-0.8529218834627567,0.005641567117680861,0.215828630962662,0.21499841185041366
1,image,distractors,calibrated_critic,4,4,-0.8973788316390386,-0.8975820966791336,-0.8941474410317642,-0.8965728474663855,0.9935239491691102,0.8809523809523808,-0.8529218834627567,0.005641567117680861,0.215828630962662,0.21499841185041366
1,image,distractors,calibrated_critic,8,4,-0.8534823508317552,-0.8551338668715761,-0.8524787978890754,-0.8515215270770918,0.9935239491691102,0.8809523809523808,-0.8529218834627567,0.005641567117680861,0.215828630962662,0.21499841185041366
1,image,distractors,calibrated_critic,16,4,-0.8265520608817427,-0.8285337109723397,-0.8249453898605812,-0.8229273174276358,0.9935239491691102,0.8809523809523808,-0.8529218834627567,0.005641567117680861,0.215828630962662,0.21499841185041366
1,image,distractors,calibrated_critic,32,4,-0.8107029593724021,-0.8109482015046345,-0.8102194890104489,-0.8050613922547213,0.9935239491691102,0.8809523809523808,-0.8529218834627567,0.005641567117680861,0.215828630962662,0.21499841185041366
1,image,distractors,diffusion_likelihood_proxy,1,4,-1.026531590335064,-0.45406857164201503,-1.0279617588294592,-1.026531590335064,0.9154447702834797,0.19047619047619047,-0.8632548863154103,0.023681910207969614,0.1977882878723732,0.11957023849060146
1,image,distractors,diffusion_likelihood_proxy,2,4,-0.9637440734536685,-0.4205758845797674,-0.9606611359623315,-0.9565781664106433,0.9154447702834797,0.19047619047619047,-0.8632548863154103,0.023681910207969614,0.1977882878723732,0.11957023849060146
1,image,distractors,diffusion_likelihood_proxy,4,4,-0.9124491323375056,-0.39236022367523415,-0.9063552448991397,-0.8965728474663855,0.9154447702834797,0.19047619047619047,-0.8632548863154103,0.023681910207969614,0.1977882878723732,0.11957023849060146
1,image,distractors,diffusion_likelihood_proxy,8,4,-0.8727285418287796,-0.3685415555549089,-0.8760628906561858,-0.8515215270770918,0.9154447702834797,0.19047619047619047,-0.8632548863154103,0.023681910207969614,0.1977882878723732,0.11957023849060146
1,image,distractors,diffusion_likelihood_proxy,16,4,-0.8476575473417715,-0.34920681621564276,-0.8483111545753751,-0.8229273174276358,0.9154447702834797,0.19047619047619047,-0.8632548863154103,0.023681910207969614,0.1977882878723732,0.11957023849060146
1,image,distractors,diffusion_likelihood_proxy,32,4,-0.8287433024626908,-0.3344983331514136,-0.8241689750803124,-0.8050613922547213,0.9154447702834797,0.19047619047619047,-0.8632548863154103,0.023681910207969614,0.1977882878723732,0.11957023849060146
1,image,distractors,learned_behavior_cloning_critic,1,4,-1.026531590335064,-0.6648378849147146,-1.0279617588294592,-1.026531590335064,0.9154447702834797,0.19047619047619047,-0.8632548863154103,0.023681910207969614,0.1977882878723732,0.17514346208384554
1,image,distractors,learned_behavior_cloning_critic,2,4,-0.9637440734536685,-0.615803257814839,-0.9606611359623315,-0.9565781664106433,0.9154447702834797,0.19047619047619047,-0.8632548863154103,0.023681910207969614,0.1977882878723732,0.17514346208384554
1,image,distractors,learned_behavior_cloning_critic,4,4,-0.9124491323375056,-0.5744700271790354,-0.9063552448991397,-0.8965728474663855,0.9154447702834797,0.19047619047619047,-0.8632548863154103,0.023681910207969614,0.1977882878723732,0.17514346208384554
