seed,regime,scorer,N,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low,mean_pairwise_distance,effective_sample_diversity,duplicate_collapse_rate,mode_coverage_observed,marginal_diversity_gain_high_n
1,collapsed_sampler,aligned,1,-0.7045393016171232,-0.7040546174439604,-0.7024538763367594,-0.7045393016171232,0.9103194519804668,0.5793233082706767,-0.6488992533399399,0.007085544895349592,0.08635383998058,0.09852241455602252,0.0351941821873004,1.6464204102827862,0.0,0.2,-0.00029419386818404277
1,collapsed_sampler,aligned,2,-0.6812345820872963,-0.6772066027263389,-0.6805462361604225,-0.6794760136636242,0.9103194519804668,0.5793233082706767,-0.6488992533399399,0.007085544895349592,0.08635383998058,0.09852241455602252,0.0351941821873004,1.6464204102827862,0.0,0.2,-0.00029419386818404277
1,collapsed_sampler,aligned,4,-0.6628320996808704,-0.6558079882161394,-0.6619030096288389,-0.6595168629445141,0.9103194519804668,0.5793233082706767,-0.6488992533399399,0.007085544895349592,0.08635383998058,0.09852241455602252,0.0351941821873004,1.6464204102827862,0.0,0.2,-0.00029419386818404277
1,collapsed_sampler,aligned,8,-0.6482127237868689,-0.6388153151039214,-0.6489174966862087,-0.643435682151451,0.9103194519804668,0.5793233082706767,-0.6488992533399399,0.007085544895349592,0.08635383998058,0.09852241455602252,0.0351941821873004,1.6464204102827862,0.0,0.2,-0.00029419386818404277
1,collapsed_sampler,aligned,16,-0.6365345402787945,-0.625054557110001,-0.6359601848610104,-0.6303515088867265,0.9103194519804668,0.5793233082706767,-0.6488992533399399,0.007085544895349592,0.08635383998058,0.09852241455602252,0.0351941821873004,1.6464204102827862,0.0,0.2,-0.00029419386818404277
1,collapsed_sampler,aligned,32,-0.6267922085797147,-0.6139308142406505,-0.626644769737537,-0.6196375864744341,0.9103194519804668,0.5793233082706767,-0.6488992533399399,0.007085544895349592,0.08635383998058,0.09852241455602252,0.0351941821873004,1.6464204102827862,0.0,0.2,-0.00029419386818404277
1,collapsed_sampler,aligned,64,-0.6181854616365432,-0.605532202887938,-0.6185085156818819,-0.6110999167411936,0.9103194519804668,0.5793233082706767,-0.6488992533399399,0.007085544895349592,0.08635383998058,0.09852241455602252,0.0351941821873004,1.6464204102827862,0.0,0.2,-0.00029419386818404277
1,expensive_high_k_sampler,aligned,1,-0.8188622221351954,-0.8183775379620328,-0.8154279742312153,-0.8188622221351953,0.9903147042864896,0.8934210526315789,-0.5808307825470718,0.0018540455189344288,0.34269835823030836,0.34278406754302904,0.23774299562202988,1.775362852424706,0.0,0.8,-0.005394547595448013
1,expensive_high_k_sampler,aligned,2,-0.7062640792094013,-0.7053247778128667,-0.7035684086467058,-0.7057291346393973,0.9903147042864896,0.8934210526315789,-0.5808307825470718,0.0018540455189344288,0.34269835823030836,0.34278406754302904,0.23774299562202988,1.775362852424706,0.0,0.8,-0.005394547595448013
1,expensive_high_k_sampler,aligned,4,-0.6299824414983533,-0.6282344973823697,-0.6304382759260154,-0.6288691243204505,0.9903147042864896,0.8934210526315789,-0.5808307825470718,0.0018540455189344288,0.34269835823030836,0.34278406754302904,0.23774299562202988,1.775362852424706,0.0,0.8,-0.005394547595448013
1,expensive_high_k_sampler,aligned,8,-0.5774749572635792,-0.57445464773552,-0.5784846954415745,-0.5757886887018222,0.9903147042864896,0.8934210526315789,-0.5808307825470718,0.0018540455189344288,0.34269835823030836,0.34278406754302904,0.23774299562202988,1.775362852424706,0.0,0.8,-0.005394547595448013
1,expensive_high_k_sampler,aligned,16,-0.5371757524008656,-0.533720898036126,-0.5366249034423941,-0.5350781606642834,0.9903147042864896,0.8934210526315789,-0.5808307825470718,0.0018540455189344288,0.34269835823030836,0.34278406754302904,0.23774299562202988,1.775362852424706,0.0,0.8,-0.005394547595448013
1,expensive_high_k_sampler,aligned,32,-0.5036773228064395,-0.5013719822457541,-0.503738835755437,-0.5016720380489005,0.9903147042864896,0.8934210526315789,-0.5808307825470718,0.0018540455189344288,0.34269835823030836,0.34278406754302904,0.23774299562202988,1.775362852424706,0.0,0.8,-0.005394547595448013
1,expensive_high_k_sampler,aligned,64,-0.476163863904887,-0.4755934704190038,-0.47541351784503705,-0.4743098183859526,0.9903147042864896,0.8934210526315789,-0.5808307825470718,0.0018540455189344288,0.34269835823030836,0.34278406754302904,0.23774299562202988,1.775362852424706,0.0,0.8,-0.005394547595448013
1,high_diversity_aligned,aligned,1,-0.8658320058625346,-0.865347321689372,-0.8579413075815714,-0.8658320058625346,0.9972531199131852,0.9772556390977444,-0.45625550982755125,0.001342685364378749,0.6408793067626288,0.6422689951145842,0.560423600936126,1.6564375286374315,0.0,1.0,0.0016783460752954338
1,high_diversity_aligned,aligned,2,-0.6965769684776395,-0.6956979358447646,-0.7022689917455844,-0.6962963641979006,0.9972531199131852,0.9772556390977444,-0.45625550982755125,0.001342685364378749,0.6408793067626288,0.6422689951145842,0.560423600936126,1.6564375286374315,0.0,1.0,0.0016783460752954338
