sampler,regime,scorer,K,metric,n,mean,se,ci_low,ci_high,confidence,low_n,high_n,effect,value_col
consistency_1step,pusht_aligned,behavior_cloning_critic,1,exact_selected_real,2,0.03890194276176597,0.0008971717251319636,0.03800477103663401,0.039799114486897935,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_aligned,behavior_cloning_critic,1,exact_selected_score,2,0.033505079560527784,0.012812179676869557,0.02069289988365823,0.046317259237397344,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_aligned,behavior_cloning_critic,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_aligned,diffusion_internal_score,1,exact_selected_real,2,0.0036495372813850763,0.024814621223493524,-0.021165083942108448,0.0284641585048786,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_aligned,diffusion_internal_score,1,exact_selected_score,2,0.3821618162728194,0.10601738514887082,0.2761444311239486,0.48817920142169025,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_aligned,diffusion_internal_score,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,exact_selected_real,2,0.04746154162676983,0.0018240462503023372,0.045637495376467496,0.04928558787707217,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,exact_selected_score,2,0.10416911875368096,0.053313278579805834,0.05085584017387512,0.1574823973334868,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_aligned,misaligned_corner_scorer,1,exact_selected_real,2,-0.04542493904146687,0.0034404260495742747,-0.04886536509104115,-0.0419845129918926,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_aligned,misaligned_corner_scorer,1,exact_selected_score,2,0.10900530946488057,0.028052073812412644,0.08095323565246793,0.13705738327729322,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_aligned,misaligned_corner_scorer,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_aligned,oracle_real_utility_selector,1,exact_selected_real,2,0.09499016649104379,0.04563924292591852,0.04935092356512527,0.1406294094169623,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_aligned,oracle_real_utility_selector,1,exact_selected_score,2,0.09499016649104379,0.04563924292591852,0.04935092356512527,0.1406294094169623,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_aligned,oracle_real_utility_selector,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_aligned,random_sample_selection,1,exact_selected_real,2,0.01613911698455961,0.047836828644371186,-0.031697711659811584,0.0639759456289308,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_aligned,random_sample_selection,1,exact_selected_score,2,1.0943392418923166,0.4201659810164044,0.6741732608759122,1.514505222908721,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_aligned,random_sample_selection,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_aligned,uncertainty_aware_critic,1,exact_selected_real,2,0.050392445134484515,0.00104281065051684,0.049349634483967675,0.051435255785001355,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_aligned,uncertainty_aware_critic,1,exact_selected_score,2,0.10487623430966625,0.05398780980069434,0.050888424508971894,0.1588640441103606,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_aligned,uncertainty_aware_critic,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,1,exact_selected_real,2,0.05672258176268332,0.04307196939632595,0.013650612366357368,0.09979455115900927,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,1,exact_selected_score,2,0.034904875652056244,0.005186097326989991,0.029718778325066253,0.040090972979046235,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,1,exact_selected_real,2,-0.01921433464005413,0.014254242609142391,-0.033468577249196524,-0.0049600920309117395,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,1,exact_selected_score,2,0.34023703209294354,0.05560231914998725,0.2846347129429563,0.3958393512429308,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,exact_selected_real,2,0.06291256122169087,0.011790987446953899,0.05112157377473696,0.07470354866864476,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,exact_selected_score,2,0.06767269991152644,0.016594438974713417,0.05107826093681303,0.08426713888623986,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,1,exact_selected_real,2,-0.022093437899523723,0.013738059032540157,-0.03583149693206388,-0.008355378866983565,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,1,exact_selected_score,2,0.0821077647766165,0.020561567634893,0.06154619714172349,0.1026693324115095,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,1,exact_selected_real,2,0.09728666425601487,0.04605146965362819,0.05123519460238668,0.14333813390964306,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,1,exact_selected_score,2,0.09728666425601487,0.04605146965362819,0.05123519460238668,0.14333813390964306,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_high_temp_misaligned,random_sample_selection,1,exact_selected_real,2,0.023371710487787623,0.004350800670437773,0.01902090981734985,0.027722511158225396,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_high_temp_misaligned,random_sample_selection,1,exact_selected_score,2,1.5540883055855397,0.43355232781414,1.1205359777713997,1.9876406333996797,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_high_temp_misaligned,random_sample_selection,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,1,exact_selected_real,2,0.060883183641148496,0.013289885821247535,0.04759329781990096,0.07417306946239603,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,1,exact_selected_score,2,0.06558657452364115,0.02016621110199772,0.045420363421643434,0.08575278562563887,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_low_diversity,behavior_cloning_critic,1,exact_selected_real,2,0.0001049562904507468,2.284377499703902e-05,8.211251545370778e-05,0.00012780006544778582,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_low_diversity,behavior_cloning_critic,1,exact_selected_score,2,0.005817355365036296,0.0018810990847846832,0.003936256280251613,0.0076984544498209795,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_low_diversity,behavior_cloning_critic,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_low_diversity,diffusion_internal_score,1,exact_selected_real,2,-0.00016674540580645988,0.00016844534863760308,-0.00033519075444406296,1.6999428311432075e-06,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_low_diversity,diffusion_internal_score,1,exact_selected_score,2,0.3622378425427882,0.044530819047585546,0.31770702349520263,0.4067686615903737,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_low_diversity,diffusion_internal_score,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,1,exact_selected_real,2,0.0005686777643409569,0.00017337849942489772,0.00039529926491605925,0.0007420562637658547,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,1,exact_selected_score,2,0.00022871045475812365,0.0001309953155803231,9.771513917780053e-05,0.00035970577033844677,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_low_diversity,misaligned_corner_scorer,1,exact_selected_real,2,-0.00046595290229845785,0.0005393213397752372,-0.001005274242073695,7.336843747677939e-05,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_low_diversity,misaligned_corner_scorer,1,exact_selected_score,2,0.01645466006318108,0.002778012087081505,0.013676647976099576,0.019232672150262586,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_low_diversity,misaligned_corner_scorer,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_low_diversity,oracle_real_utility_selector,1,exact_selected_real,2,0.0005918523702901119,0.00018514219671199948,0.0004067101735781123,0.0007769945670021113,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_low_diversity,oracle_real_utility_selector,1,exact_selected_score,2,0.0005918523702901119,0.00018514219671199948,0.0004067101735781123,0.0007769945670021113,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_low_diversity,oracle_real_utility_selector,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_low_diversity,random_sample_selection,1,exact_selected_real,2,0.0002467238883122553,0.00020854049208238922,3.8183396229866094e-05,0.00045526438039464453,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_low_diversity,random_sample_selection,1,exact_selected_score,2,1.0114143704019969,0.11965966953236994,0.8917547008696269,1.1310740399343668,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_low_diversity,random_sample_selection,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
consistency_1step,pusht_low_diversity,uncertainty_aware_critic,1,exact_selected_real,2,-1.2403673760094831e-05,6.578209136037229e-05,-7.818576512046713e-05,5.337841760027747e-05,0.95,1,8,high_minus_low,exact_selected_real
consistency_1step,pusht_low_diversity,uncertainty_aware_critic,1,exact_selected_score,2,0.0008520352059713874,6.605832327292202e-05,0.0007859768826984654,0.0009180935292443094,0.95,1,8,high_minus_low,exact_selected_score
consistency_1step,pusht_low_diversity,uncertainty_aware_critic,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
ddim_eps,pusht_aligned,behavior_cloning_critic,1,exact_selected_real,2,-0.004516782714224184,0.033448595587125755,-0.03796537830134994,0.02893181287290157,0.95,1,8,high_minus_low,exact_selected_real
ddim_eps,pusht_aligned,behavior_cloning_critic,1,exact_selected_score,2,0.03412980619641253,0.0036268286389142044,0.030502977557498326,0.037756634835326736,0.95,1,8,high_minus_low,exact_selected_score
ddim_eps,pusht_aligned,behavior_cloning_critic,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
ddim_eps,pusht_aligned,behavior_cloning_critic,8,exact_selected_real,2,0.038182485317275,0.00649660875130023,0.03168587656597477,0.04467909406857523,0.95,1,8,high_minus_low,exact_selected_real
ddim_eps,pusht_aligned,behavior_cloning_critic,8,exact_selected_score,2,0.032843433412564925,0.005303288674372582,0.027540144738192343,0.03814672208693751,0.95,1,8,high_minus_low,exact_selected_score
ddim_eps,pusht_aligned,behavior_cloning_critic,8,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
ddim_eps,pusht_aligned,diffusion_internal_score,1,exact_selected_real,2,-0.0023596119345800914,0.005486035653732595,-0.007845647588312687,0.0031264237191525046,0.95,1,8,high_minus_low,exact_selected_real
ddim_eps,pusht_aligned,diffusion_internal_score,1,exact_selected_score,2,0.37257296653132516,0.09790899712114769,0.27466396941017746,0.47048196365247286,0.95,1,8,high_minus_low,exact_selected_score
ddim_eps,pusht_aligned,diffusion_internal_score,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
ddim_eps,pusht_aligned,diffusion_internal_score,8,exact_selected_real,2,-0.03200430697788637,0.042247428631738956,-0.07425173560962534,0.010243121653852591,0.95,1,8,high_minus_low,exact_selected_real
ddim_eps,pusht_aligned,diffusion_internal_score,8,exact_selected_score,2,0.3211801817691344,0.052106242606848645,0.2690739391622857,0.37328642437598303,0.95,1,8,high_minus_low,exact_selected_score
ddim_eps,pusht_aligned,diffusion_internal_score,8,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,exact_selected_real,2,0.03215390445864254,0.001982811606737564,0.030171092851904974,0.0341367160653801,0.95,1,8,high_minus_low,exact_selected_real
ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,exact_selected_score,2,0.03252055754324233,0.0038353721217978666,0.028685185421444465,0.0363559296650402,0.95,1,8,high_minus_low,exact_selected_score
ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,8,exact_selected_real,2,0.051824737801120145,0.018350690467922127,0.03347404733319802,0.07017542826904227,0.95,1,8,high_minus_low,exact_selected_real
ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,8,exact_selected_score,2,0.06002734009931578,0.028544118458265797,0.03148322164104998,0.08857145855758158,0.95,1,8,high_minus_low,exact_selected_score
ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,8,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
ddim_eps,pusht_aligned,misaligned_corner_scorer,1,exact_selected_real,2,-0.023696463972279022,0.00022243971573070173,-0.023918903688009724,-0.02347402425654832,0.95,1,8,high_minus_low,exact_selected_real
ddim_eps,pusht_aligned,misaligned_corner_scorer,1,exact_selected_score,2,0.08688241762381965,0.02112261844595686,0.06575979917786279,0.10800503606977652,0.95,1,8,high_minus_low,exact_selected_score
ddim_eps,pusht_aligned,misaligned_corner_scorer,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
ddim_eps,pusht_aligned,misaligned_corner_scorer,8,exact_selected_real,2,-0.06395683200922055,0.019380589249741106,-0.08333742125896165,-0.04457624275947944,0.95,1,8,high_minus_low,exact_selected_real
ddim_eps,pusht_aligned,misaligned_corner_scorer,8,exact_selected_score,2,0.07613336645661573,0.01570925959847169,0.06042410685814403,0.09184262605508742,0.95,1,8,high_minus_low,exact_selected_score
ddim_eps,pusht_aligned,misaligned_corner_scorer,8,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
ddim_eps,pusht_aligned,oracle_real_utility_selector,1,exact_selected_real,2,0.05826614949506321,0.02789421771731903,0.03037193177774418,0.08616036721238224,0.95,1,8,high_minus_low,exact_selected_real
ddim_eps,pusht_aligned,oracle_real_utility_selector,1,exact_selected_score,2,0.05826614949506321,0.02789421771731903,0.03037193177774418,0.08616036721238224,0.95,1,8,high_minus_low,exact_selected_score
ddim_eps,pusht_aligned,oracle_real_utility_selector,1,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
ddim_eps,pusht_aligned,oracle_real_utility_selector,8,exact_selected_real,2,0.11190572278727628,0.07805800355667503,0.033847719230601245,0.1899637263439513,0.95,1,8,high_minus_low,exact_selected_real
ddim_eps,pusht_aligned,oracle_real_utility_selector,8,exact_selected_score,2,0.11190572278727628,0.07805800355667503,0.033847719230601245,0.1899637263439513,0.95,1,8,high_minus_low,exact_selected_score
ddim_eps,pusht_aligned,oracle_real_utility_selector,8,high_n_regret,2,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,high_n_regret
ddim_eps,pusht_aligned,random_sample_selection,1,exact_selected_real,2,0.01964620439438316,0.0011142353495922977,0.01853196904479086,0.020760439743975456,0.95,1,8,high_minus_low,exact_selected_real
