seed,episode_idx,env_seed,regime,sampler,K,candidate_idx,utility,max_coverage,final_coverage,success,steps,runtime_seconds
1,0,32100,pusht_low_diversity,consistency_1step,1,2,-0.0010770732421874999,0.0,0.0,False,10,0.04758679999940796
1,0,32100,pusht_low_diversity,consistency_1step,1,3,-0.000755569091796875,0.0,0.0,False,10,0.04657469999983732
1,0,32100,pusht_low_diversity,consistency_1step,1,4,-0.0005973748779296875,0.0,0.0,False,10,0.04369530000076338
1,0,32100,pusht_low_diversity,consistency_1step,1,5,-0.0010944560546875,0.0,0.0,False,10,0.04261260000021139
1,0,32100,pusht_low_diversity,consistency_1step,1,6,-0.000643541748046875,0.0,0.0,False,10,0.04521510000085982
1,0,32100,pusht_low_diversity,consistency_1step,1,7,-0.001634351806640625,0.0,0.0,False,10,0.04540319999978237
1,0,32100,pusht_low_diversity,consistency_1step,1,8,-0.0006818781127929687,0.0,0.0,False,10,0.03841490000013437
1,0,32100,pusht_low_diversity,consistency_1step,1,9,-0.00031435241699218747,0.0,0.0,False,10,0.058228399999279645
1,0,32100,pusht_low_diversity,consistency_1step,1,10,-0.00082963525390625,0.0,0.0,False,10,0.05201820000002044
1,0,32100,pusht_low_diversity,consistency_1step,1,11,-0.0013339129638671875,0.0,0.0,False,10,0.055608000000574975
1,0,32100,pusht_low_diversity,ddim_eps,8,0,-0.00109660400390625,0.0,0.0,False,10,0.11715550000008079
1,0,32100,pusht_low_diversity,ddim_eps,8,1,-0.0009743656616210937,0.0,0.0,False,10,0.07005869999920833
1,0,32100,pusht_low_diversity,ddim_eps,8,2,-0.00116636328125,0.0,0.0,False,10,0.08601490000000922
1,0,32100,pusht_low_diversity,ddim_eps,8,3,-0.000839969482421875,0.0,0.0,False,10,0.09799180000118213
1,0,32100,pusht_low_diversity,ddim_eps,8,4,-0.0009893204345703124,0.0,0.0,False,10,0.1602588999994623
1,0,32100,pusht_low_diversity,ddim_eps,8,5,-0.000636644775390625,0.0,0.0,False,10,0.08648490000086895
1,0,32100,pusht_low_diversity,ddim_eps,8,6,-0.0004094024658203125,0.0,0.0,False,10,0.06638120000025083
1,0,32100,pusht_low_diversity,ddim_eps,8,7,-0.000648209716796875,0.0,0.0,False,10,0.0917979000005289
1,0,32100,pusht_low_diversity,ddim_eps,8,8,-0.0007369415893554687,0.0,0.0,False,10,0.09962199999972654
1,0,32100,pusht_low_diversity,ddim_eps,8,9,-0.00047993527221679687,0.0,0.0,False,10,0.08221250000133296
1,0,32100,pusht_low_diversity,ddim_eps,8,10,-0.0009210482788085937,0.0,0.0,False,10,0.08696370000143361
1,0,32100,pusht_low_diversity,ddim_eps,8,11,-0.0010455083007812498,0.0,0.0,False,10,0.06791850000081467
1,0,32100,pusht_low_diversity,ddpm_eps,8,0,-0.0011181522216796875,0.0,0.0,False,10,0.17825899999843386
1,0,32100,pusht_low_diversity,ddpm_eps,8,1,-0.0009923186645507812,0.0,0.0,False,10,0.07139590000042517
1,0,32100,pusht_low_diversity,ddpm_eps,8,2,-0.0013039644775390625,0.0,0.0,False,10,0.07986410000012256
1,0,32100,pusht_low_diversity,ddpm_eps,8,3,-0.000883242431640625,0.0,0.0,False,10,0.0864878000011231
1,0,32100,pusht_low_diversity,ddpm_eps,8,4,-0.0009880902709960937,0.0,0.0,False,10,0.08874409999953059
1,0,32100,pusht_low_diversity,ddpm_eps,8,5,-0.0007102832641601562,0.0,0.0,False,10,0.07317220000004454
1,0,32100,pusht_low_diversity,ddpm_eps,8,6,-0.00039565441894531247,0.0,0.0,False,10,0.06491509999978007
1,0,32100,pusht_low_diversity,ddpm_eps,8,7,-0.000608303466796875,0.0,0.0,False,10,0.06301309999980731
1,0,32100,pusht_low_diversity,ddpm_eps,8,8,-0.0007322343139648437,0.0,0.0,False,10,0.09246969999912835
1,0,32100,pusht_low_diversity,ddpm_eps,8,9,-0.0005100996704101562,0.0,0.0,False,10,0.06974830000035581
1,0,32100,pusht_low_diversity,ddpm_eps,8,10,-0.0008026635131835937,0.0,0.0,False,10,0.067559799999799
1,0,32100,pusht_low_diversity,ddpm_eps,8,11,-0.0010680802001953125,0.0,0.0,False,10,0.059769700001197634
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,0,-0.0013874024979627989,0.0600150506270372,0.0600150506270372,False,10,0.05796270000064396
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,1,-0.07755767346973191,0.025934506217768077,0.0,False,10,0.04623589999937394
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,2,0.31817148644691207,0.36292861535316207,0.36292861535316207,False,10,0.04501669999990554
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,3,-0.07975954065723191,0.025934506217768077,0.0,False,10,0.04629249999925378
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,4,-0.01780710315723192,0.025934506217768077,0.008013782768958854,False,10,0.04701030000069295
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,5,0.09131592158846645,0.16837194502596645,0.16837194502596645,False,10,0.05236489999879268
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,6,-0.050184196907231915,0.025934506217768077,0.0,False,10,0.06419910000113305
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,7,0.22691758348393584,0.30367170067143584,0.30367170067143584,False,10,0.055794500000047265
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,8,-0.04377906409473192,0.025934506217768077,0.006153816884748649,False,10,0.07658550000087416
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,9,0.013893542949257792,0.14115370701175778,0.1255170137228415,False,10,0.14620840000134194
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,10,-0.03418677112598192,0.025934506217768077,0.012772619227532783,False,10,0.09919850000005681
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,11,0.31973352226764684,0.37277781914264685,0.37277781914264685,False,10,0.11376340000060736
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,0,-0.04198679065723192,0.025934506217768077,0.0,False,10,0.03882840000005672
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,1,-0.06299566565723191,0.025934506217768077,0.008299604846849606,False,10,0.045608399999764515
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,2,-0.028039009892829835,0.049519271357170165,0.049519271357170165,False,10,0.08591530000012426
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,3,-0.08338471253223191,0.025934506217768077,0.014742597318562475,False,10,0.0629465000001801
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,4,-0.007124565043561515,0.06024988026893849,0.0,False,10,0.08592339999995602
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,5,-0.03585443128223192,0.025934506217768077,0.0,False,10,0.07816289999936998
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,6,-0.04298919690723192,0.025934506217768077,0.00598538731906446,False,10,0.0788524999989022
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,7,-0.019931578775870665,0.03287215169287933,0.0,False,10,0.06859819999954198
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,8,0.19172344997562812,0.2920213484131281,0.2438809788748595,False,10,0.07219549999899755
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,9,-0.02921199768848192,0.025934506217768077,0.025934506217768077,False,10,0.09566689999883238
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,10,0.1767390006266993,0.2376315006266993,0.2376315006266993,False,10,0.10412430000178574
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,11,-0.05884613364089794,0.050883788234102056,0.008360624839220987,False,10,0.07965300000068964
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,0,-0.05855704065723191,0.025934506217768077,0.025934506217768077,False,10,0.14699539999855915
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,1,0.32546780709560413,0.37796925240810414,0.37796925240810414,False,10,0.07318540000051144
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,2,0.21055981012521457,0.26916209528146456,0.26916209528146456,False,10,0.07387999999991735
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,3,-0.04297067346973192,0.025934506217768077,0.025934506217768077,False,10,0.07406540000010864
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,4,-0.07220300940723191,0.025934506217768077,0.0,False,10,0.05402519999915967
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,5,-0.04207432971973192,0.025934506217768077,0.004025298361331644,False,10,0.06339540000044508
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,6,0.15169167418266588,0.21933651793266587,0.21933651793266587,False,10,0.05872249999993073
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,7,-0.08647463440723192,0.025934506217768077,0.0,False,10,0.04437890000008338
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,8,-0.02930032190723192,0.025934506217768077,0.0,False,10,0.051204399998823646
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,9,0.2649492732973698,0.3399079139223698,0.3399079139223698,False,10,0.057049999999435386
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,10,-0.03243740952085533,0.03168394594789467,0.03168394594789467,False,10,0.0513396999995166
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,11,-0.03986468128223192,0.025934506217768077,0.013671733896851892,False,10,0.046741000000110944
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,0,-0.06698924378223192,0.025934506217768077,0.025934506217768077,False,10,0.06396410000161268
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,1,0.31930233050944457,0.3631006586344446,0.3631006586344446,False,10,0.0914251999984117
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,2,0.14460881916875318,0.20733370198125317,0.20733370198125317,False,10,0.0839096999989124
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,3,-0.04570019690723191,0.025934506217768077,0.025934506217768077,False,10,0.06963480000013078
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,4,-0.08403225159473192,0.025934506217768077,0.0,False,10,0.05857499999910942
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,5,-0.040838140003220065,0.03330264124677993,0.03330264124677993,False,10,0.057464100000288454
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,6,0.10968962388999265,0.18193728795249264,0.18193728795249264,False,10,0.047352800000226125
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,7,-0.09417953284473192,0.025934506217768077,0.0,False,10,0.05376849999993283
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,8,-0.03775029846973192,0.025934506217768077,0.0,False,10,0.05543299999953888
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,9,0.2890936382859548,0.36575495078595477,0.36575495078595477,False,10,0.06462470000042231
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,10,-0.0370570455146676,0.036919470110332406,0.036919470110332406,False,10,0.0984747000002244
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,11,-0.05612765003223191,0.025934506217768077,0.0,False,10,0.08609849999993457
2,0,31200,pusht_aligned,ddim_eps,1,0,0.061944264512100236,0.18168006919960022,0.16431964856153722,False,10,0.07344270000066899
2,0,31200,pusht_aligned,ddim_eps,1,1,0.09547960044960023,0.18168006919960022,0.0,False,10,0.07892709999941872
2,0,31200,pusht_aligned,ddim_eps,1,2,0.11877539732460023,0.18168006919960022,0.0,False,10,0.09195720000025176
2,0,31200,pusht_aligned,ddim_eps,1,3,0.09505110044960023,0.18168006919960022,0.0,False,10,0.07255679999980202
2,0,31200,pusht_aligned,ddim_eps,1,4,0.09801699107460023,0.18168006919960022,0.038317688207694,False,10,0.06483489999845915
2,0,31200,pusht_aligned,ddim_eps,1,5,0.07074352232460022,0.18168006919960022,0.0,False,10,0.06830559999980323
2,0,31200,pusht_aligned,ddim_eps,1,6,0.03893230357460023,0.18168006919960022,0.0,False,10,0.09483089999957883
2,0,31200,pusht_aligned,ddim_eps,1,7,0.10974203794960023,0.18168006919960022,0.17067087523682162,False,10,0.04791470000054687
2,0,31200,pusht_aligned,ddim_eps,1,8,0.04389622544960023,0.18168006919960022,0.05191940569552478,False,10,0.07622289999926579
2,0,31200,pusht_aligned,ddim_eps,1,9,0.09888974107460023,0.18168006919960022,0.040710598879891355,False,10,0.09914590000153112
2,0,31200,pusht_aligned,ddim_eps,1,10,0.04965855357460022,0.18168006919960022,0.0,False,10,0.0617259999999078
2,0,31200,pusht_aligned,ddim_eps,1,11,0.10673728794960023,0.18168006919960022,0.0,False,10,0.053999199999452685
2,0,31200,pusht_aligned,consistency_1step,1,0,0.14310949107460022,0.18168006919960022,0.051034868074153646,False,10,0.06941550000010466
2,0,31200,pusht_aligned,consistency_1step,1,1,0.11460666294960023,0.18168006919960022,0.0,False,10,0.0853930000012042
2,0,31200,pusht_aligned,consistency_1step,1,2,0.04117125669960023,0.18168006919960022,0.08661750446895783,False,10,0.12925689999974566
2,0,31200,pusht_aligned,consistency_1step,1,3,0.10759356919960023,0.18168006919960022,0.0,False,10,0.11265070000081323
2,0,31200,pusht_aligned,consistency_1step,1,4,0.13574959712370743,0.19854108149870742,0.12323774722089319,False,10,0.21073819999946863
2,0,31200,pusht_aligned,consistency_1step,1,5,0.05987116294960022,0.18168006919960022,0.0,False,10,0.09628280000106315
2,0,31200,pusht_aligned,consistency_1step,1,6,0.04867917857460022,0.18168006919960022,0.09125490797187123,False,10,0.07423469999957888
2,0,31200,pusht_aligned,consistency_1step,1,7,0.11641165123085023,0.18168006919960022,0.10982233214462551,False,10,0.06925090000004275
2,0,31200,pusht_aligned,consistency_1step,1,8,0.09339531138710024,0.18168006919960022,0.02822348183299659,False,10,0.053583000000799075
2,0,31200,pusht_aligned,consistency_1step,1,9,0.09397035044960023,0.18168006919960022,0.12212565836337028,False,10,0.058378699999593664
2,0,31200,pusht_aligned,consistency_1step,1,10,0.021066741074600243,0.18168006919960022,0.006479530576527476,False,10,0.046902799998861155
2,0,31200,pusht_aligned,consistency_1step,1,11,0.15109835435585023,0.18168006919960022,0.18168006919960022,False,10,0.05289380000067467
2,0,31200,pusht_aligned,ddim_eps,8,0,0.08610360826210023,0.18168006919960022,0.05722588834475793,False,10,0.05707780000011553
2,0,31200,pusht_aligned,ddim_eps,8,1,0.11663386607460023,0.18168006919960022,0.0,False,10,0.060993600000074366
2,0,31200,pusht_aligned,ddim_eps,8,2,0.15800147634249176,0.18565717165499176,0.0,False,10,0.047706199999083765
2,0,31200,pusht_aligned,ddim_eps,8,3,0.14302944810585022,0.18168006919960022,0.18144959940910219,False,10,0.04867589999958
2,0,31200,pusht_aligned,ddim_eps,8,4,0.12739767466835022,0.18168006919960022,0.0,False,10,0.06329340000047523
2,0,31200,pusht_aligned,ddim_eps,8,5,0.06014230357460024,0.18168006919960022,0.18168006919960022,False,10,0.06311599999935424
2,0,31200,pusht_aligned,ddim_eps,8,6,0.13393911607460024,0.18168006919960022,0.08320856011430186,False,10,0.05152490000000398
2,0,31200,pusht_aligned,ddim_eps,8,7,0.12099998716835023,0.18168006919960022,0.0,False,10,0.0503009000003658
2,0,31200,pusht_aligned,ddim_eps,8,8,0.12414195982460022,0.18168006919960022,0.13166273632236375,False,10,0.06112020000000484
2,0,31200,pusht_aligned,ddim_eps,8,9,0.13323040336447015,0.18211402055197015,0.17449127395258052,False,10,0.045886899999459274
2,0,31200,pusht_aligned,ddim_eps,8,10,0.07076785044960023,0.18168006919960022,0.0,False,10,0.057229099998949096
2,0,31200,pusht_aligned,ddim_eps,8,11,0.15650470982460024,0.18168006919960022,0.0,False,10,0.06575680000059947
2,0,31200,pusht_aligned,ddpm_eps,8,0,0.09868960044960023,0.18168006919960022,0.04202038389944785,False,10,0.06651219999912428
2,0,31200,pusht_aligned,ddpm_eps,8,1,0.12047557701210024,0.18168006919960022,0.0,False,10,0.05830530000093859
2,0,31200,pusht_aligned,ddpm_eps,8,2,0.16235188094637296,0.18738513680574795,0.0,False,10,0.0555277000003116
2,0,31200,pusht_aligned,ddpm_eps,8,3,0.13788316685585023,0.18168006919960022,0.17930547317865406,False,10,0.06055659999947238
2,0,31200,pusht_aligned,ddpm_eps,8,4,0.11961345982460023,0.18168006919960022,0.005967068883749305,False,10,0.06796399999984715
2,0,31200,pusht_aligned,ddpm_eps,8,5,0.04086413169960024,0.18168006919960022,0.18168006919960022,False,10,0.07478179999998247
2,0,31200,pusht_aligned,ddpm_eps,8,6,0.13673761607460022,0.18168006919960022,0.06868175525504969,False,10,0.09448300000076415
2,0,31200,pusht_aligned,ddpm_eps,8,7,0.11305263951210023,0.18168006919960022,0.0,False,10,0.07032219999928202
2,0,31200,pusht_aligned,ddpm_eps,8,8,0.13250342466835022,0.18168006919960022,0.14703920434378379,False,10,0.054751399999076966
2,0,31200,pusht_aligned,ddpm_eps,8,9,0.13344930357460022,0.18168006919960022,0.06353601907725615,False,10,0.05888249999952677
2,0,31200,pusht_aligned,ddpm_eps,8,10,0.07449965513710023,0.18168006919960022,0.0,False,10,0.05250680000062857
2,0,31200,pusht_aligned,ddpm_eps,8,11,0.15955159654335022,0.18168006919960022,0.0,False,10,0.055370800000673626
2,0,32200,pusht_low_diversity,ddim_eps,1,0,-0.0020155501708984374,0.0,0.0,False,10,0.04855330000100366
2,0,32200,pusht_low_diversity,ddim_eps,1,1,-0.001075448486328125,0.0,0.0,False,10,0.05082149999907415
2,0,32200,pusht_low_diversity,ddim_eps,1,2,-0.001181427978515625,0.0,0.0,False,10,0.04037869999956456
2,0,32200,pusht_low_diversity,ddim_eps,1,3,-0.0023421538085937497,0.0,0.0,False,10,0.050986799999009236
2,0,32200,pusht_low_diversity,ddim_eps,1,4,-0.0011521435546875,0.0,0.0,False,10,0.04874480000034964
2,0,32200,pusht_low_diversity,ddim_eps,1,5,-0.001041750244140625,0.0,0.0,False,10,0.03758399999969697
2,0,32200,pusht_low_diversity,ddim_eps,1,6,-0.001808286865234375,0.0,0.0,False,10,0.045550599999842234
2,0,32200,pusht_low_diversity,ddim_eps,1,7,-0.004108142578125,0.0,0.0,False,10,0.038439300000391086
2,0,32200,pusht_low_diversity,ddim_eps,1,8,-0.0011747890625,0.0,0.0,False,10,0.03919010000026901
2,0,32200,pusht_low_diversity,ddim_eps,1,9,-0.0007930505981445312,0.0,0.0,False,10,0.04052149999915855
2,0,32200,pusht_low_diversity,ddim_eps,1,10,-0.00171064208984375,0.0,0.0,False,10,0.04372779999903287
2,0,32200,pusht_low_diversity,ddim_eps,1,11,-0.001333120849609375,0.0,0.0,False,10,0.056643800000529154
2,0,32200,pusht_low_diversity,consistency_1step,1,0,-0.0012376518554687499,0.0,0.0,False,10,0.08984049999889976
2,0,32200,pusht_low_diversity,consistency_1step,1,1,-0.0008449473876953125,0.0,0.0,False,10,0.06254900000021735
2,0,32200,pusht_low_diversity,consistency_1step,1,2,-0.0011552224121093749,0.0,0.0,False,10,0.057819300000119256
2,0,32200,pusht_low_diversity,consistency_1step,1,3,-0.0029579987792968747,0.0,0.0,False,10,0.038744400000723545
2,0,32200,pusht_low_diversity,consistency_1step,1,4,-0.0019411768798828124,0.0,0.0,False,10,0.04930019999846991
2,0,32200,pusht_low_diversity,consistency_1step,1,5,-0.0031705986328125,0.0,0.0,False,10,0.040464699999574805
2,0,32200,pusht_low_diversity,consistency_1step,1,6,-0.0014418463134765625,0.0,0.0,False,10,0.03979069999877538
2,0,32200,pusht_low_diversity,consistency_1step,1,7,-0.0012491147460937499,0.0,0.0,False,10,0.04398440000113624
2,0,32200,pusht_low_diversity,consistency_1step,1,8,-0.0010944603271484375,0.0,0.0,False,10,0.04671809999854304
2,0,32200,pusht_low_diversity,consistency_1step,1,9,-0.002517397216796875,0.0,0.0,False,10,0.04696700000022247
2,0,32200,pusht_low_diversity,consistency_1step,1,10,-0.002365103271484375,0.0,0.0,False,10,0.04047600000012608
