seed,episode_idx,env_seed,regime,sampler,K,candidate_idx,utility,initial_distance,best_distance,final_distance,normalized_progress,final_progress,success,steps,runtime_seconds
1,0,41100,fetch_aligned,consistency_1step,1,7,-0.029763960838319305,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.16646869998658076
1,0,41100,fetch_aligned,ddim_eps,8,0,-0.02317300081253195,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.21069510001689196
1,0,41100,fetch_aligned,ddim_eps,8,1,-0.023466570377351288,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.20739589998265728
1,0,41100,fetch_aligned,ddim_eps,8,2,-0.016321622133256438,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.16989970003487542
1,0,41100,fetch_aligned,ddim_eps,8,3,-0.028496122360230927,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.1533814999856986
1,0,41100,fetch_aligned,ddim_eps,8,4,-0.031138677597047332,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.15709689998766407
1,0,41100,fetch_aligned,ddim_eps,8,5,-0.0219578576087966,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.1464686999679543
1,0,41100,fetch_aligned,ddim_eps,8,6,-0.022707614898683073,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.14878139999927953
1,0,41100,fetch_aligned,ddim_eps,8,7,-0.027928934097291472,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.13906840002164245
1,0,41100,fetch_aligned,ddpm_eps,8,0,-0.023010675907136444,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.15882199996849522
1,0,41100,fetch_aligned,ddpm_eps,8,1,-0.023885567188264373,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.17467070004204288
1,0,41100,fetch_aligned,ddpm_eps,8,2,-0.015632870197297574,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.170783500012476
1,0,41100,fetch_aligned,ddpm_eps,8,3,-0.028285570144654753,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.18608689995016903
1,0,41100,fetch_aligned,ddpm_eps,8,4,-0.02863811016082907,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.19265749998157844
1,0,41100,fetch_aligned,ddpm_eps,8,5,-0.022380096912385468,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.15089200000511482
1,0,41100,fetch_aligned,ddpm_eps,8,6,-0.02291503190994406,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.15412919997470453
1,0,41100,fetch_aligned,ddpm_eps,8,7,-0.02714798927307272,0.15383500838757608,0.15383500838757608,0.15383500838757755,0.0,-9.562488558665011e-15,False,14,0.14122709998628125
1,1,41101,fetch_aligned,ddim_eps,1,0,-0.029494180679322347,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.17189170001074672
1,1,41101,fetch_aligned,ddim_eps,1,1,-0.02488507270813094,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.1665620999992825
1,1,41101,fetch_aligned,ddim_eps,1,2,-0.02243456125259505,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.1708991999621503
1,1,41101,fetch_aligned,ddim_eps,1,3,-0.023828299045563803,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.1684765000245534
1,1,41101,fetch_aligned,ddim_eps,1,4,-0.020262696743012534,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.17689669999526814
1,1,41101,fetch_aligned,ddim_eps,1,5,-0.023808023929597005,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.2349949000054039
1,1,41101,fetch_aligned,ddim_eps,1,6,-0.015308060646058188,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.15851219999603927
1,1,41101,fetch_aligned,ddim_eps,1,7,-0.020419812202454674,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.14714530005585402
1,1,41101,fetch_aligned,consistency_1step,1,0,-0.02094764232635604,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.15046319999964908
1,1,41101,fetch_aligned,consistency_1step,1,1,-0.019109071493149863,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.15777669998351485
1,1,41101,fetch_aligned,consistency_1step,1,2,-0.022707459926606284,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.15365309995831922
1,1,41101,fetch_aligned,consistency_1step,1,3,-0.03307315826416122,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.15026590001070872
1,1,41101,fetch_aligned,consistency_1step,1,4,-0.020824568271638023,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.1545866000233218
1,1,41101,fetch_aligned,consistency_1step,1,5,-0.02095655918121444,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.15763249999145046
1,1,41101,fetch_aligned,consistency_1step,1,6,-0.021103341579438314,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.1743375000078231
1,1,41101,fetch_aligned,consistency_1step,1,7,-0.02086248159408675,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.17641970003023744
1,1,41101,fetch_aligned,ddim_eps,8,0,-0.02237579345703231,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.15775399998528883
1,1,41101,fetch_aligned,ddim_eps,8,1,-0.035634133815766446,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.14496479998342693
1,1,41101,fetch_aligned,ddim_eps,8,2,-0.023754756450654134,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.13497960002860054
1,1,41101,fetch_aligned,ddim_eps,8,3,-0.030737931728364094,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.1394264999544248
1,1,41101,fetch_aligned,ddim_eps,8,4,-0.02002077817916976,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.15079849999165162
1,1,41101,fetch_aligned,ddim_eps,8,5,-0.026551191806794272,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.12486099998932332
1,1,41101,fetch_aligned,ddim_eps,8,6,-0.015783650875092613,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.14198720001149923
1,1,41101,fetch_aligned,ddim_eps,8,7,-0.01971173048019515,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.14697800000431016
1,1,41101,fetch_aligned,ddpm_eps,8,0,-0.022405557632447348,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.15716310002608225
1,1,41101,fetch_aligned,ddpm_eps,8,1,-0.0358939695358287,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.18322679999982938
1,1,41101,fetch_aligned,ddpm_eps,8,2,-0.023775153160096273,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.14350020000711083
1,1,41101,fetch_aligned,ddpm_eps,8,3,-0.02896789789199935,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.1299278000369668
1,1,41101,fetch_aligned,ddpm_eps,8,4,-0.021408581733704673,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.12304189999122173
1,1,41101,fetch_aligned,ddpm_eps,8,5,-0.028217396736146077,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.12309949996415526
1,1,41101,fetch_aligned,ddpm_eps,8,6,-0.014861581325532064,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.12035679997643456
1,1,41101,fetch_aligned,ddpm_eps,8,7,-0.020050308704377278,0.1809660222319793,0.1809660222319793,0.18096602223198058,0.0,-7.055227619924492e-15,False,14,0.12172900000587106
1,2,41102,fetch_aligned,ddim_eps,1,0,-0.020176167488105974,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.11913309997180477
1,2,41102,fetch_aligned,ddim_eps,1,1,-0.03590392827988454,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.12530510005308315
1,2,41102,fetch_aligned,ddim_eps,1,2,-0.022101888656624043,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.13118199998280033
1,2,41102,fetch_aligned,ddim_eps,1,3,-0.018758349418647968,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.14394959999481216
1,2,41102,fetch_aligned,ddim_eps,1,4,-0.020759456157692157,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.14721860003191978
1,2,41102,fetch_aligned,ddim_eps,1,5,-0.01962048411370107,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.1627199999638833
1,2,41102,fetch_aligned,ddim_eps,1,6,-0.028925900459297382,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.1601912000332959
1,2,41102,fetch_aligned,ddim_eps,1,7,-0.0285930156707842,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.1437449000077322
1,2,41102,fetch_aligned,consistency_1step,1,0,-0.02077522039414235,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.1241868999786675
1,2,41102,fetch_aligned,consistency_1step,1,1,-0.015308871269233908,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.12557139998534694
1,2,41102,fetch_aligned,consistency_1step,1,2,-0.024309415817268573,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.13097890000790358
1,2,41102,fetch_aligned,consistency_1step,1,3,-0.02065746784210988,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.12269809999270365
1,2,41102,fetch_aligned,consistency_1step,1,4,-0.028389184474952898,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.14437029999680817
1,2,41102,fetch_aligned,consistency_1step,1,5,-0.027197458744056904,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.1342006999766454
1,2,41102,fetch_aligned,consistency_1step,1,6,-0.025154328346260274,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.15246179996756837
1,2,41102,fetch_aligned,consistency_1step,1,7,-0.024409279823311054,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.1497607000055723
1,2,41102,fetch_aligned,ddim_eps,8,0,-0.026716151237495624,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.18862000002991408
1,2,41102,fetch_aligned,ddim_eps,8,1,-0.021125199794777116,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.1355745000182651
1,2,41102,fetch_aligned,ddim_eps,8,2,-0.0237893629074175,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.15037939994363114
1,2,41102,fetch_aligned,ddim_eps,8,3,-0.020725378990181172,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.13824469997780398
1,2,41102,fetch_aligned,ddim_eps,8,4,-0.025129008293159685,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.15192129998467863
1,2,41102,fetch_aligned,ddim_eps,8,5,-0.014884127378471577,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.14939949999097735
1,2,41102,fetch_aligned,ddim_eps,8,6,-0.025551714897163593,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.150933500030078
1,2,41102,fetch_aligned,ddim_eps,8,7,-0.01499609708786794,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.14463530003558844
1,2,41102,fetch_aligned,ddpm_eps,8,0,-0.024997079372413838,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.1588443000218831
1,2,41102,fetch_aligned,ddpm_eps,8,1,-0.02137955427170583,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.1708580999984406
1,2,41102,fetch_aligned,ddpm_eps,8,2,-0.023446500301368915,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.24064569995971397
1,2,41102,fetch_aligned,ddpm_eps,8,3,-0.019437860250480853,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.1914791000308469
1,2,41102,fetch_aligned,ddpm_eps,8,4,-0.0247144699096758,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.17544479999924079
1,2,41102,fetch_aligned,ddpm_eps,8,5,-0.01694735884667226,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.16193820000626147
1,2,41102,fetch_aligned,ddpm_eps,8,6,-0.02204030990601369,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.15915850002784282
1,2,41102,fetch_aligned,ddpm_eps,8,7,-0.016067519187935076,0.06592017059254654,0.06592017059254654,0.06592017059254998,0.0,-5.2209988921465724e-14,False,14,0.16770039999391884
1,0,42100,fetch_low_diversity,ddim_eps,1,0,-0.0009054080396902508,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.18121109995990992
1,0,42100,fetch_low_diversity,ddim_eps,1,1,-0.0013358499109756893,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.18909850000636652
1,0,42100,fetch_low_diversity,ddim_eps,1,2,-0.0010524916648876614,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.24063460004981607
1,0,42100,fetch_low_diversity,ddim_eps,1,3,-0.0010820852965128368,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.23107769998023286
1,0,42100,fetch_low_diversity,ddim_eps,1,4,-0.001654902547599072,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.16347069997573271
1,0,42100,fetch_low_diversity,ddim_eps,1,5,-0.0016067203879368253,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.15009499998996034
1,0,42100,fetch_low_diversity,ddim_eps,1,6,-0.0010112319886696286,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.14891310001257807
1,0,42100,fetch_low_diversity,ddim_eps,1,7,-0.001502021402121777,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.16515219997381791
1,0,42100,fetch_low_diversity,consistency_1step,1,0,-0.0012959168851387447,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.15100309997797012
1,0,42100,fetch_low_diversity,consistency_1step,1,1,-0.0007848136872065014,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.1625802000053227
1,0,42100,fetch_low_diversity,consistency_1step,1,2,-0.0011094933003199048,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.18163500004447997
1,0,42100,fetch_low_diversity,consistency_1step,1,3,-0.0011648111045372434,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.1949220999958925
1,0,42100,fetch_low_diversity,consistency_1step,1,4,-0.0010512602329266019,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.21168210002360865
1,0,42100,fetch_low_diversity,consistency_1step,1,5,-0.0015655797719967312,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.25665930000832304
1,0,42100,fetch_low_diversity,consistency_1step,1,6,-0.0014667138457310146,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.23633280000649393
1,0,42100,fetch_low_diversity,consistency_1step,1,7,-0.0013363531231892056,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.21567900001537055
1,0,42100,fetch_low_diversity,ddim_eps,8,0,-0.0009053575992596097,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.1678328999551013
1,0,42100,fetch_low_diversity,ddim_eps,8,1,-0.00219203025102734,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.16362929996103048
1,0,42100,fetch_low_diversity,ddim_eps,8,2,-0.0016601978242409177,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.16932220000308007
1,0,42100,fetch_low_diversity,ddim_eps,8,3,-0.0011395720392477458,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.17760910000652075
1,0,42100,fetch_low_diversity,ddim_eps,8,4,-0.001234849691392178,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.2129832999780774
1,0,42100,fetch_low_diversity,ddim_eps,8,5,-0.0012903733551514096,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.20170449995202944
1,0,42100,fetch_low_diversity,ddim_eps,8,6,-0.001499880403281445,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.22782039997400716
1,0,42100,fetch_low_diversity,ddim_eps,8,7,-0.001200726106764073,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.206294399977196
1,0,42100,fetch_low_diversity,ddpm_eps,8,0,-0.0009047044068586773,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.16528849996393546
1,0,42100,fetch_low_diversity,ddpm_eps,8,1,-0.00226839333772778,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.16543069999897853
1,0,42100,fetch_low_diversity,ddpm_eps,8,2,-0.0017188593745243496,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.15607689996249974
1,0,42100,fetch_low_diversity,ddpm_eps,8,3,-0.0011407145112764783,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.17045879998477176
1,0,42100,fetch_low_diversity,ddpm_eps,8,4,-0.0012637268006813474,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.17808220000006258
1,0,42100,fetch_low_diversity,ddpm_eps,8,5,-0.001330287754536862,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.19396850001066923
1,0,42100,fetch_low_diversity,ddpm_eps,8,6,-0.0015631571412098354,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.19776990002719685
1,0,42100,fetch_low_diversity,ddpm_eps,8,7,-0.0012512187659752315,0.16839686560162798,0.16839686560162798,0.1683968656016293,0.0,-7.911475221290034e-15,False,14,0.20592660002876073
1,1,42101,fetch_low_diversity,ddim_eps,1,0,-0.0009947416186339676,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.1846351000131108
1,1,42101,fetch_low_diversity,ddim_eps,1,1,-0.0015179076790816605,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.1726935000042431
1,1,42101,fetch_low_diversity,ddim_eps,1,2,-0.0010151626169688523,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.16310330003034323
1,1,42101,fetch_low_diversity,ddim_eps,1,3,-0.0017032076418406785,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.16757519997190684
1,1,42101,fetch_low_diversity,ddim_eps,1,4,-0.0012394872307784379,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.21356379997450858
1,1,42101,fetch_low_diversity,ddim_eps,1,5,-0.0011693771183497728,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.1828471000189893
1,1,42101,fetch_low_diversity,ddim_eps,1,6,-0.0012954156100756942,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.17297610000241548
1,1,42101,fetch_low_diversity,ddim_eps,1,7,-0.0016655716300017654,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.1783896000124514
1,1,42101,fetch_low_diversity,consistency_1step,1,0,-0.0018598715960986435,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.2022823000443168
1,1,42101,fetch_low_diversity,consistency_1step,1,1,-0.0007597415894276917,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.16797479998786002
1,1,42101,fetch_low_diversity,consistency_1step,1,2,-0.0013480269908912003,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.1548233999637887
1,1,42101,fetch_low_diversity,consistency_1step,1,3,-0.00102780647575925,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.1419585999683477
1,1,42101,fetch_low_diversity,consistency_1step,1,4,-0.0011270913481719316,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.14175429998431355
1,1,42101,fetch_low_diversity,consistency_1step,1,5,-0.0013996657729155838,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.12739199999487028
1,1,42101,fetch_low_diversity,consistency_1step,1,6,-0.0013962247967727005,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.16116960003273562
1,1,42101,fetch_low_diversity,consistency_1step,1,7,-0.0016423855721957505,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.15409649995854124
1,1,42101,fetch_low_diversity,ddim_eps,8,0,-0.00115551985800336,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.175236799987033
1,1,42101,fetch_low_diversity,ddim_eps,8,1,-0.0012161977589137377,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.16620639996835962
1,1,42101,fetch_low_diversity,ddim_eps,8,2,-0.0010673732310540497,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.17590959998779
1,1,42101,fetch_low_diversity,ddim_eps,8,3,-0.0013816446065909684,0.22088842747632945,0.22088842747632945,0.22088842747633047,0.0,-4.64920824287329e-15,False,14,0.1495248000137508
