regime,scorer,N,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_score,exact_selected_score_se,exact_selected_score_ci_low,exact_selected_score_ci_high,mc_selected_real,mc_selected_real_se,mc_selected_real_ci_low,mc_selected_real_ci_high,oracle_selected_real,oracle_selected_real_se,oracle_selected_real_ci_low,oracle_selected_real_ci_high,score_utility_correlation,score_utility_correlation_se,score_utility_correlation_ci_low,score_utility_correlation_ci_high,tail_rank_correlation,tail_rank_correlation_se,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,top_score_tail_real_utility,top_score_tail_real_utility_se,top_score_tail_real_utility_ci_low,top_score_tail_real_utility_ci_high,high_n_regret,high_n_regret_se,high_n_regret_ci_low,high_n_regret_ci_high,real_change_high_minus_low,real_change_high_minus_low_se,real_change_high_minus_low_ci_low,real_change_high_minus_low_ci_high,score_change_high_minus_low,score_change_high_minus_low_se,score_change_high_minus_low_ci_low,score_change_high_minus_low_ci_high,mean_pairwise_distance,mean_pairwise_distance_se,mean_pairwise_distance_ci_low,mean_pairwise_distance_ci_high,effective_sample_diversity,effective_sample_diversity_se,effective_sample_diversity_ci_low,effective_sample_diversity_ci_high,duplicate_collapse_rate,duplicate_collapse_rate_se,duplicate_collapse_rate_ci_low,duplicate_collapse_rate_ci_high,mode_coverage_observed,mode_coverage_observed_se,mode_coverage_observed_ci_low,mode_coverage_observed_ci_high,marginal_diversity_gain_high_n,marginal_diversity_gain_high_n_se,marginal_diversity_gain_high_n_ci_low,marginal_diversity_gain_high_n_ci_high
collapsed_sampler,aligned,1,16,-0.7645879770544886,0.04081535085864786,-0.8445845947538043,-0.6845913593551728,-0.7641946962086856,0.04102169806763846,-0.8445957470059333,-0.683793645411438,-0.7637256376816011,0.04110743152940757,-0.8442947229761861,-0.683156552387016,-0.7645879770544887,0.040815350858647875,-0.8445845947538044,-0.6845913593551729,0.9191365979381445,0.009219922558007953,0.9010658817842006,0.9372073140920885,0.6484962406015038,0.044453940072675224,0.5613681190881585,0.735624362114849,-0.7057875289681228,0.041010035268488114,-0.7861657210990769,-0.6254093368371687,0.006651850048107234,0.0009248917275493111,0.004839095572511553,0.008464604523702915,0.09323262408636084,0.005817291211078812,0.08183094282506498,0.10463430534765669,0.10881318950994455,0.005508534759213043,0.09801665977429996,0.11960971924558914,0.035316466124108124,0.0001619030682577677,0.03499914194133637,0.03563379030687988,1.6456163348790702,0.0010188493015102803,1.6436194269424362,1.6476132428157042,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,-2.6294536205707496e-05,0.00018103115512834735,-0.00038110908033695174,0.00032852000792553675
collapsed_sampler,aligned,2,16,-0.7399426208877297,0.04092768468161135,-0.8201594088342996,-0.6597258329411597,-0.7362324244703872,0.04111090129984972,-0.8168083103900735,-0.6556565385507008,-0.7388763770936002,0.0405288094452393,-0.818311383942556,-0.6594413702446444,-0.7382889416877698,0.04094898079119573,-0.818547469242136,-0.6580304141334037,0.9191365979381445,0.009219922558007953,0.9010658817842006,0.9372073140920885,0.6484962406015038,0.044453940072675224,0.5613681190881585,0.735624362114849,-0.7057875289681228,0.041010035268488114,-0.7861657210990769,-0.6254093368371687,0.006651850048107234,0.0009248917275493111,0.004839095572511553,0.008464604523702915,0.09323262408636084,0.005817291211078812,0.08183094282506498,0.10463430534765669,0.10881318950994455,0.005508534759213043,0.09801665977429996,0.11960971924558914,0.035316466124108124,0.0001619030682577677,0.03499914194133637,0.03563379030687988,1.6456163348790702,0.0010188493015102803,1.6436194269424362,1.6476132428157042,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,-2.6294536205707496e-05,0.00018103115512834735,-0.00038110908033695174,0.00032852000792553675
collapsed_sampler,aligned,4,16,-0.7202891467592006,0.040920611219958415,-0.8004920709756848,-0.6400862225427165,-0.7134316917841479,0.041103348964615864,-0.7939927753987767,-0.6328706081695191,-0.7192115778534114,0.040934858292641305,-0.7994424258192391,-0.6389807298875837,-0.7172076044971868,0.04092746029637667,-0.797423952656778,-0.6369912563375956,0.9191365979381445,0.009219922558007953,0.9010658817842006,0.9372073140920885,0.6484962406015038,0.044453940072675224,0.5613681190881585,0.735624362114849,-0.7057875289681228,0.041010035268488114,-0.7861657210990769,-0.6254093368371687,0.006651850048107234,0.0009248917275493111,0.004839095572511553,0.008464604523702915,0.09323262408636084,0.005817291211078812,0.08183094282506498,0.10463430534765669,0.10881318950994455,0.005508534759213043,0.09801665977429996,0.11960971924558914,0.035316466124108124,0.0001619030682577677,0.03499914194133637,0.03563379030687988,1.6456163348790702,0.0010188493015102803,1.6436194269424362,1.6476132428157042,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,-2.6294536205707496e-05,0.00018103115512834735,-0.00038110908033695174,0.00032852000792553675
collapsed_sampler,aligned,8,16,-0.7044260863664602,0.04083541060918804,-0.7844620204543735,-0.6243901522785469,-0.6946567010029479,0.04099991712661852,-0.775015061940247,-0.6142983400656487,-0.704113322658747,0.040684377253280134,-0.7838532368086167,-0.6243734085088773,-0.7000502054804292,0.0407868045192021,-0.7799908733825408,-0.6201095375783175,0.9191365979381445,0.009219922558007953,0.9010658817842006,0.9372073140920885,0.6484962406015038,0.044453940072675224,0.5613681190881585,0.735624362114849,-0.7057875289681228,0.041010035268488114,-0.7861657210990769,-0.6254093368371687,0.006651850048107234,0.0009248917275493111,0.004839095572511553,0.008464604523702915,0.09323262408636084,0.005817291211078812,0.08183094282506498,0.10463430534765669,0.10881318950994455,0.005508534759213043,0.09801665977429996,0.11960971924558914,0.035316466124108124,0.0001619030682577677,0.03499914194133637,0.03563379030687988,1.6456163348790702,0.0010188493015102803,1.6436194269424362,1.6476132428157042,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,-2.6294536205707496e-05,0.00018103115512834735,-0.00038110908033695174,0.00032852000792553675
collapsed_sampler,aligned,16,16,-0.6914853798553713,0.04068611926088826,-0.7712287082774136,-0.6117420514333289,-0.6789471403933588,0.04081699321669188,-0.7589469770552906,-0.598947303731427,-0.6912588606999033,0.04070399771518135,-0.7710372302484594,-0.6114804911513472,-0.6859049630789913,0.040573980788112675,-0.7654285041331121,-0.6063814220248704,0.9191365979381445,0.009219922558007953,0.9010658817842006,0.9372073140920885,0.6484962406015038,0.044453940072675224,0.5613681190881585,0.735624362114849,-0.7057875289681228,0.041010035268488114,-0.7861657210990769,-0.6254093368371687,0.006651850048107234,0.0009248917275493111,0.004839095572511553,0.008464604523702915,0.09323262408636084,0.005817291211078812,0.08183094282506498,0.10463430534765669,0.10881318950994455,0.005508534759213043,0.09801665977429996,0.11960971924558914,0.035316466124108124,0.0001619030682577677,0.03499914194133637,0.03563379030687988,1.6456163348790702,0.0010188493015102803,1.6436194269424362,1.6476132428157042,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,-2.6294536205707496e-05,0.00018103115512834735,-0.00038110908033695174,0.00032852000792553675
collapsed_sampler,aligned,32,16,-0.680689539606719,0.04048997221773181,-0.7600484268885007,-0.6013306523249372,-0.6658577470941585,0.040557940384791324,-0.745349849535472,-0.5863656446528449,-0.6809630123567699,0.04053885967048327,-0.7604177172852404,-0.6015083074282994,-0.674140559109399,0.0403515668437224,-0.7532281768428555,-0.5950529413759424,0.9191365979381445,0.009219922558007953,0.9010658817842006,0.9372073140920885,0.6484962406015038,0.044453940072675224,0.5613681190881585,0.735624362114849,-0.7057875289681228,0.041010035268488114,-0.7861657210990769,-0.6254093368371687,0.006651850048107234,0.0009248917275493111,0.004839095572511553,0.008464604523702915,0.09323262408636084,0.005817291211078812,0.08183094282506498,0.10463430534765669,0.10881318950994455,0.005508534759213043,0.09801665977429996,0.11960971924558914,0.035316466124108124,0.0001619030682577677,0.03499914194133637,0.03563379030687988,1.6456163348790702,0.0010188493015102803,1.6436194269424362,1.6476132428157042,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,-2.6294536205707496e-05,0.00018103115512834735,-0.00038110908033695174,0.00032852000792553675
collapsed_sampler,aligned,64,16,-0.6713553529681278,0.04023795670085328,-0.7502202989132823,-0.5924904070229732,-0.6553815066987412,0.04019092454639783,-0.7341542713150477,-0.5766087420824346,-0.6714035277273934,0.040402777223848794,-0.7505915159615322,-0.5922155394932547,-0.6647035029200206,0.04020525522937603,-0.7435043551588383,-0.5859026506812028,0.9191365979381445,0.009219922558007953,0.9010658817842006,0.9372073140920885,0.6484962406015038,0.044453940072675224,0.5613681190881585,0.735624362114849,-0.7057875289681228,0.041010035268488114,-0.7861657210990769,-0.6254093368371687,0.006651850048107234,0.0009248917275493111,0.004839095572511553,0.008464604523702915,0.09323262408636084,0.005817291211078812,0.08183094282506498,0.10463430534765669,0.10881318950994455,0.005508534759213043,0.09801665977429996,0.11960971924558914,0.035316466124108124,0.0001619030682577677,0.03499914194133637,0.03563379030687988,1.6456163348790702,0.0010188493015102803,1.6436194269424362,1.6476132428157042,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,-2.6294536205707496e-05,0.00018103115512834735,-0.00038110908033695174,0.00032852000792553675
expensive_high_k_sampler,aligned,1,16,-0.8360200256614804,0.027280842944016562,-0.8894894952996465,-0.7825505560233142,-0.8356267448156776,0.027487851512545274,-0.8895019437926511,-0.781751545838704,-0.8346004690739259,0.028666066927471513,-0.8907849278301848,-0.778416010317667,-0.8360200256614804,0.02728084294401655,-0.8894894952996465,-0.7825505560233142,0.9900705371676616,0.0010952708787411623,0.9879238456920134,0.9922172286433097,0.8934210526315789,0.015998070129716505,0.8620654113551885,0.9247766939079692,-0.6205092248520221,0.03666981490357721,-0.6923807413827835,-0.5486377083212607,0.0024113124545148377,0.000760423222802225,0.0009209103248146,0.0039017145842150753,0.3122462558532766,0.020440895803694976,0.2721828362662985,0.35230967544025465,0.31456305616953895,0.020327296396897794,0.2747222873285485,0.3544038250105294,0.23589904402157164,0.0037077437375634217,0.2286319998320434,0.24316608821109986,1.8273983666140912,0.08969514853127192,1.6515991059048276,2.0031976273233547,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,-0.005394165860552759,0.004535343275534767,-0.014283275338126818,0.0034949436170213007
expensive_high_k_sampler,aligned,2,16,-0.7374315267021935,0.03075950156536018,-0.7977190419527028,-0.6771440114516841,-0.7362187181905453,0.03089720963795692,-0.7967761363037247,-0.6756613000773659,-0.7358041368012511,0.032486582685162975,-0.799476668844953,-0.6721316047575492,-0.7368702332395984,0.03074727526047894,-0.7971337853728766,-0.6766066811063203,0.9900705371676616,0.0010952708787411623,0.9879238456920134,0.9922172286433097,0.8934210526315789,0.015998070129716505,0.8620654113551885,0.9247766939079692,-0.6205092248520221,0.03666981490357721,-0.6923807413827835,-0.5486377083212607,0.0024113124545148377,0.000760423222802225,0.0009209103248146,0.0039017145842150753,0.3122462558532766,0.020440895803694976,0.2721828362662985,0.35230967544025465,0.31456305616953895,0.020327296396897794,0.2747222873285485,0.3544038250105294,0.23589904402157164,0.0037077437375634217,0.2286319998320434,0.24316608821109986,1.8273983666140912,0.08969514853127192,1.6515991059048276,2.0031976273233547,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,-0.005394165860552759,0.004535343275534767,-0.014283275338126818,0.0034949436170213007
expensive_high_k_sampler,aligned,4,16,-0.6675540712646957,0.03430136205947119,-0.7347835055219278,-0.6003246370074635,-0.6654210477748339,0.034320848165091754,-0.7326886740972813,-0.5981534214523865,-0.6689111141150047,0.034839954347197256,-0.737196169858531,-0.6006260583714784,-0.6664194979794846,0.034272393394325404,-0.7335921546963509,-0.5992468412626184,0.9900705371676616,0.0010952708787411623,0.9879238456920134,0.9922172286433097,0.8934210526315789,0.015998070129716505,0.8620654113551885,0.9247766939079692,-0.6205092248520221,0.03666981490357721,-0.6923807413827835,-0.5486377083212607,0.0024113124545148377,0.000760423222802225,0.0009209103248146,0.0039017145842150753,0.3122462558532766,0.020440895803694976,0.2721828362662985,0.35230967544025465,0.31456305616953895,0.020327296396897794,0.2747222873285485,0.3544038250105294,0.23589904402157164,0.0037077437375634217,0.2286319998320434,0.24316608821109986,1.8273983666140912,0.08969514853127192,1.6515991059048276,2.0031976273233547,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,-0.005394165860552759,0.004535343275534767,-0.014283275338126818,0.0034949436170213007
