family,regime,scorer,seed,N,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low,episode_idx,env_seed,sampler,K,temperature,sample_runtime_seconds,rollout_runtime_seconds,runtime_per_candidate_ms,mean_pairwise_distance,effective_sample_diversity,duplicate_collapse_rate,trajectory_cluster_count,trajectory_cluster_entropy,new_modes_at_high_n
E_pusht_benchmark,pusht_aligned,random_sample_selection,1,1,0.2567301081034993,0.1478539928093498,0.24619776726371131,0.25673010810349933,0.13286713286713286,-0.4999999999999999,0.28886972661405896,0.06539992746840684,0.020760439743975456,1.187403831325165,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,random_sample_selection,1,2,0.25881453891191936,0.5842904609258399,0.2282504624980096,0.2900083025619005,0.13286713286713286,-0.4999999999999999,0.28886972661405896,0.06539992746840684,0.020760439743975456,1.187403831325165,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,random_sample_selection,1,4,0.2691530212846425,0.9913105871548593,0.2761106270551324,0.31984907419183867,0.13286713286713286,-0.4999999999999999,0.28886972661405896,0.06539992746840684,0.020760439743975456,1.187403831325165,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,random_sample_selection,1,8,0.27749054784747473,1.3352578241345148,0.26718806879624263,0.34289047531588157,0.13286713286713286,-0.4999999999999999,0.28886972661405896,0.06539992746840684,0.020760439743975456,1.187403831325165,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,diffusion_internal_score,1,1,0.2567301081034993,-1.1049667447805405,0.24919300837898778,0.25673010810349933,-0.11188811188811189,0.4999999999999999,0.24257005383813202,0.09400601480069498,-0.007845647588312687,0.47048196365247286,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,diffusion_internal_score,1,2,0.2534405674622647,-0.9076061766180729,0.2702438406275465,0.2900083025619005,-0.11188811188811189,0.4999999999999999,0.24257005383813202,0.09400601480069498,-0.007845647588312687,0.47048196365247286,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,diffusion_internal_score,1,4,0.24605765107897498,-0.7362725032223274,0.22835212652727202,0.31984907419183867,-0.11188811188811189,0.4999999999999999,0.24257005383813202,0.09400601480069498,-0.007845647588312687,0.47048196365247286,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,diffusion_internal_score,1,8,0.2488844605151866,-0.6344847811280676,0.25339958508018084,0.34289047531588157,-0.11188811188811189,0.4999999999999999,0.24257005383813202,0.09400601480069498,-0.007845647588312687,0.47048196365247286,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,behavior_cloning_critic,1,1,0.25673010810349933,-0.07314476769375525,0.24619776726371131,0.25673010810349933,-0.08391608391608392,-0.4999999999999999,0.2159716206286999,0.12412574551373218,-0.03796537830134994,0.030502977557498326,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,behavior_cloning_critic,1,2,0.2547729570828482,-0.06045096910342211,0.2449773155483181,0.2900083025619005,-0.08391608391608392,-0.4999999999999999,0.2159716206286999,0.12412574551373218,-0.03796537830134994,0.030502977557498326,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,behavior_cloning_critic,1,4,0.2402598124357424,-0.049870054135971204,0.21409329449708406,0.31984907419183867,-0.08391608391608392,-0.4999999999999999,0.2159716206286999,0.12412574551373218,-0.03796537830134994,0.030502977557498326,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,behavior_cloning_critic,1,8,0.2187647298021494,-0.04264179013625692,0.20146656961445536,0.34289047531588157,-0.08391608391608392,-0.4999999999999999,0.2159716206286999,0.12412574551373218,-0.03796537830134994,0.030502977557498326,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,1,0.25673010810349933,0.2568798962732502,0.24583572705736714,0.25673010810349933,0.4825174825174825,-0.9999999999999998,0.3190634552058977,0.05202365114700214,0.0341367160653801,0.0363559296650402,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,2,0.27361724855562775,0.27437839974887346,0.26430280690795704,0.2900083025619005,0.4825174825174825,-0.9999999999999998,0.3190634552058977,0.05202365114700214,0.0341367160653801,0.0363559296650402,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,4,0.2890184217759709,0.28614871744360715,0.28511822294303657,0.31984907419183867,0.4825174825174825,-0.9999999999999998,0.3190634552058977,0.05202365114700214,0.0341367160653801,0.0363559296650402,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,8,0.29086682416887943,0.2932358259382904,0.2951232948980614,0.34289047531588157,0.4825174825174825,-0.9999999999999998,0.3190634552058977,0.05202365114700214,0.0341367160653801,0.0363559296650402,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
E_pusht_benchmark,pusht_aligned,uncertainty_aware_critic,1,1,0.25673010810349933,0.24641367490125055,0.24919300837898778,0.25673010810349933,0.5384615384615384,-0.9999999999999998,0.3190634552058977,0.052009082911628535,0.034151284300753704,0.0313253816424513,0,31100,ddim_eps,1,0.95,0.00864250000086031,0.7502632999985508,63.242149999950925,451.85055122433255,1.5526579596113488,0.0,5.0,0.9602252384196103,3.0
