sampler,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_score,exact_selected_score_se,exact_selected_score_ci_low,exact_selected_score_ci_high,mc_selected_real,mc_selected_real_se,mc_selected_real_ci_low,mc_selected_real_ci_high,oracle_selected_real,oracle_selected_real_se,oracle_selected_real_ci_low,oracle_selected_real_ci_high,score_utility_correlation,score_utility_correlation_se,score_utility_correlation_ci_low,score_utility_correlation_ci_high,tail_rank_correlation,tail_rank_correlation_se,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,top_score_tail_real_utility,top_score_tail_real_utility_se,top_score_tail_real_utility_ci_low,top_score_tail_real_utility_ci_high,high_n_regret,high_n_regret_se,high_n_regret_ci_low,high_n_regret_ci_high,real_change_high_minus_low,real_change_high_minus_low_se,real_change_high_minus_low_ci_low,real_change_high_minus_low_ci_high,score_change_high_minus_low,score_change_high_minus_low_se,score_change_high_minus_low_ci_low,score_change_high_minus_low_ci_high,runtime_seconds,runtime_seconds_se,runtime_seconds_ci_low,runtime_seconds_ci_high,runtime_per_candidate_ms,runtime_per_candidate_ms_se,runtime_per_candidate_ms_ci_low,runtime_per_candidate_ms_ci_high,mean_pairwise_distance,mean_pairwise_distance_se,mean_pairwise_distance_ci_low,mean_pairwise_distance_ci_high,effective_sample_diversity,effective_sample_diversity_se,effective_sample_diversity_ci_low,effective_sample_diversity_ci_high,duplicate_collapse_rate,duplicate_collapse_rate_se,duplicate_collapse_rate_ci_low,duplicate_collapse_rate_ci_high,trajectory_cluster_count,trajectory_cluster_count_se,trajectory_cluster_count_ci_low,trajectory_cluster_count_ci_high,trajectory_cluster_entropy,trajectory_cluster_entropy_se,trajectory_cluster_entropy_ci_low,trajectory_cluster_entropy_ci_high,new_modes_at_high_n,new_modes_at_high_n_se,new_modes_at_high_n_ci_low,new_modes_at_high_n_ci_high
clean_target_ablation,action_noise,anti_correlated_score,1,1,2,-0.9924367434610264,0.0016357755057471721,-0.9956428045390836,-0.9892306823829692,0.9898393259968532,0.00030409279554921564,0.9892433150696186,0.9904353369240878,-0.983333416335667,0.030744166024142424,-1.043590874477706,-0.9230759581936279,-0.9924367434610264,0.0016357755057471166,-0.9956428045390835,-0.9892306823829693,-0.9952173913043478,0.00043478260869567187,-0.9960695495584957,-0.9943652330502,-0.9499999999999997,0.04999999999999999,-1.0479981992270024,-0.852001800772997,-1.3113308597859363,0.022348048610944412,-1.3551322301881377,-1.267529489383735,0.7150514479365083,0.04491910220080231,0.627011625405062,0.8030912704679547,-0.3789181546342763,0.014144498226490386,-0.4066408617375881,-0.3511954475309645,0.3872117539470259,0.009956242249667178,0.3676978777163222,0.4067256301777296,0.007818750000296859,0.001020050000079209,0.00581948873771153,0.009818011262882188,0.32578125001236913,0.04250208333663368,0.24247869740464717,0.4090838026200911,0.38322480973011985,0.032664597784860964,0.3192033745023055,0.4472462449579342,1.614611333239889,0.013250826026501959,1.5886401914625392,1.6405824750172389,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.8711736774372973,0.009519510534092446,0.8525157796400264,0.8898315752345682,2.0,0.0,2.0,2.0
clean_target_ablation,action_noise,anti_correlated_score,1,4,2,-1.121080253457275,0.0005835603465051964,-1.122224010719231,-1.119936496195319,1.1218171535532417,0.0017649942036036537,1.1183578284812565,1.125276478625227,-1.122097884698737,0.012509723074554002,-1.1466164913814325,-1.0975792780160416,-1.1210802534572752,0.0005835603465050854,-1.122224010719231,-1.1199364961953195,-0.9843478260869565,0.006086956521739129,-0.9962780416450263,-0.9724176105288866,-0.6999999999999998,0.2999999999999999,-1.2879891953620157,-0.11201080463798396,-1.2608163535426837,0.003420903530821917,-1.2675212012576806,-1.2541115058276868,0.3586450729402766,0.0457354409139088,0.2690052559319557,0.4482848899485975,-0.15440873404675093,0.011134177332700166,-0.1762313206163255,-0.13258614747717637,0.15824734871077462,0.014470885695541667,0.12988493392311712,0.1866097634984321,0.012629299999389332,0.0003670999994938029,0.011909797221656806,0.013348802777121858,0.5262208333078888,0.015295833312241823,0.4962415509023669,0.5562001157134108,0.1166117957645104,0.005462630456903345,0.10590523680812827,0.12731835472089253,1.6452923890030597,0.004108928524518385,1.6372390370799543,1.6533457409261652,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.8012069270806762,0.049386805795410986,0.7044105664101967,0.8980032877511557,1.0,0.0,1.0,1.0
clean_target_ablation,action_noise,anti_correlated_score,1,16,2,-1.2241541048915106,0.013668493662220116,-1.250943860192376,-1.1973643495906452,1.2222731085203264,0.012623544805902442,1.19753141534353,1.247014801697123,-1.2209853635989707,0.017153056160599367,-1.2546047358985384,-1.187365991299403,-1.2241541048915106,0.013668493662220003,-1.2509438601923757,-1.1973643495906454,-0.9065217391304348,0.0317391304347826,-0.9687292916832277,-0.8443141865776418,-0.04999999999999999,0.04999999999999999,-0.14799819922700264,0.04799819922700267,-1.277864570017866,0.028707699461782088,-1.3341306270419586,-1.2215985129937732,0.13196093803656117,0.02990551091233917,0.07334721370910684,0.1905746623640155,-0.05746312087521488,0.012114820053693243,-0.08120773185963723,-0.033718509890792524,0.07540918284586207,0.011306872748004126,0.05324811948199655,0.09757024620972758,0.02808660000027885,0.00831229999948846,0.011794791372589163,0.04437840862796853,1.1702750000116189,0.3463458333120192,0.49144964052454854,1.8491003594986892,0.028820233101853915,0.00026721452941254505,0.028296502248059508,0.02934396395564832,1.64169804763582,0.009849291947818473,1.6223937901448755,1.6610023051267646,0.0,0.0,0.0,0.0,5.5,0.5,4.520018007729973,6.479981992270027,0.8748838169495083,0.029363958070316942,0.8173315166881429,0.9324361172108738,1.5,0.5,0.5200180077299732,2.4799819922700266
clean_target_ablation,action_noise,anti_correlated_score,2,1,2,-1.1190630743158207,0.014420700881055069,-1.1473271286745137,-1.0907990199571278,1.1169194831577705,0.017251215360020944,1.0831077223625851,1.1507312439529558,-1.1144168930776057,0.05356324679221224,-1.2193989276853723,-1.0094348584698392,-0.8655377955539203,0.017643943727427946,-0.9001192898049305,-0.8309563013029101,-0.9952173913043478,0.00043478260869567187,-0.9960695495584957,-0.9943652330502,-0.9499999999999997,0.04999999999999999,-1.0479981992270024,-0.852001800772997,-1.3113308597859363,0.022348048610944412,-1.3551322301881377,-1.267529489383735,0.7150514479365083,0.04491910220080231,0.627011625405062,0.8030912704679547,-0.3789181546342763,0.014144498226490386,-0.4066408617375881,-0.3511954475309645,0.3872117539470259,0.009956242249667178,0.3676978777163222,0.4067256301777296,0.007818750000296859,0.001020050000079209,0.00581948873771153,0.009818011262882188,0.32578125001236913,0.04250208333663368,0.24247869740464717,0.4090838026200911,0.38322480973011985,0.032664597784860964,0.3192033745023055,0.4472462449579342,1.614611333239889,0.013250826026501959,1.5886401914625392,1.6405824750172389,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.8711736774372973,0.009519510534092446,0.8525157796400264,0.8898315752345682,2.0,0.0,2.0,2.0
clean_target_ablation,action_noise,anti_correlated_score,2,4,2,-1.1831376813383323,0.005090646785520291,-1.1931151656959667,-1.173160196980698,1.1832218799622334,0.00406939445054233,1.1752460134002833,1.1911977465241834,-1.1772031594408658,0.002417588942447035,-1.1819415466974843,-1.1724647721842474,-1.0583418228357115,0.005949343072727875,-1.070002320989931,-1.046681324681492,-0.9843478260869565,0.006086956521739129,-0.9962780416450263,-0.9724176105288866,-0.6999999999999998,0.2999999999999999,-1.2879891953620157,-0.11201080463798396,-1.2608163535426837,0.003420903530821917,-1.2675212012576806,-1.2541115058276868,0.3586450729402766,0.0457354409139088,0.2690052559319557,0.4482848899485975,-0.15440873404675093,0.011134177332700166,-0.1762313206163255,-0.13258614747717637,0.15824734871077462,0.014470885695541667,0.12988493392311712,0.1866097634984321,0.012629299999389332,0.0003670999994938029,0.011909797221656806,0.013348802777121858,0.5262208333078888,0.015295833312241823,0.4962415509023669,0.5562001157134108,0.1166117957645104,0.005462630456903345,0.10590523680812827,0.12731835472089253,1.6452923890030597,0.004108928524518385,1.6372390370799543,1.6533457409261652,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.8012069270806762,0.049386805795410986,0.7044105664101967,0.8980032877511557,1.0,0.0,1.0,1.0
clean_target_ablation,action_noise,anti_correlated_score,2,16,2,-1.247834786051714,0.019066999121836403,-1.2852054176237702,-1.210464154479658,1.2502414229054364,0.017939255452285804,1.2150811283094924,1.2854017175013803,-1.2454935518268346,0.008641412169303586,-1.2624304084542357,-1.2285566951994336,-1.198621815374818,0.008635051879843147,-1.2155462060639455,-1.1816974246856906,-0.9065217391304348,0.0317391304347826,-0.9687292916832277,-0.8443141865776418,-0.04999999999999999,0.04999999999999999,-0.14799819922700264,0.04799819922700267,-1.277864570017866,0.028707699461782088,-1.3341306270419586,-1.2215985129937732,0.13196093803656117,0.02990551091233917,0.07334721370910684,0.1905746623640155,-0.05746312087521488,0.012114820053693243,-0.08120773185963723,-0.033718509890792524,0.07540918284586207,0.011306872748004126,0.05324811948199655,0.09757024620972758,0.02808660000027885,0.00831229999948846,0.011794791372589163,0.04437840862796853,1.1702750000116189,0.3463458333120192,0.49144964052454854,1.8491003594986892,0.028820233101853915,0.00026721452941254505,0.028296502248059508,0.02934396395564832,1.64169804763582,0.009849291947818473,1.6223937901448755,1.6610023051267646,0.0,0.0,0.0,0.0,5.5,0.5,4.520018007729973,6.479981992270027,0.8748838169495083,0.029363958070316942,0.8173315166881429,0.9324361172108738,1.5,0.5,0.5200180077299732,2.4799819922700266
clean_target_ablation,action_noise,anti_correlated_score,4,1,2,-1.2278859914067337,0.02255194158059692,-1.2720869846861549,-1.1836849981273125,1.2284216981141733,0.023994557775730563,1.1813932290487759,1.2754501671795708,-1.2431199186063246,0.030950980908773573,-1.3037827264737076,-1.1824571107389417,-0.7685829159740036,0.033219010189725166,-0.833690979547934,-0.7034748524000732,-0.9952173913043478,0.00043478260869567187,-0.9960695495584957,-0.9943652330502,-0.9499999999999997,0.04999999999999999,-1.0479981992270024,-0.852001800772997,-1.3113308597859363,0.022348048610944412,-1.3551322301881377,-1.267529489383735,0.7150514479365083,0.04491910220080231,0.627011625405062,0.8030912704679547,-0.3789181546342763,0.014144498226490386,-0.4066408617375881,-0.3511954475309645,0.3872117539470259,0.009956242249667178,0.3676978777163222,0.4067256301777296,0.007818750000296859,0.001020050000079209,0.00581948873771153,0.009818011262882188,0.32578125001236913,0.04250208333663368,0.24247869740464717,0.4090838026200911,0.38322480973011985,0.032664597784860964,0.3192033745023055,0.4472462449579342,1.614611333239889,0.013250826026501959,1.5886401914625392,1.6405824750172389,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.8711736774372973,0.009519510534092446,0.8525157796400264,0.8898315752345682,2.0,0.0,2.0,2.0
clean_target_ablation,action_noise,anti_correlated_score,4,4,2,-1.228165769305371,0.005152218048793732,-1.2382639311215038,-1.218067607489238,1.228397981147768,0.0038156998372643747,1.2209193468909145,1.2358766154046217,-1.229026294666188,0.010423989364054087,-1.2494569383949627,-1.2085956509374134,-1.0025091264136823,0.0154660167139109,-1.032821962157242,-0.9721962906701224,-0.9843478260869565,0.006086956521739129,-0.9962780416450263,-0.9724176105288866,-0.6999999999999998,0.2999999999999999,-1.2879891953620157,-0.11201080463798396,-1.2608163535426837,0.003420903530821917,-1.2675212012576806,-1.2541115058276868,0.3586450729402766,0.0457354409139088,0.2690052559319557,0.4482848899485975,-0.15440873404675093,0.011134177332700166,-0.1762313206163255,-0.13258614747717637,0.15824734871077462,0.014470885695541667,0.12988493392311712,0.1866097634984321,0.012629299999389332,0.0003670999994938029,0.011909797221656806,0.013348802777121858,0.5262208333078888,0.015295833312241823,0.4962415509023669,0.5562001157134108,0.1166117957645104,0.005462630456903345,0.10590523680812827,0.12731835472089253,1.6452923890030597,0.004108928524518385,1.6372390370799543,1.6533457409261652,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.8012069270806762,0.049386805795410986,0.7044105664101967,0.8980032877511557,1.0,0.0,1.0,1.0
clean_target_ablation,action_noise,anti_correlated_score,4,16,2,-1.2660938326995392,0.023397279926841815,-1.3119516586923512,-1.2202360067067273,1.2724135935227756,0.0218392320962526,1.2296094851641093,1.315217701881442,-1.2616175662357176,0.021602084740253488,-1.3039568743175967,-1.2192782581538386,-1.176805527892117,0.004449919363148758,-1.185527209577996,-1.168083846206238,-0.9065217391304348,0.0317391304347826,-0.9687292916832277,-0.8443141865776418,-0.04999999999999999,0.04999999999999999,-0.14799819922700264,0.04799819922700267,-1.277864570017866,0.028707699461782088,-1.3341306270419586,-1.2215985129937732,0.13196093803656117,0.02990551091233917,0.07334721370910684,0.1905746623640155,-0.05746312087521488,0.012114820053693243,-0.08120773185963723,-0.033718509890792524,0.07540918284586207,0.011306872748004126,0.05324811948199655,0.09757024620972758,0.02808660000027885,0.00831229999948846,0.011794791372589163,0.04437840862796853,1.1702750000116189,0.3463458333120192,0.49144964052454854,1.8491003594986892,0.028820233101853915,0.00026721452941254505,0.028296502248059508,0.02934396395564832,1.64169804763582,0.009849291947818473,1.6223937901448755,1.6610023051267646,0.0,0.0,0.0,0.0,5.5,0.5,4.520018007729973,6.479981992270027,0.8748838169495083,0.029363958070316942,0.8173315166881429,0.9324361172108738,1.5,0.5,0.5200180077299732,2.4799819922700266
clean_target_ablation,action_noise,anti_correlated_score,8,1,2,-1.312153096945468,0.020152919276554493,-1.3516520929108577,-1.2726541009800783,1.3171144010110662,0.019422197674167863,1.2790475930690797,1.3551812089530528,-1.3009150851241973,0.024056182539309967,-1.3480643365067662,-1.2537658337416284,-0.700522044378898,0.039300319750696026,-0.7775492556711703,-0.6234948330866257,-0.9952173913043478,0.00043478260869567187,-0.9960695495584957,-0.9943652330502,-0.9499999999999997,0.04999999999999999,-1.0479981992270024,-0.852001800772997,-1.3113308597859363,0.022348048610944412,-1.3551322301881377,-1.267529489383735,0.7150514479365083,0.04491910220080231,0.627011625405062,0.8030912704679547,-0.3789181546342763,0.014144498226490386,-0.4066408617375881,-0.3511954475309645,0.3872117539470259,0.009956242249667178,0.3676978777163222,0.4067256301777296,0.007818750000296859,0.001020050000079209,0.00581948873771153,0.009818011262882188,0.32578125001236913,0.04250208333663368,0.24247869740464717,0.4090838026200911,0.38322480973011985,0.032664597784860964,0.3192033745023055,0.4472462449579342,1.614611333239889,0.013250826026501959,1.5886401914625392,1.6405824750172389,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.8711736774372973,0.009519510534092446,0.8525157796400264,0.8898315752345682,2.0,0.0,2.0,2.0
