seed,sampler,regime,scorer,N,K,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low,runtime_seconds,runtime_per_candidate_ms,mean_pairwise_distance,effective_sample_diversity,duplicate_collapse_rate,trajectory_cluster_count,trajectory_cluster_entropy,new_modes_at_high_n
1,clean_target_ablation,action_noise,anti_correlated_score,1,1,-0.9940725189667736,0.989535233201304,-1.0140775823598094,-0.9940725189667735,-0.9947826086956522,-0.9999999999999998,-1.288982811174992,0.670132345735706,-0.3647736564077859,0.3772555116973587,0.008838800000376068,0.3682833333490028,0.4158894075149808,1.6278621592663909,0.0,8.0,0.8806931879713898,2.0
1,clean_target_ablation,action_noise,anti_correlated_score,1,4,-1.1216638138037802,1.1235821477568453,-1.1346076077732912,-1.1216638138037802,-0.9782608695652174,-0.3999999999999999,-1.2642372570735056,0.3129096320263678,-0.14327455671405076,0.14377646301523295,0.012996399998883135,0.5415166666201306,0.12207442622141375,1.6494013175275781,0.0,7.0,0.8505937328760872,1.0
1,clean_target_ablation,action_noise,anti_correlated_score,1,16,-1.2378225985537308,1.2348966533262289,-1.2381384197595702,-1.2378225985537306,-0.9382608695652174,-0.09999999999999998,-1.306572269479648,0.16186644894890034,-0.06957794092890812,0.08671605559386619,0.03639889999976731,1.516620833323638,0.028553018572441368,1.6318487556880017,0.0,5.0,0.9042477750198253,1.0
1,clean_target_ablation,action_noise,anti_correlated_score,2,1,-1.1046423734347657,1.0996682677977496,-1.0608536462853935,-0.8831817392813482,-0.9947826086956522,-0.9999999999999998,-1.288982811174992,0.670132345735706,-0.3647736564077859,0.3772555116973587,0.008838800000376068,0.3682833333490028,0.4158894075149808,1.6278621592663909,0.0,8.0,0.8806931879713898,2.0
1,clean_target_ablation,action_noise,anti_correlated_score,2,4,-1.178047034552812,1.179152485511691,-1.1747855704984187,-1.0642911659084393,-0.9782608695652174,-0.3999999999999999,-1.2642372570735056,0.3129096320263678,-0.14327455671405076,0.14377646301523295,0.012996399998883135,0.5415166666201306,0.12207442622141375,1.6494013175275781,0.0,7.0,0.8505937328760872,1.0
1,clean_target_ablation,action_noise,anti_correlated_score,2,16,-1.2669017851735505,1.268180678357722,-1.254134963996138,-1.2072568672546613,-0.9382608695652174,-0.09999999999999998,-1.306572269479648,0.16186644894890034,-0.06957794092890812,0.08671605559386619,0.03639889999976731,1.516620833323638,0.028553018572441368,1.6318487556880017,0.0,5.0,0.9042477750198253,1.0
1,clean_target_ablation,action_noise,anti_correlated_score,4,1,-1.2053340498261367,1.2044271403384428,-1.212168937697551,-0.8018019261637288,-0.9947826086956522,-0.9999999999999998,-1.288982811174992,0.670132345735706,-0.3647736564077859,0.3772555116973587,0.008838800000376068,0.3682833333490028,0.4158894075149808,1.6278621592663909,0.0,8.0,0.8806931879713898,2.0
1,clean_target_ablation,action_noise,anti_correlated_score,4,4,-1.2230135512565772,1.2245822813105038,-1.2394502840302422,-1.0179751431275932,-0.9782608695652174,-0.3999999999999999,-1.2642372570735056,0.3129096320263678,-0.14327455671405076,0.14377646301523295,0.012996399998883135,0.5415166666201306,0.12207442622141375,1.6494013175275781,0.0,7.0,0.8505937328760872,1.0
1,clean_target_ablation,action_noise,anti_correlated_score,4,16,-1.289491112626381,1.2942528256190282,-1.2832196509759712,-1.1812554472552657,-0.9382608695652174,-0.09999999999999998,-1.306572269479648,0.16186644894890034,-0.06957794092890812,0.08671605559386619,0.03639889999976731,1.516620833323638,0.028553018572441368,1.6318487556880017,0.0,5.0,0.9042477750198253,1.0
1,clean_target_ablation,action_noise,anti_correlated_score,8,1,-1.2920001776689136,1.2976922033368983,-1.2768589025848873,-0.739822364129594,-0.9947826086956522,-0.9999999999999998,-1.288982811174992,0.670132345735706,-0.3647736564077859,0.3772555116973587,0.008838800000376068,0.3682833333490028,0.4158894075149808,1.6278621592663909,0.0,8.0,0.8806931879713898,2.0
